"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Provider Country 2016 , Acceptance Route , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_031_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Provider Country 2016 , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'England' ","'Firm choice' ",5880
2016 ,"'B3 - Complementary Medicine' ","'England' ","'Other main scheme choice' ",65
2016 ,"'B3 - Complementary Medicine' ","'England' ","'Extra' ",25
2016 ,"'B3 - Complementary Medicine' ","'England' ","'Main scheme Clearing' ",50
2016 ,"'B3 - Complementary Medicine' ","'England' ","'Direct Clearing' ",55
2016 ,"'B3 - Complementary Medicine' ","'England' ","'RPA' ",45
2016 ,"'B3 - Complementary Medicine' ","'Scotland' ","'RPA' ",80
2016 ,"'B3 - Complementary Medicine' ","'Wales' ","'Firm choice' ",90
2016 ,"'B3 - Complementary Medicine' ","'Wales' ","'Insurance choice' ",5
2016 ,"'B3 - Complementary Medicine' ","'Wales' ","'Other main scheme choice' ",10
2016 ,"'B3 - Complementary Medicine' ","'Wales' ","'Extra' ",5
2016 ,"'B3 - Complementary Medicine' ","'Wales' ","'Main scheme Clearing' ",15
2016 ,"'B3 - Complementary Medicine' ","'Wales' ","'Direct Clearing' ",5
2016 ,"'B3 - Complementary Medicine' ","'Wales' ","'RPA' ",5
2016 ,"'B4 - Nutrition' ","'England' ","'Firm choice' ",780
2016 ,"'B4 - Nutrition' ","'England' ","'Insurance choice' ",60
2016 ,"'B4 - Nutrition' ","'England' ","'Other main scheme choice' ",55
2016 ,"'B4 - Nutrition' ","'England' ","'Extra' ",35
2016 ,"'B4 - Nutrition' ","'England' ","'Main scheme Clearing' ",155
2016 ,"'B4 - Nutrition' ","'England' ","'Direct Clearing' ",35
2016 ,"'B4 - Nutrition' ","'England' ","'RPA' ",50
2016 ,"'B4 - Nutrition' ","'Northern Ireland' ","'Firm choice' ",40
2016 ,"'B4 - Nutrition' ","'Northern Ireland' ","'Insurance choice' ",15
2016 ,"'B4 - Nutrition' ","'Northern Ireland' ","'RPA' ",10
2016 ,"'B4 - Nutrition' ","'Scotland' ","'Firm choice' ",95
2016 ,"'B4 - Nutrition' ","'Scotland' ","'Insurance choice' ",5
2016 ,"'B4 - Nutrition' ","'Scotland' ","'Main scheme Clearing' ",10
2016 ,"'B4 - Nutrition' ","'Wales' ","'Firm choice' ",50
2016 ,"'B4 - Nutrition' ","'Wales' ","'Other main scheme choice' ",5
2016 ,"'B4 - Nutrition' ","'Wales' ","'Extra' ",5
2016 ,"'B4 - Nutrition' ","'Wales' ","'Main scheme Clearing' ",10
2016 ,"'B4 - Nutrition' ","'Wales' ","'RPA' ",5
2016 ,"'B5 - Ophthalmics' ","'England' ","'Firm choice' ",575
2016 ,"'B5 - Ophthalmics' ","'England' ","'Insurance choice' ",75
2016 ,"'B5 - Ophthalmics' ","'England' ","'Other main scheme choice' ",15
2016 ,"'B5 - Ophthalmics' ","'England' ","'Extra' ",40
2016 ,"'B5 - Ophthalmics' ","'England' ","'Adjustment' ",5
2016 ,"'B5 - Ophthalmics' ","'England' ","'Main scheme Clearing' ",155
2016 ,"'B5 - Ophthalmics' ","'England' ","'Direct Clearing' ",20
2016 ,"'B5 - Ophthalmics' ","'England' ","'RPA' ",15
2016 ,"'B5 - Ophthalmics' ","'Northern Ireland' ","'Firm choice' ",35
2016 ,"'B5 - Ophthalmics' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2016 ,"'B5 - Ophthalmics' ","'Scotland' ","'Firm choice' ",80
2016 ,"'B5 - Ophthalmics' ","'Scotland' ","'Insurance choice' ",5
2016 ,"'B5 - Ophthalmics' ","'Scotland' ","'Other main scheme choice' ",5
2016 ,"'B5 - Ophthalmics' ","'Wales' ","'Firm choice' ",90
2016 ,"'B5 - Ophthalmics' ","'Wales' ","'Insurance choice' ",10
2016 ,"'B5 - Ophthalmics' ","'Wales' ","'Other main scheme choice' ",5
2016 ,"'B5 - Ophthalmics' ","'Wales' ","'Extra' ",5
2016 ,"'B5 - Ophthalmics' ","'Wales' ","'Main scheme Clearing' ",5
2016 ,"'B5 - Ophthalmics' ","'Wales' ","'RPA' ",5
2016 ,"'B6 - Aural and Oral Sciences' ","'England' ","'Firm choice' ",475
2016 ,"'B6 - Aural and Oral Sciences' ","'England' ","'Insurance choice' ",40
2016 ,"'B6 - Aural and Oral Sciences' ","'England' ","'Other main scheme choice' ",10
2016 ,"'B6 - Aural and Oral Sciences' ","'England' ","'Extra' ",5
2016 ,"'B6 - Aural and Oral Sciences' ","'England' ","'Main scheme Clearing' ",40
2016 ,"'B6 - Aural and Oral Sciences' ","'England' ","'Direct Clearing' ",5
2016 ,"'B6 - Aural and Oral Sciences' ","'England' ","'RPA' ",5
2016 ,"'B6 - Aural and Oral Sciences' ","'Northern Ireland' ","'Firm choice' ",20
2016 ,"'B6 - Aural and Oral Sciences' ","'Scotland' ","'Firm choice' ",45
2016 ,"'B6 - Aural and Oral Sciences' ","'Wales' ","'Firm choice' ",45
2016 ,"'B6 - Aural and Oral Sciences' ","'Wales' ","'Insurance choice' ",5
2016 ,"'B6 - Aural and Oral Sciences' ","'Wales' ","'Main scheme Clearing' ",5
2016 ,"'B7 - Nursing' ","'England' ","'Firm choice' ",19175
2016 ,"'B7 - Nursing' ","'England' ","'Insurance choice' ",485
2016 ,"'B7 - Nursing' ","'England' ","'Other main scheme choice' ",735
2016 ,"'B7 - Nursing' ","'England' ","'Extra' ",810
2016 ,"'B7 - Nursing' ","'England' ","'Main scheme Clearing' ",1595
2016 ,"'B7 - Nursing' ","'England' ","'Direct Clearing' ",295
2016 ,"'B7 - Nursing' ","'England' ","'RPA' ",185
2016 ,"'B7 - Nursing' ","'Northern Ireland' ","'Firm choice' ",705
2016 ,"'B7 - Nursing' ","'Northern Ireland' ","'Insurance choice' ",5
2016 ,"'B7 - Nursing' ","'Northern Ireland' ","'Other main scheme choice' ",5
2016 ,"'B7 - Nursing' ","'Northern Ireland' ","'Main scheme Clearing' ",40
2016 ,"'B7 - Nursing' ","'Scotland' ","'Firm choice' ",2920
2016 ,"'B7 - Nursing' ","'Scotland' ","'Insurance choice' ",90
2016 ,"'B7 - Nursing' ","'Scotland' ","'Other main scheme choice' ",85
2016 ,"'B7 - Nursing' ","'Scotland' ","'Extra' ",45
2016 ,"'B7 - Nursing' ","'Scotland' ","'Main scheme Clearing' ",160
2016 ,"'B7 - Nursing' ","'Scotland' ","'Direct Clearing' ",30
2016 ,"'B7 - Nursing' ","'Scotland' ","'RPA' ",15
2016 ,"'B7 - Nursing' ","'Wales' ","'Firm choice' ",1270
2016 ,"'B7 - Nursing' ","'Wales' ","'Insurance choice' ",15
2016 ,"'B7 - Nursing' ","'Wales' ","'Other main scheme choice' ",45
2016 ,"'B7 - Nursing' ","'Wales' ","'Extra' ",25
2016 ,"'B7 - Nursing' ","'Wales' ","'Main scheme Clearing' ",115
2016 ,"'B7 - Nursing' ","'Wales' ","'Direct Clearing' ",15
2016 ,"'B7 - Nursing' ","'Wales' ","'RPA' ",15
2016 ,"'B8 - Medical Technology' ","'England' ","'Firm choice' ",1235
2016 ,"'B8 - Medical Technology' ","'England' ","'Insurance choice' ",90
2016 ,"'B8 - Medical Technology' ","'England' ","'Other main scheme choice' ",35
2016 ,"'B8 - Medical Technology' ","'England' ","'Extra' ",50
2016 ,"'B8 - Medical Technology' ","'England' ","'Main scheme Clearing' ",165
2016 ,"'B8 - Medical Technology' ","'England' ","'Direct Clearing' ",40
2016 ,"'B8 - Medical Technology' ","'England' ","'RPA' ",20
2016 ,"'B8 - Medical Technology' ","'Northern Ireland' ","'Firm choice' ",70
2016 ,"'B8 - Medical Technology' ","'Scotland' ","'Firm choice' ",205
2016 ,"'B8 - Medical Technology' ","'Scotland' ","'Insurance choice' ",15
2016 ,"'B8 - Medical Technology' ","'Scotland' ","'Other main scheme choice' ",5
2016 ,"'B8 - Medical Technology' ","'Scotland' ","'Extra' ",5
2016 ,"'B8 - Medical Technology' ","'Scotland' ","'Main scheme Clearing' ",5
2016 ,"'B8 - Medical Technology' ","'Wales' ","'Firm choice' ",125
2016 ,"'B8 - Medical Technology' ","'Wales' ","'Insurance choice' ",5
2016 ,"'B8 - Medical Technology' ","'Wales' ","'Main scheme Clearing' ",5
2016 ,"'B8 - Medical Technology' ","'Wales' ","'Direct Clearing' ",5
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ","'Firm choice' ",6685
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ","'Insurance choice' ",675
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ","'Other main scheme choice' ",290
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ","'Extra' ",285
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ","'Adjustment' ",25
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ","'Main scheme Clearing' ",1490
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ","'Direct Clearing' ",315
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ","'RPA' ",240
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Northern Ireland' ","'Firm choice' ",255
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Northern Ireland' ","'Insurance choice' ",25
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Northern Ireland' ","'Main scheme Clearing' ",10
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Scotland' ","'Firm choice' ",275
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Scotland' ","'Insurance choice' ",15
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Scotland' ","'Other main scheme choice' ",15
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Scotland' ","'Extra' ",10
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Scotland' ","'Main scheme Clearing' ",30
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Scotland' ","'Direct Clearing' ",5
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Scotland' ","'RPA' ",20
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Wales' ","'Firm choice' ",170
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Wales' ","'Insurance choice' ",5
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Wales' ","'Other main scheme choice' ",5
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Wales' ","'Extra' ",5
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Wales' ","'Main scheme Clearing' ",15
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Wales' ","'Direct Clearing' ",10
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Wales' ","'RPA' ",5
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'England' ","'Firm choice' ",165
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'England' ","'Insurance choice' ",30
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'England' ","'Other main scheme choice' ",10
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'England' ","'Extra' ",5
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'England' ","'Main scheme Clearing' ",80
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'England' ","'Direct Clearing' ",20
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'England' ","'RPA' ",10
2016 ,"'C1 - Biology' ","'England' ","'Firm choice' ",3980
2016 ,"'C1 - Biology' ","'England' ","'Insurance choice' ",630
2016 ,"'C1 - Biology' ","'England' ","'Other main scheme choice' ",95
2016 ,"'C1 - Biology' ","'England' ","'Extra' ",100
2016 ,"'C1 - Biology' ","'England' ","'Adjustment' ",5
2016 ,"'C1 - Biology' ","'England' ","'Main scheme Clearing' ",880
2016 ,"'C1 - Biology' ","'England' ","'Direct Clearing' ",140
2016 ,"'C1 - Biology' ","'England' ","'RPA' ",130
2016 ,"'C1 - Biology' ","'Northern Ireland' ","'Firm choice' ",70
2016 ,"'C1 - Biology' ","'Northern Ireland' ","'Insurance choice' ",20
2016 ,"'C1 - Biology' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2016 ,"'C1 - Biology' ","'Scotland' ","'Firm choice' ",570
2016 ,"'C1 - Biology' ","'Scotland' ","'Insurance choice' ",65
2016 ,"'C1 - Biology' ","'Scotland' ","'Other main scheme choice' ",5
2016 ,"'C1 - Biology' ","'Scotland' ","'Extra' ",10
2016 ,"'C1 - Biology' ","'Scotland' ","'Main scheme Clearing' ",60
2016 ,"'C1 - Biology' ","'Scotland' ","'RPA' ",45
2016 ,"'C1 - Biology' ","'Wales' ","'Firm choice' ",335
2016 ,"'C1 - Biology' ","'Wales' ","'Insurance choice' ",65
2016 ,"'C1 - Biology' ","'Wales' ","'Other main scheme choice' ",5
2016 ,"'C1 - Biology' ","'Wales' ","'Main scheme Clearing' ",85
2016 ,"'C1 - Biology' ","'Wales' ","'Direct Clearing' ",15
2016 ,"'C1 - Biology' ","'Wales' ","'RPA' ",10
2016 ,"'C2 - Botany' ","'England' ","'Firm choice' ",25
2016 ,"'C2 - Botany' ","'England' ","'Direct Clearing' ",5
2016 ,"'C2 - Botany' ","'Scotland' ","'Firm choice' ",10
2016 ,"'C2 - Botany' ","'Wales' ","'Firm choice' ",10
2016 ,"'C3 - Zoology' ","'England' ","'Firm choice' ",1025
2016 ,"'C3 - Zoology' ","'England' ","'Insurance choice' ",85
2016 ,"'C3 - Zoology' ","'England' ","'Other main scheme choice' ",25
2016 ,"'C3 - Zoology' ","'England' ","'Extra' ",15
2016 ,"'C3 - Zoology' ","'England' ","'Main scheme Clearing' ",100
2016 ,"'C3 - Zoology' ","'England' ","'Direct Clearing' ",30
2016 ,"'C3 - Zoology' ","'England' ","'RPA' ",15
2016 ,"'C3 - Zoology' ","'Northern Ireland' ","'Firm choice' ",15
2016 ,"'C3 - Zoology' ","'Scotland' ","'Firm choice' ",185
2016 ,"'C3 - Zoology' ","'Scotland' ","'Insurance choice' ",10
2016 ,"'C3 - Zoology' ","'Scotland' ","'Main scheme Clearing' ",5
2016 ,"'C3 - Zoology' ","'Wales' ","'Firm choice' ",230
2016 ,"'C3 - Zoology' ","'Wales' ","'Insurance choice' ",35
2016 ,"'C3 - Zoology' ","'Wales' ","'Other main scheme choice' ",5
2016 ,"'C3 - Zoology' ","'Wales' ","'Extra' ",5
2016 ,"'C3 - Zoology' ","'Wales' ","'Main scheme Clearing' ",35
2016 ,"'C3 - Zoology' ","'Wales' ","'Direct Clearing' ",5
2016 ,"'C4 - Genetics' ","'England' ","'Firm choice' ",235
2016 ,"'C4 - Genetics' ","'England' ","'Insurance choice' ",35
2016 ,"'C4 - Genetics' ","'England' ","'Other main scheme choice' ",5
2016 ,"'C4 - Genetics' ","'England' ","'Extra' ",5
2016 ,"'C4 - Genetics' ","'England' ","'Main scheme Clearing' ",50
2016 ,"'C4 - Genetics' ","'England' ","'Direct Clearing' ",5
2016 ,"'C4 - Genetics' ","'England' ","'RPA' ",5
2016 ,"'C4 - Genetics' ","'Scotland' ","'Firm choice' ",80
2016 ,"'C4 - Genetics' ","'Scotland' ","'Insurance choice' ",5
2016 ,"'C4 - Genetics' ","'Scotland' ","'Other main scheme choice' ",5
2016 ,"'C4 - Genetics' ","'Wales' ","'Firm choice' ",25
2016 ,"'C4 - Genetics' ","'Wales' ","'Insurance choice' ",10
2016 ,"'C4 - Genetics' ","'Wales' ","'Main scheme Clearing' ",10
2016 ,"'C5 - Microbiology' ","'England' ","'Firm choice' ",175
2016 ,"'C5 - Microbiology' ","'England' ","'Insurance choice' ",30
2016 ,"'C5 - Microbiology' ","'England' ","'Extra' ",5
2016 ,"'C5 - Microbiology' ","'England' ","'Main scheme Clearing' ",60
2016 ,"'C5 - Microbiology' ","'England' ","'Direct Clearing' ",10
2016 ,"'C5 - Microbiology' ","'England' ","'RPA' ",10
2016 ,"'C5 - Microbiology' ","'Northern Ireland' ","'Firm choice' ",30
2016 ,"'C5 - Microbiology' ","'Northern Ireland' ","'Insurance choice' ",10
2016 ,"'C5 - Microbiology' ","'Scotland' ","'Firm choice' ",120
2016 ,"'C5 - Microbiology' ","'Scotland' ","'Insurance choice' ",10
2016 ,"'C5 - Microbiology' ","'Scotland' ","'Main scheme Clearing' ",5
2016 ,"'C5 - Microbiology' ","'Scotland' ","'Direct Clearing' ",5
2016 ,"'C5 - Microbiology' ","'Scotland' ","'RPA' ",5
2016 ,"'C5 - Microbiology' ","'Wales' ","'Firm choice' ",5
2016 ,"'C6 - Sport and Exercise Science' ","'England' ","'Firm choice' ",9915
2016 ,"'C6 - Sport and Exercise Science' ","'England' ","'Insurance choice' ",635
2016 ,"'C6 - Sport and Exercise Science' ","'England' ","'Other main scheme choice' ",430
2016 ,"'C6 - Sport and Exercise Science' ","'England' ","'Extra' ",260
2016 ,"'C6 - Sport and Exercise Science' ","'England' ","'Adjustment' ",10
2016 ,"'C6 - Sport and Exercise Science' ","'England' ","'Main scheme Clearing' ",955
2016 ,"'C6 - Sport and Exercise Science' ","'England' ","'Direct Clearing' ",465
2016 ,"'C6 - Sport and Exercise Science' ","'England' ","'RPA' ",585
2016 ,"'C6 - Sport and Exercise Science' ","'Northern Ireland' ","'Firm choice' ",105
2016 ,"'C6 - Sport and Exercise Science' ","'Scotland' ","'Firm choice' ",540
2016 ,"'C6 - Sport and Exercise Science' ","'Scotland' ","'Insurance choice' ",45
2016 ,"'C6 - Sport and Exercise Science' ","'Scotland' ","'Other main scheme choice' ",20
2016 ,"'C6 - Sport and Exercise Science' ","'Scotland' ","'Extra' ",10
2016 ,"'C6 - Sport and Exercise Science' ","'Scotland' ","'Main scheme Clearing' ",45
2016 ,"'C6 - Sport and Exercise Science' ","'Scotland' ","'Direct Clearing' ",10
2016 ,"'C6 - Sport and Exercise Science' ","'Scotland' ","'RPA' ",150
2016 ,"'C6 - Sport and Exercise Science' ","'Wales' ","'Firm choice' ",1040
2016 ,"'C6 - Sport and Exercise Science' ","'Wales' ","'Insurance choice' ",80
2016 ,"'C6 - Sport and Exercise Science' ","'Wales' ","'Other main scheme choice' ",20
2016 ,"'C6 - Sport and Exercise Science' ","'Wales' ","'Extra' ",15
2016 ,"'C6 - Sport and Exercise Science' ","'Wales' ","'Main scheme Clearing' ",110
2016 ,"'C6 - Sport and Exercise Science' ","'Wales' ","'Direct Clearing' ",45
2016 ,"'C6 - Sport and Exercise Science' ","'Wales' ","'RPA' ",55
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'England' ","'Firm choice' ",2380
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'England' ","'Insurance choice' ",500
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'England' ","'Other main scheme choice' ",50
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'England' ","'Extra' ",65
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'England' ","'Adjustment' ",10
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'England' ","'Main scheme Clearing' ",580
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'England' ","'Direct Clearing' ",60
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'England' ","'RPA' ",55
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Northern Ireland' ","'Firm choice' ",30
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Scotland' ","'Firm choice' ",370
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Scotland' ","'Insurance choice' ",40
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Scotland' ","'Other main scheme choice' ",5
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Scotland' ","'Extra' ",5
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Scotland' ","'Main scheme Clearing' ",20
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Scotland' ","'Direct Clearing' ",5
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Scotland' ","'RPA' ",10
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Wales' ","'Firm choice' ",85
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Wales' ","'Insurance choice' ",25
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Wales' ","'Main scheme Clearing' ",25
2016 ,"'C8 - Psychology' ","'England' ","'Firm choice' ",12740
