"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Ethnic Group (Summary Level) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_022_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Ethnic Group (Summary Level) , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'Asian' ","'Firm choice' ",1725
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Black' ","'Other main scheme choice' ",10
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Black' ","'Main scheme Clearing' ",10
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Black' ","'Direct Clearing' ",10
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Black' ","'RPA' ",10
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Mixed' ","'Firm choice' ",125
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Mixed' ","'Insurance choice' ",10
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Mixed' ","'Other main scheme choice' ",10
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Mixed' ","'Extra' ",5
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Mixed' ","'Main scheme Clearing' ",10
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Mixed' ","'Direct Clearing' ",10
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Mixed' ","'RPA' ",10
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'White' ","'Firm choice' ",4995
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'White' ","'Insurance choice' ",250
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'White' ","'Other main scheme choice' ",190
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'White' ","'Extra' ",95
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'White' ","'Main scheme Clearing' ",420
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'White' ","'Direct Clearing' ",285
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'White' ","'RPA' ",265
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Other' ","'Firm choice' ",15
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Unknown' ","'Firm choice' ",25
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Unknown' ","'Other main scheme choice' ",5
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Unknown' ","'RPA' ",15
2015 ,"'Group F Physical Sciences' ","'Asian' ","'Firm choice' ",840
2015 ,"'Group F Physical Sciences' ","'Asian' ","'Insurance choice' ",235
2015 ,"'Group F Physical Sciences' ","'Asian' ","'Other main scheme choice' ",15
2015 ,"'Group F Physical Sciences' ","'Asian' ","'Extra' ",20
2015 ,"'Group F Physical Sciences' ","'Asian' ","'Adjustment' ",10
2015 ,"'Group F Physical Sciences' ","'Asian' ","'Main scheme Clearing' ",380
2015 ,"'Group F Physical Sciences' ","'Asian' ","'Direct Clearing' ",45
2015 ,"'Group F Physical Sciences' ","'Asian' ","'RPA' ",15
2015 ,"'Group F Physical Sciences' ","'Black' ","'Firm choice' ",270
2015 ,"'Group F Physical Sciences' ","'Black' ","'Insurance choice' ",90
2015 ,"'Group F Physical Sciences' ","'Black' ","'Other main scheme choice' ",15
2015 ,"'Group F Physical Sciences' ","'Black' ","'Extra' ",15
2015 ,"'Group F Physical Sciences' ","'Black' ","'Main scheme Clearing' ",145
2015 ,"'Group F Physical Sciences' ","'Black' ","'Direct Clearing' ",25
2015 ,"'Group F Physical Sciences' ","'Black' ","'RPA' ",15
2015 ,"'Group F Physical Sciences' ","'Mixed' ","'Firm choice' ",470
2015 ,"'Group F Physical Sciences' ","'Mixed' ","'Insurance choice' ",90
2015 ,"'Group F Physical Sciences' ","'Mixed' ","'Other main scheme choice' ",15
2015 ,"'Group F Physical Sciences' ","'Mixed' ","'Extra' ",5
2015 ,"'Group F Physical Sciences' ","'Mixed' ","'Main scheme Clearing' ",100
2015 ,"'Group F Physical Sciences' ","'Mixed' ","'Direct Clearing' ",15
2015 ,"'Group F Physical Sciences' ","'Mixed' ","'RPA' ",10
2015 ,"'Group F Physical Sciences' ","'White' ","'Firm choice' ",11895
2015 ,"'Group F Physical Sciences' ","'White' ","'Insurance choice' ",1820
2015 ,"'Group F Physical Sciences' ","'White' ","'Other main scheme choice' ",150
2015 ,"'Group F Physical Sciences' ","'White' ","'Extra' ",80
2015 ,"'Group F Physical Sciences' ","'White' ","'Adjustment' ",30
2015 ,"'Group F Physical Sciences' ","'White' ","'Main scheme Clearing' ",1345
2015 ,"'Group F Physical Sciences' ","'White' ","'Direct Clearing' ",190
2015 ,"'Group F Physical Sciences' ","'White' ","'RPA' ",100
2015 ,"'Group F Physical Sciences' ","'Other' ","'Firm choice' ",100
2015 ,"'Group F Physical Sciences' ","'Other' ","'Insurance choice' ",20
2015 ,"'Group F Physical Sciences' ","'Other' ","'Other main scheme choice' ",5
2015 ,"'Group F Physical Sciences' ","'Other' ","'Extra' ",5
2015 ,"'Group F Physical Sciences' ","'Other' ","'Main scheme Clearing' ",45
2015 ,"'Group F Physical Sciences' ","'Other' ","'Direct Clearing' ",10
2015 ,"'Group F Physical Sciences' ","'Other' ","'RPA' ",10
2015 ,"'Group F Physical Sciences' ","'Unknown' ","'Firm choice' ",100
2015 ,"'Group F Physical Sciences' ","'Unknown' ","'Insurance choice' ",15
2015 ,"'Group F Physical Sciences' ","'Unknown' ","'Main scheme Clearing' ",20
2015 ,"'Group F Physical Sciences' ","'Unknown' ","'Direct Clearing' ",5
2015 ,"'Group F Physical Sciences' ","'Unknown' ","'RPA' ",45
2015 ,"'Group G Mathematical Sciences' ","'Asian' ","'Firm choice' ",610
2015 ,"'Group G Mathematical Sciences' ","'Asian' ","'Insurance choice' ",225
2015 ,"'Group G Mathematical Sciences' ","'Asian' ","'Other main scheme choice' ",20
2015 ,"'Group G Mathematical Sciences' ","'Asian' ","'Extra' ",10
2015 ,"'Group G Mathematical Sciences' ","'Asian' ","'Adjustment' ",10
2015 ,"'Group G Mathematical Sciences' ","'Asian' ","'Main scheme Clearing' ",260
2015 ,"'Group G Mathematical Sciences' ","'Asian' ","'Direct Clearing' ",40
2015 ,"'Group G Mathematical Sciences' ","'Asian' ","'RPA' ",10
2015 ,"'Group G Mathematical Sciences' ","'Black' ","'Firm choice' ",95
2015 ,"'Group G Mathematical Sciences' ","'Black' ","'Insurance choice' ",40
2015 ,"'Group G Mathematical Sciences' ","'Black' ","'Other main scheme choice' ",10
2015 ,"'Group G Mathematical Sciences' ","'Black' ","'Main scheme Clearing' ",60
2015 ,"'Group G Mathematical Sciences' ","'Black' ","'Direct Clearing' ",25
2015 ,"'Group G Mathematical Sciences' ","'Black' ","'RPA' ",5
2015 ,"'Group G Mathematical Sciences' ","'Mixed' ","'Firm choice' ",160
2015 ,"'Group G Mathematical Sciences' ","'Mixed' ","'Insurance choice' ",55
2015 ,"'Group G Mathematical Sciences' ","'Mixed' ","'Main scheme Clearing' ",45
2015 ,"'Group G Mathematical Sciences' ","'Mixed' ","'Direct Clearing' ",10
2015 ,"'Group G Mathematical Sciences' ","'White' ","'Firm choice' ",3835
2015 ,"'Group G Mathematical Sciences' ","'White' ","'Insurance choice' ",915
2015 ,"'Group G Mathematical Sciences' ","'White' ","'Other main scheme choice' ",35
2015 ,"'Group G Mathematical Sciences' ","'White' ","'Extra' ",30
2015 ,"'Group G Mathematical Sciences' ","'White' ","'Adjustment' ",15
2015 ,"'Group G Mathematical Sciences' ","'White' ","'Main scheme Clearing' ",460
2015 ,"'Group G Mathematical Sciences' ","'White' ","'Direct Clearing' ",65
2015 ,"'Group G Mathematical Sciences' ","'White' ","'RPA' ",25
2015 ,"'Group G Mathematical Sciences' ","'Other' ","'Firm choice' ",45
2015 ,"'Group G Mathematical Sciences' ","'Other' ","'Insurance choice' ",15
2015 ,"'Group G Mathematical Sciences' ","'Other' ","'Main scheme Clearing' ",15
2015 ,"'Group G Mathematical Sciences' ","'Other' ","'Direct Clearing' ",5
2015 ,"'Group G Mathematical Sciences' ","'Unknown' ","'Firm choice' ",50
2015 ,"'Group G Mathematical Sciences' ","'Unknown' ","'Insurance choice' ",10
2015 ,"'Group G Mathematical Sciences' ","'Unknown' ","'Extra' ",5
2015 ,"'Group G Mathematical Sciences' ","'Unknown' ","'Main scheme Clearing' ",5
2015 ,"'Group G Mathematical Sciences' ","'Unknown' ","'RPA' ",30
2015 ,"'Group H Engineering' ","'Asian' ","'Firm choice' ",2315
2015 ,"'Group H Engineering' ","'Asian' ","'Insurance choice' ",605
2015 ,"'Group H Engineering' ","'Asian' ","'Other main scheme choice' ",90
2015 ,"'Group H Engineering' ","'Asian' ","'Extra' ",55
2015 ,"'Group H Engineering' ","'Asian' ","'Adjustment' ",15
2015 ,"'Group H Engineering' ","'Asian' ","'Main scheme Clearing' ",915
2015 ,"'Group H Engineering' ","'Asian' ","'Direct Clearing' ",205
2015 ,"'Group H Engineering' ","'Asian' ","'RPA' ",85
2015 ,"'Group H Engineering' ","'Black' ","'Firm choice' ",1085
2015 ,"'Group H Engineering' ","'Black' ","'Insurance choice' ",270
2015 ,"'Group H Engineering' ","'Black' ","'Other main scheme choice' ",75
2015 ,"'Group H Engineering' ","'Black' ","'Extra' ",45
2015 ,"'Group H Engineering' ","'Black' ","'Adjustment' ",5
2015 ,"'Group H Engineering' ","'Black' ","'Main scheme Clearing' ",485
2015 ,"'Group H Engineering' ","'Black' ","'Direct Clearing' ",150
2015 ,"'Group H Engineering' ","'Black' ","'RPA' ",270
2015 ,"'Group H Engineering' ","'Mixed' ","'Firm choice' ",575
2015 ,"'Group H Engineering' ","'Mixed' ","'Insurance choice' ",130
2015 ,"'Group H Engineering' ","'Mixed' ","'Other main scheme choice' ",20
2015 ,"'Group H Engineering' ","'Mixed' ","'Extra' ",5
2015 ,"'Group H Engineering' ","'Mixed' ","'Adjustment' ",5
2015 ,"'Group H Engineering' ","'Mixed' ","'Main scheme Clearing' ",135
2015 ,"'Group H Engineering' ","'Mixed' ","'Direct Clearing' ",30
2015 ,"'Group H Engineering' ","'Mixed' ","'RPA' ",40
2015 ,"'Group H Engineering' ","'White' ","'Firm choice' ",11020
2015 ,"'Group H Engineering' ","'White' ","'Insurance choice' ",1860
2015 ,"'Group H Engineering' ","'White' ","'Other main scheme choice' ",235
2015 ,"'Group H Engineering' ","'White' ","'Extra' ",95
2015 ,"'Group H Engineering' ","'White' ","'Adjustment' ",30
2015 ,"'Group H Engineering' ","'White' ","'Main scheme Clearing' ",1285
2015 ,"'Group H Engineering' ","'White' ","'Direct Clearing' ",390
2015 ,"'Group H Engineering' ","'White' ","'RPA' ",405
2015 ,"'Group H Engineering' ","'Other' ","'Firm choice' ",370
2015 ,"'Group H Engineering' ","'Other' ","'Insurance choice' ",75
2015 ,"'Group H Engineering' ","'Other' ","'Other main scheme choice' ",25
2015 ,"'Group H Engineering' ","'Other' ","'Extra' ",15
2015 ,"'Group H Engineering' ","'Other' ","'Main scheme Clearing' ",145
2015 ,"'Group H Engineering' ","'Other' ","'Direct Clearing' ",45
2015 ,"'Group H Engineering' ","'Other' ","'RPA' ",40
2015 ,"'Group H Engineering' ","'Unknown' ","'Firm choice' ",145
2015 ,"'Group H Engineering' ","'Unknown' ","'Insurance choice' ",20
2015 ,"'Group H Engineering' ","'Unknown' ","'Other main scheme choice' ",10
2015 ,"'Group H Engineering' ","'Unknown' ","'Extra' ",5
2015 ,"'Group H Engineering' ","'Unknown' ","'Main scheme Clearing' ",40
2015 ,"'Group H Engineering' ","'Unknown' ","'Direct Clearing' ",20
2015 ,"'Group H Engineering' ","'Unknown' ","'RPA' ",120
2015 ,"'Group I Computer Sciences' ","'Asian' ","'Firm choice' ",2330
2015 ,"'Group I Computer Sciences' ","'Asian' ","'Insurance choice' ",475
2015 ,"'Group I Computer Sciences' ","'Asian' ","'Other main scheme choice' ",100
2015 ,"'Group I Computer Sciences' ","'Asian' ","'Extra' ",70
2015 ,"'Group I Computer Sciences' ","'Asian' ","'Adjustment' ",15
2015 ,"'Group I Computer Sciences' ","'Asian' ","'Main scheme Clearing' ",590
2015 ,"'Group I Computer Sciences' ","'Asian' ","'Direct Clearing' ",180
2015 ,"'Group I Computer Sciences' ","'Asian' ","'RPA' ",125
2015 ,"'Group I Computer Sciences' ","'Black' ","'Firm choice' ",1035
2015 ,"'Group I Computer Sciences' ","'Black' ","'Insurance choice' ",155
2015 ,"'Group I Computer Sciences' ","'Black' ","'Other main scheme choice' ",85
2015 ,"'Group I Computer Sciences' ","'Black' ","'Extra' ",25
2015 ,"'Group I Computer Sciences' ","'Black' ","'Adjustment' ",5
2015 ,"'Group I Computer Sciences' ","'Black' ","'Main scheme Clearing' ",325
2015 ,"'Group I Computer Sciences' ","'Black' ","'Direct Clearing' ",165
2015 ,"'Group I Computer Sciences' ","'Black' ","'RPA' ",120
2015 ,"'Group I Computer Sciences' ","'Mixed' ","'Firm choice' ",555
2015 ,"'Group I Computer Sciences' ","'Mixed' ","'Insurance choice' ",80
2015 ,"'Group I Computer Sciences' ","'Mixed' ","'Other main scheme choice' ",30
2015 ,"'Group I Computer Sciences' ","'Mixed' ","'Extra' ",10
2015 ,"'Group I Computer Sciences' ","'Mixed' ","'Main scheme Clearing' ",100
2015 ,"'Group I Computer Sciences' ","'Mixed' ","'Direct Clearing' ",45
2015 ,"'Group I Computer Sciences' ","'Mixed' ","'RPA' ",30
2015 ,"'Group I Computer Sciences' ","'White' ","'Firm choice' ",11640
2015 ,"'Group I Computer Sciences' ","'White' ","'Insurance choice' ",1100
2015 ,"'Group I Computer Sciences' ","'White' ","'Other main scheme choice' ",465
2015 ,"'Group I Computer Sciences' ","'White' ","'Extra' ",85
2015 ,"'Group I Computer Sciences' ","'White' ","'Adjustment' ",10
2015 ,"'Group I Computer Sciences' ","'White' ","'Main scheme Clearing' ",950
2015 ,"'Group I Computer Sciences' ","'White' ","'Direct Clearing' ",520
2015 ,"'Group I Computer Sciences' ","'White' ","'RPA' ",630
2015 ,"'Group I Computer Sciences' ","'Other' ","'Firm choice' ",275
2015 ,"'Group I Computer Sciences' ","'Other' ","'Insurance choice' ",45
2015 ,"'Group I Computer Sciences' ","'Other' ","'Other main scheme choice' ",15
2015 ,"'Group I Computer Sciences' ","'Other' ","'Extra' ",10
2015 ,"'Group I Computer Sciences' ","'Other' ","'Main scheme Clearing' ",70
2015 ,"'Group I Computer Sciences' ","'Other' ","'Direct Clearing' ",20
2015 ,"'Group I Computer Sciences' ","'Other' ","'RPA' ",55
2015 ,"'Group I Computer Sciences' ","'Unknown' ","'Firm choice' ",145
2015 ,"'Group I Computer Sciences' ","'Unknown' ","'Insurance choice' ",15
2015 ,"'Group I Computer Sciences' ","'Unknown' ","'Other main scheme choice' ",10
2015 ,"'Group I Computer Sciences' ","'Unknown' ","'Main scheme Clearing' ",30
2015 ,"'Group I Computer Sciences' ","'Unknown' ","'Direct Clearing' ",30
2015 ,"'Group I Computer Sciences' ","'Unknown' ","'RPA' ",125
2015 ,"'Group J Technologies' ","'Asian' ","'Firm choice' ",65
2015 ,"'Group J Technologies' ","'Asian' ","'Insurance choice' ",5
2015 ,"'Group J Technologies' ","'Asian' ","'Main scheme Clearing' ",20
2015 ,"'Group J Technologies' ","'Asian' ","'Direct Clearing' ",5
2015 ,"'Group J Technologies' ","'Asian' ","'RPA' ",5
2015 ,"'Group J Technologies' ","'Black' ","'Firm choice' ",65
2015 ,"'Group J Technologies' ","'Black' ","'Insurance choice' ",10
2015 ,"'Group J Technologies' ","'Black' ","'Other main scheme choice' ",10
2015 ,"'Group J Technologies' ","'Black' ","'Main scheme Clearing' ",25
2015 ,"'Group J Technologies' ","'Black' ","'Direct Clearing' ",15
2015 ,"'Group J Technologies' ","'Black' ","'RPA' ",10
2015 ,"'Group J Technologies' ","'Mixed' ","'Firm choice' ",70
2015 ,"'Group J Technologies' ","'Mixed' ","'Other main scheme choice' ",5
2015 ,"'Group J Technologies' ","'Mixed' ","'Main scheme Clearing' ",5
2015 ,"'Group J Technologies' ","'Mixed' ","'Direct Clearing' ",5
2015 ,"'Group J Technologies' ","'Mixed' ","'RPA' ",5
2015 ,"'Group J Technologies' ","'White' ","'Firm choice' ",1240
2015 ,"'Group J Technologies' ","'White' ","'Insurance choice' ",70
2015 ,"'Group J Technologies' ","'White' ","'Other main scheme choice' ",35
2015 ,"'Group J Technologies' ","'White' ","'Extra' ",20
2015 ,"'Group J Technologies' ","'White' ","'Main scheme Clearing' ",90
2015 ,"'Group J Technologies' ","'White' ","'Direct Clearing' ",50
2015 ,"'Group J Technologies' ","'White' ","'RPA' ",35
2015 ,"'Group J Technologies' ","'Other' ","'Firm choice' ",15
2015 ,"'Group J Technologies' ","'Other' ","'Main scheme Clearing' ",5
2015 ,"'Group J Technologies' ","'Unknown' ","'Firm choice' ",15
2015 ,"'Group J Technologies' ","'Unknown' ","'RPA' ",5
2015 ,"'Group K Architecture, Building and Planning' ","'Asian' ","'Firm choice' ",515
2015 ,"'Group K Architecture, Building and Planning' ","'Asian' ","'Insurance choice' ",80
2015 ,"'Group K Architecture, Building and Planning' ","'Asian' ","'Other main scheme choice' ",20
2015 ,"'Group K Architecture, Building and Planning' ","'Asian' ","'Extra' ",10
2015 ,"'Group K Architecture, Building and Planning' ","'Asian' ","'Adjustment' ",5
2015 ,"'Group K Architecture, Building and Planning' ","'Asian' ","'Main scheme Clearing' ",115
2015 ,"'Group K Architecture, Building and Planning' ","'Asian' ","'Direct Clearing' ",50
2015 ,"'Group K Architecture, Building and Planning' ","'Asian' ","'RPA' ",30
2015 ,"'Group K Architecture, Building and Planning' ","'Black' ","'Firm choice' ",290
2015 ,"'Group K Architecture, Building and Planning' ","'Black' ","'Insurance choice' ",40
2015 ,"'Group K Architecture, Building and Planning' ","'Black' ","'Other main scheme choice' ",30
2015 ,"'Group K Architecture, Building and Planning' ","'Black' ","'Extra' ",5
2015 ,"'Group K Architecture, Building and Planning' ","'Black' ","'Main scheme Clearing' ",80
2015 ,"'Group K Architecture, Building and Planning' ","'Black' ","'Direct Clearing' ",60
2015 ,"'Group K Architecture, Building and Planning' ","'Black' ","'RPA' ",40
2015 ,"'Group K Architecture, Building and Planning' ","'Mixed' ","'Firm choice' ",185
2015 ,"'Group K Architecture, Building and Planning' ","'Mixed' ","'Insurance choice' ",25
2015 ,"'Group K Architecture, Building and Planning' ","'Mixed' ","'Other main scheme choice' ",10
2015 ,"'Group K Architecture, Building and Planning' ","'Mixed' ","'Main scheme Clearing' ",30
2015 ,"'Group K Architecture, Building and Planning' ","'Mixed' ","'Direct Clearing' ",20
2015 ,"'Group K Architecture, Building and Planning' ","'Mixed' ","'RPA' ",10
2015 ,"'Group K Architecture, Building and Planning' ","'White' ","'Firm choice' ",3475
2015 ,"'Group K Architecture, Building and Planning' ","'White' ","'Insurance choice' ",280
2015 ,"'Group K Architecture, Building and Planning' ","'White' ","'Other main scheme choice' ",130
2015 ,"'Group K Architecture, Building and Planning' ","'White' ","'Extra' ",35
2015 ,"'Group K Architecture, Building and Planning' ","'White' ","'Adjustment' ",5
2015 ,"'Group K Architecture, Building and Planning' ","'White' ","'Main scheme Clearing' ",305
2015 ,"'Group K Architecture, Building and Planning' ","'White' ","'Direct Clearing' ",215
2015 ,"'Group K Architecture, Building and Planning' ","'White' ","'RPA' ",145
2015 ,"'Group K Architecture, Building and Planning' ","'Other' ","'Firm choice' ",105
2015 ,"'Group K Architecture, Building and Planning' ","'Other' ","'Insurance choice' ",25
2015 ,"'Group K Architecture, Building and Planning' ","'Other' ","'Other main scheme choice' ",5
2015 ,"'Group K Architecture, Building and Planning' ","'Other' ","'Extra' ",5
2015 ,"'Group K Architecture, Building and Planning' ","'Other' ","'Main scheme Clearing' ",35
2015 ,"'Group K Architecture, Building and Planning' ","'Other' ","'Direct Clearing' ",15
