"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Ethnic Group (Summary Level) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_028_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Ethnic Group (Summary Level) , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'Asian' ","'Firm choice' ",1355
2016 ,"'H1 - General Engineering' ","'Mixed' ","'Direct Clearing' ",5
2016 ,"'H1 - General Engineering' ","'White' ","'Firm choice' ",1660
2016 ,"'H1 - General Engineering' ","'White' ","'Insurance choice' ",215
2016 ,"'H1 - General Engineering' ","'White' ","'Other main scheme choice' ",45
2016 ,"'H1 - General Engineering' ","'White' ","'Extra' ",20
2016 ,"'H1 - General Engineering' ","'White' ","'Adjustment' ",5
2016 ,"'H1 - General Engineering' ","'White' ","'Main scheme Clearing' ",220
2016 ,"'H1 - General Engineering' ","'White' ","'Direct Clearing' ",80
2016 ,"'H1 - General Engineering' ","'White' ","'RPA' ",75
2016 ,"'H1 - General Engineering' ","'Other' ","'Firm choice' ",60
2016 ,"'H1 - General Engineering' ","'Other' ","'Insurance choice' ",20
2016 ,"'H1 - General Engineering' ","'Other' ","'Other main scheme choice' ",5
2016 ,"'H1 - General Engineering' ","'Other' ","'Extra' ",5
2016 ,"'H1 - General Engineering' ","'Other' ","'Main scheme Clearing' ",30
2016 ,"'H1 - General Engineering' ","'Other' ","'Direct Clearing' ",5
2016 ,"'H1 - General Engineering' ","'Other' ","'RPA' ",10
2016 ,"'H1 - General Engineering' ","'Unknown' ","'Firm choice' ",30
2016 ,"'H1 - General Engineering' ","'Unknown' ","'Insurance choice' ",5
2016 ,"'H1 - General Engineering' ","'Unknown' ","'Main scheme Clearing' ",5
2016 ,"'H1 - General Engineering' ","'Unknown' ","'RPA' ",10
2016 ,"'H2 - Civil Engineering' ","'Asian' ","'Firm choice' ",295
2016 ,"'H2 - Civil Engineering' ","'Asian' ","'Insurance choice' ",65
2016 ,"'H2 - Civil Engineering' ","'Asian' ","'Other main scheme choice' ",10
2016 ,"'H2 - Civil Engineering' ","'Asian' ","'Extra' ",5
2016 ,"'H2 - Civil Engineering' ","'Asian' ","'Adjustment' ",5
2016 ,"'H2 - Civil Engineering' ","'Asian' ","'Main scheme Clearing' ",125
2016 ,"'H2 - Civil Engineering' ","'Asian' ","'Direct Clearing' ",35
2016 ,"'H2 - Civil Engineering' ","'Asian' ","'RPA' ",20
2016 ,"'H2 - Civil Engineering' ","'Black' ","'Firm choice' ",170
2016 ,"'H2 - Civil Engineering' ","'Black' ","'Insurance choice' ",35
2016 ,"'H2 - Civil Engineering' ","'Black' ","'Other main scheme choice' ",20
2016 ,"'H2 - Civil Engineering' ","'Black' ","'Extra' ",5
2016 ,"'H2 - Civil Engineering' ","'Black' ","'Main scheme Clearing' ",70
2016 ,"'H2 - Civil Engineering' ","'Black' ","'Direct Clearing' ",30
2016 ,"'H2 - Civil Engineering' ","'Black' ","'RPA' ",30
2016 ,"'H2 - Civil Engineering' ","'Mixed' ","'Firm choice' ",85
2016 ,"'H2 - Civil Engineering' ","'Mixed' ","'Insurance choice' ",10
2016 ,"'H2 - Civil Engineering' ","'Mixed' ","'Other main scheme choice' ",5
2016 ,"'H2 - Civil Engineering' ","'Mixed' ","'Main scheme Clearing' ",25
2016 ,"'H2 - Civil Engineering' ","'Mixed' ","'Direct Clearing' ",5
2016 ,"'H2 - Civil Engineering' ","'Mixed' ","'RPA' ",5
2016 ,"'H2 - Civil Engineering' ","'White' ","'Firm choice' ",1445
2016 ,"'H2 - Civil Engineering' ","'White' ","'Insurance choice' ",270
2016 ,"'H2 - Civil Engineering' ","'White' ","'Other main scheme choice' ",40
2016 ,"'H2 - Civil Engineering' ","'White' ","'Extra' ",15
2016 ,"'H2 - Civil Engineering' ","'White' ","'Main scheme Clearing' ",180
2016 ,"'H2 - Civil Engineering' ","'White' ","'Direct Clearing' ",60
2016 ,"'H2 - Civil Engineering' ","'White' ","'RPA' ",40
2016 ,"'H2 - Civil Engineering' ","'Other' ","'Firm choice' ",75
2016 ,"'H2 - Civil Engineering' ","'Other' ","'Insurance choice' ",15
2016 ,"'H2 - Civil Engineering' ","'Other' ","'Other main scheme choice' ",5
2016 ,"'H2 - Civil Engineering' ","'Other' ","'Main scheme Clearing' ",25
2016 ,"'H2 - Civil Engineering' ","'Other' ","'Direct Clearing' ",5
2016 ,"'H2 - Civil Engineering' ","'Other' ","'RPA' ",15
2016 ,"'H2 - Civil Engineering' ","'Unknown' ","'Firm choice' ",35
2016 ,"'H2 - Civil Engineering' ","'Unknown' ","'Other main scheme choice' ",5
2016 ,"'H2 - Civil Engineering' ","'Unknown' ","'Main scheme Clearing' ",10
2016 ,"'H2 - Civil Engineering' ","'Unknown' ","'RPA' ",10
2016 ,"'H3 - Mechanical Engineering' ","'Asian' ","'Firm choice' ",620
2016 ,"'H3 - Mechanical Engineering' ","'Asian' ","'Insurance choice' ",140
2016 ,"'H3 - Mechanical Engineering' ","'Asian' ","'Other main scheme choice' ",25
2016 ,"'H3 - Mechanical Engineering' ","'Asian' ","'Extra' ",10
2016 ,"'H3 - Mechanical Engineering' ","'Asian' ","'Adjustment' ",10
2016 ,"'H3 - Mechanical Engineering' ","'Asian' ","'Main scheme Clearing' ",210
2016 ,"'H3 - Mechanical Engineering' ","'Asian' ","'Direct Clearing' ",55
2016 ,"'H3 - Mechanical Engineering' ","'Asian' ","'RPA' ",30
2016 ,"'H3 - Mechanical Engineering' ","'Black' ","'Firm choice' ",230
2016 ,"'H3 - Mechanical Engineering' ","'Black' ","'Insurance choice' ",55
2016 ,"'H3 - Mechanical Engineering' ","'Black' ","'Other main scheme choice' ",20
2016 ,"'H3 - Mechanical Engineering' ","'Black' ","'Extra' ",5
2016 ,"'H3 - Mechanical Engineering' ","'Black' ","'Main scheme Clearing' ",80
2016 ,"'H3 - Mechanical Engineering' ","'Black' ","'Direct Clearing' ",30
2016 ,"'H3 - Mechanical Engineering' ","'Black' ","'RPA' ",15
2016 ,"'H3 - Mechanical Engineering' ","'Mixed' ","'Firm choice' ",175
2016 ,"'H3 - Mechanical Engineering' ","'Mixed' ","'Insurance choice' ",25
2016 ,"'H3 - Mechanical Engineering' ","'Mixed' ","'Other main scheme choice' ",5
2016 ,"'H3 - Mechanical Engineering' ","'Mixed' ","'Main scheme Clearing' ",40
2016 ,"'H3 - Mechanical Engineering' ","'Mixed' ","'Direct Clearing' ",10
2016 ,"'H3 - Mechanical Engineering' ","'Mixed' ","'RPA' ",5
2016 ,"'H3 - Mechanical Engineering' ","'White' ","'Firm choice' ",3430
2016 ,"'H3 - Mechanical Engineering' ","'White' ","'Insurance choice' ",605
2016 ,"'H3 - Mechanical Engineering' ","'White' ","'Other main scheme choice' ",95
2016 ,"'H3 - Mechanical Engineering' ","'White' ","'Extra' ",25
2016 ,"'H3 - Mechanical Engineering' ","'White' ","'Adjustment' ",5
2016 ,"'H3 - Mechanical Engineering' ","'White' ","'Main scheme Clearing' ",350
2016 ,"'H3 - Mechanical Engineering' ","'White' ","'Direct Clearing' ",95
2016 ,"'H3 - Mechanical Engineering' ","'White' ","'RPA' ",85
2016 ,"'H3 - Mechanical Engineering' ","'Other' ","'Firm choice' ",100
2016 ,"'H3 - Mechanical Engineering' ","'Other' ","'Insurance choice' ",25
2016 ,"'H3 - Mechanical Engineering' ","'Other' ","'Other main scheme choice' ",5
2016 ,"'H3 - Mechanical Engineering' ","'Other' ","'Extra' ",5
2016 ,"'H3 - Mechanical Engineering' ","'Other' ","'Main scheme Clearing' ",30
2016 ,"'H3 - Mechanical Engineering' ","'Other' ","'Direct Clearing' ",15
2016 ,"'H3 - Mechanical Engineering' ","'Other' ","'RPA' ",5
2016 ,"'H3 - Mechanical Engineering' ","'Unknown' ","'Firm choice' ",40
2016 ,"'H3 - Mechanical Engineering' ","'Unknown' ","'Insurance choice' ",10
2016 ,"'H3 - Mechanical Engineering' ","'Unknown' ","'Other main scheme choice' ",5
2016 ,"'H3 - Mechanical Engineering' ","'Unknown' ","'Main scheme Clearing' ",5
2016 ,"'H3 - Mechanical Engineering' ","'Unknown' ","'Direct Clearing' ",5
2016 ,"'H3 - Mechanical Engineering' ","'Unknown' ","'RPA' ",20
2016 ,"'H4 - Aerospace Engineering' ","'Asian' ","'Firm choice' ",260
2016 ,"'H4 - Aerospace Engineering' ","'Asian' ","'Insurance choice' ",80
2016 ,"'H4 - Aerospace Engineering' ","'Asian' ","'Other main scheme choice' ",15
2016 ,"'H4 - Aerospace Engineering' ","'Asian' ","'Extra' ",5
2016 ,"'H4 - Aerospace Engineering' ","'Asian' ","'Main scheme Clearing' ",110
2016 ,"'H4 - Aerospace Engineering' ","'Asian' ","'Direct Clearing' ",35
2016 ,"'H4 - Aerospace Engineering' ","'Asian' ","'RPA' ",25
2016 ,"'H4 - Aerospace Engineering' ","'Black' ","'Firm choice' ",110
2016 ,"'H4 - Aerospace Engineering' ","'Black' ","'Insurance choice' ",25
2016 ,"'H4 - Aerospace Engineering' ","'Black' ","'Other main scheme choice' ",5
2016 ,"'H4 - Aerospace Engineering' ","'Black' ","'Extra' ",5
2016 ,"'H4 - Aerospace Engineering' ","'Black' ","'Main scheme Clearing' ",50
2016 ,"'H4 - Aerospace Engineering' ","'Black' ","'Direct Clearing' ",10
2016 ,"'H4 - Aerospace Engineering' ","'Black' ","'RPA' ",20
2016 ,"'H4 - Aerospace Engineering' ","'Mixed' ","'Firm choice' ",80
2016 ,"'H4 - Aerospace Engineering' ","'Mixed' ","'Insurance choice' ",20
2016 ,"'H4 - Aerospace Engineering' ","'Mixed' ","'Other main scheme choice' ",5
2016 ,"'H4 - Aerospace Engineering' ","'Mixed' ","'Main scheme Clearing' ",10
2016 ,"'H4 - Aerospace Engineering' ","'Mixed' ","'Direct Clearing' ",5
2016 ,"'H4 - Aerospace Engineering' ","'Mixed' ","'RPA' ",5
2016 ,"'H4 - Aerospace Engineering' ","'White' ","'Firm choice' ",1180
2016 ,"'H4 - Aerospace Engineering' ","'White' ","'Insurance choice' ",255
2016 ,"'H4 - Aerospace Engineering' ","'White' ","'Other main scheme choice' ",25
2016 ,"'H4 - Aerospace Engineering' ","'White' ","'Extra' ",10
2016 ,"'H4 - Aerospace Engineering' ","'White' ","'Adjustment' ",5
2016 ,"'H4 - Aerospace Engineering' ","'White' ","'Main scheme Clearing' ",150
2016 ,"'H4 - Aerospace Engineering' ","'White' ","'Direct Clearing' ",25
2016 ,"'H4 - Aerospace Engineering' ","'White' ","'RPA' ",35
2016 ,"'H4 - Aerospace Engineering' ","'Other' ","'Firm choice' ",40
2016 ,"'H4 - Aerospace Engineering' ","'Other' ","'Insurance choice' ",15
2016 ,"'H4 - Aerospace Engineering' ","'Other' ","'Other main scheme choice' ",5
2016 ,"'H4 - Aerospace Engineering' ","'Other' ","'Main scheme Clearing' ",20
2016 ,"'H4 - Aerospace Engineering' ","'Other' ","'Direct Clearing' ",10
2016 ,"'H4 - Aerospace Engineering' ","'Other' ","'RPA' ",5
2016 ,"'H4 - Aerospace Engineering' ","'Unknown' ","'Firm choice' ",20
2016 ,"'H4 - Aerospace Engineering' ","'Unknown' ","'Insurance choice' ",5
2016 ,"'H4 - Aerospace Engineering' ","'Unknown' ","'Other main scheme choice' ",5
2016 ,"'H4 - Aerospace Engineering' ","'Unknown' ","'Main scheme Clearing' ",5
2016 ,"'H4 - Aerospace Engineering' ","'Unknown' ","'RPA' ",10
2016 ,"'H5 - Naval Architecture' ","'White' ","'Firm choice' ",30
2016 ,"'H5 - Naval Architecture' ","'White' ","'Insurance choice' ",5
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Asian' ","'Firm choice' ",325
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Asian' ","'Insurance choice' ",75
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Asian' ","'Other main scheme choice' ",20
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Asian' ","'Extra' ",5
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Asian' ","'Main scheme Clearing' ",105
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Asian' ","'Direct Clearing' ",35
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Asian' ","'RPA' ",20
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Black' ","'Firm choice' ",195
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Black' ","'Insurance choice' ",25
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Black' ","'Other main scheme choice' ",15
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Black' ","'Extra' ",5
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Black' ","'Main scheme Clearing' ",80
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Black' ","'Direct Clearing' ",40
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Black' ","'RPA' ",20
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Mixed' ","'Firm choice' ",60
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Mixed' ","'Insurance choice' ",15
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Mixed' ","'Other main scheme choice' ",5
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Mixed' ","'Main scheme Clearing' ",20
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Mixed' ","'Direct Clearing' ",10
2016 ,"'H6 - Electronic and Electrical Engineering' ","'White' ","'Firm choice' ",1555
2016 ,"'H6 - Electronic and Electrical Engineering' ","'White' ","'Insurance choice' ",175
2016 ,"'H6 - Electronic and Electrical Engineering' ","'White' ","'Other main scheme choice' ",70
2016 ,"'H6 - Electronic and Electrical Engineering' ","'White' ","'Extra' ",10
2016 ,"'H6 - Electronic and Electrical Engineering' ","'White' ","'Main scheme Clearing' ",185
2016 ,"'H6 - Electronic and Electrical Engineering' ","'White' ","'Direct Clearing' ",65
2016 ,"'H6 - Electronic and Electrical Engineering' ","'White' ","'RPA' ",165
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ","'Firm choice' ",70
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ","'Other main scheme choice' ",5
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ","'Extra' ",5
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ","'Main scheme Clearing' ",15
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ","'Direct Clearing' ",5
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ","'RPA' ",5
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Unknown' ","'Firm choice' ",30
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Unknown' ","'Insurance choice' ",10
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Unknown' ","'Main scheme Clearing' ",5
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Unknown' ","'Direct Clearing' ",5
2016 ,"'H6 - Electronic and Electrical Engineering' ","'Unknown' ","'RPA' ",30
2016 ,"'H7 - Production and Manufacturing Engineering' ","'Asian' ","'Firm choice' ",35
2016 ,"'H7 - Production and Manufacturing Engineering' ","'Asian' ","'Insurance choice' ",5
2016 ,"'H7 - Production and Manufacturing Engineering' ","'Asian' ","'Main scheme Clearing' ",5
2016 ,"'H7 - Production and Manufacturing Engineering' ","'Asian' ","'Direct Clearing' ",5
2016 ,"'H7 - Production and Manufacturing Engineering' ","'Black' ","'Firm choice' ",15
2016 ,"'H7 - Production and Manufacturing Engineering' ","'Black' ","'Other main scheme choice' ",5
2016 ,"'H7 - Production and Manufacturing Engineering' ","'Black' ","'Main scheme Clearing' ",5
2016 ,"'H7 - Production and Manufacturing Engineering' ","'Black' ","'RPA' ",5
2016 ,"'H7 - Production and Manufacturing Engineering' ","'Mixed' ","'Firm choice' ",15
2016 ,"'H7 - Production and Manufacturing Engineering' ","'Mixed' ","'Main scheme Clearing' ",5
2016 ,"'H7 - Production and Manufacturing Engineering' ","'White' ","'Firm choice' ",280
2016 ,"'H7 - Production and Manufacturing Engineering' ","'White' ","'Insurance choice' ",40
2016 ,"'H7 - Production and Manufacturing Engineering' ","'White' ","'Other main scheme choice' ",10
2016 ,"'H7 - Production and Manufacturing Engineering' ","'White' ","'Main scheme Clearing' ",15
2016 ,"'H7 - Production and Manufacturing Engineering' ","'White' ","'Direct Clearing' ",5
2016 ,"'H7 - Production and Manufacturing Engineering' ","'White' ","'RPA' ",15
2016 ,"'H7 - Production and Manufacturing Engineering' ","'Other' ","'Firm choice' ",10
2016 ,"'H7 - Production and Manufacturing Engineering' ","'Other' ","'Main scheme Clearing' ",5
2016 ,"'H7 - Production and Manufacturing Engineering' ","'Unknown' ","'Firm choice' ",5
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Asian' ","'Firm choice' ",330
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Asian' ","'Insurance choice' ",100
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Asian' ","'Other main scheme choice' ",5
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Asian' ","'Extra' ",10
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Asian' ","'Main scheme Clearing' ",100
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Asian' ","'Direct Clearing' ",10
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Asian' ","'RPA' ",5
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Black' ","'Firm choice' ",145
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Black' ","'Insurance choice' ",50
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Black' ","'Other main scheme choice' ",5
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Black' ","'Extra' ",5
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Black' ","'Adjustment' ",5
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Black' ","'Main scheme Clearing' ",60
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Black' ","'Direct Clearing' ",15
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Black' ","'RPA' ",5
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Mixed' ","'Firm choice' ",85
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Mixed' ","'Insurance choice' ",15
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Mixed' ","'Main scheme Clearing' ",10
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'White' ","'Firm choice' ",1110
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'White' ","'Insurance choice' ",190
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'White' ","'Other main scheme choice' ",5
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'White' ","'Extra' ",5
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'White' ","'Adjustment' ",5
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'White' ","'Main scheme Clearing' ",95
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'White' ","'Direct Clearing' ",10
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'White' ","'RPA' ",15
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Other' ","'Firm choice' ",40
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Other' ","'Insurance choice' ",20
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Other' ","'Main scheme Clearing' ",20
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Other' ","'RPA' ",5
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Unknown' ","'Firm choice' ",10
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Unknown' ","'Insurance choice' ",5
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Unknown' ","'Main scheme Clearing' ",5
2016 ,"'H8 - Chemical,Process and Energy Engineering' ","'Unknown' ","'RPA' ",5
2016 ,"'H9 - Others in Engineering' ","'Asian' ","'Firm choice' ",25
2016 ,"'H9 - Others in Engineering' ","'Asian' ","'Main scheme Clearing' ",5
2016 ,"'H9 - Others in Engineering' ","'Black' ","'Firm choice' ",5
2016 ,"'H9 - Others in Engineering' ","'White' ","'Firm choice' ",5
2016 ,"'HH - Combinations within Engineering' ","'Asian' ","'Firm choice' ",85
2016 ,"'HH - Combinations within Engineering' ","'Asian' ","'Insurance choice' ",5
2016 ,"'HH - Combinations within Engineering' ","'Asian' ","'Extra' ",5
2016 ,"'HH - Combinations within Engineering' ","'Asian' ","'Main scheme Clearing' ",25
2016 ,"'HH - Combinations within Engineering' ","'Black' ","'Firm choice' ",25
2016 ,"'HH - Combinations within Engineering' ","'Black' ","'Insurance choice' ",5
2016 ,"'HH - Combinations within Engineering' ","'Black' ","'Other main scheme choice' ",5
2016 ,"'HH - Combinations within Engineering' ","'Black' ","'Main scheme Clearing' ",15
2016 ,"'HH - Combinations within Engineering' ","'Black' ","'RPA' ",5
2016 ,"'HH - Combinations within Engineering' ","'Mixed' ","'Firm choice' ",15
2016 ,"'HH - Combinations within Engineering' ","'White' ","'Firm choice' ",335
2016 ,"'HH - Combinations within Engineering' ","'White' ","'Insurance choice' ",30
2016 ,"'HH - Combinations within Engineering' ","'White' ","'Other main scheme choice' ",5
2016 ,"'HH - Combinations within Engineering' ","'White' ","'Extra' ",5
2016 ,"'HH - Combinations within Engineering' ","'White' ","'Main scheme Clearing' ",25
2016 ,"'HH - Combinations within Engineering' ","'White' ","'Direct Clearing' ",5
2016 ,"'HH - Combinations within Engineering' ","'White' ","'RPA' ",15
2016 ,"'HH - Combinations within Engineering' ","'Other' ","'Firm choice' ",20
2016 ,"'HH - Combinations within Engineering' ","'Other' ","'Insurance choice' ",5
2016 ,"'HH - Combinations within Engineering' ","'Other' ","'Main scheme Clearing' ",5
2016 ,"'HH - Combinations within Engineering' ","'Unknown' ","'Firm choice' ",5
2016 ,"'HH - Combinations within Engineering' ","'Unknown' ","'RPA' ",5
2016 ,"'I1 - Computer Science' ","'Asian' ","'Firm choice' ",1800
2016 ,"'I1 - Computer Science' ","'Asian' ","'Insurance choice' ",320
