"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Age Band , Sex , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_020_01.pdf"
 
Cycle Year,Subject Group (Summary Level) , Age Band , Sex,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Men' ",40
2016 ,"'Group A Medicine and Dentistry' ","'19' ","'Men' ",535
2016 ,"'Group A Medicine and Dentistry' ","'19' ","'Women' ",775
2016 ,"'Group A Medicine and Dentistry' ","'20' ","'Men' ",150
2016 ,"'Group A Medicine and Dentistry' ","'20' ","'Women' ",155
2016 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Men' ",1010
2016 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Women' ",1245
2016 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Men' ",65
2016 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Women' ",230
2016 ,"'Group B Subjects allied to Medicine' ","'18' ","'Men' ",3200
2016 ,"'Group B Subjects allied to Medicine' ","'18' ","'Women' ",13210
2016 ,"'Group B Subjects allied to Medicine' ","'19' ","'Men' ",1795
2016 ,"'Group B Subjects allied to Medicine' ","'19' ","'Women' ",6980
2016 ,"'Group B Subjects allied to Medicine' ","'20' ","'Men' ",685
2016 ,"'Group B Subjects allied to Medicine' ","'20' ","'Women' ",3105
2016 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Men' ",4705
2016 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Women' ",21485
2016 ,"'Group C Biological Sciences' ","'17 and under' ","'Men' ",130
2016 ,"'Group C Biological Sciences' ","'17 and under' ","'Women' ",385
2016 ,"'Group C Biological Sciences' ","'18' ","'Men' ",11145
2016 ,"'Group C Biological Sciences' ","'18' ","'Women' ",19670
2016 ,"'Group C Biological Sciences' ","'19' ","'Men' ",4820
2016 ,"'Group C Biological Sciences' ","'19' ","'Women' ",6295
2016 ,"'Group C Biological Sciences' ","'20' ","'Men' ",2005
2016 ,"'Group C Biological Sciences' ","'20' ","'Women' ",2035
2016 ,"'Group C Biological Sciences' ","'21 and over' ","'Men' ",3375
2016 ,"'Group C Biological Sciences' ","'21 and over' ","'Women' ",4340
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Men' ",30
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Women' ",55
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Men' ",745
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Women' ",2390
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Men' ",360
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Women' ",1090
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Men' ",155
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Women' ",495
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Men' ",560
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Women' ",1275
2016 ,"'Group F Physical Sciences' ","'17 and under' ","'Men' ",125
2016 ,"'Group F Physical Sciences' ","'17 and under' ","'Women' ",135
2016 ,"'Group F Physical Sciences' ","'18' ","'Men' ",7660
2016 ,"'Group F Physical Sciences' ","'18' ","'Women' ",5785
2016 ,"'Group F Physical Sciences' ","'19' ","'Men' ",2220
2016 ,"'Group F Physical Sciences' ","'19' ","'Women' ",1730
2016 ,"'Group F Physical Sciences' ","'20' ","'Men' ",565
2016 ,"'Group F Physical Sciences' ","'20' ","'Women' ",415
2016 ,"'Group F Physical Sciences' ","'21 and over' ","'Men' ",910
2016 ,"'Group F Physical Sciences' ","'21 and over' ","'Women' ",670
2016 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Men' ",105
2016 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Women' ",100
2016 ,"'Group G Mathematical Sciences' ","'18' ","'Men' ",3995
2016 ,"'Group G Mathematical Sciences' ","'18' ","'Women' ",2255
2016 ,"'Group G Mathematical Sciences' ","'19' ","'Men' ",1025
2016 ,"'Group G Mathematical Sciences' ","'19' ","'Women' ",640
2016 ,"'Group G Mathematical Sciences' ","'20' ","'Men' ",285
2016 ,"'Group G Mathematical Sciences' ","'20' ","'Women' ",165
2016 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Men' ",365
2016 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Women' ",140
2016 ,"'Group H Engineering' ","'17 and under' ","'Men' ",590
2016 ,"'Group H Engineering' ","'17 and under' ","'Women' ",215
2016 ,"'Group H Engineering' ","'18' ","'Men' ",13110
2016 ,"'Group H Engineering' ","'18' ","'Women' ",2845
2016 ,"'Group H Engineering' ","'19' ","'Men' ",5460
2016 ,"'Group H Engineering' ","'19' ","'Women' ",1075
2016 ,"'Group H Engineering' ","'20' ","'Men' ",2400
2016 ,"'Group H Engineering' ","'20' ","'Women' ",405
2016 ,"'Group H Engineering' ","'21 and over' ","'Men' ",4055
2016 ,"'Group H Engineering' ","'21 and over' ","'Women' ",630
2016 ,"'Group I Computer Sciences' ","'17 and under' ","'Men' ",230
2016 ,"'Group I Computer Sciences' ","'17 and under' ","'Women' ",70
2016 ,"'Group I Computer Sciences' ","'18' ","'Men' ",10040
2016 ,"'Group I Computer Sciences' ","'18' ","'Women' ",1775
2016 ,"'Group I Computer Sciences' ","'19' ","'Men' ",5520
2016 ,"'Group I Computer Sciences' ","'19' ","'Women' ",865
2016 ,"'Group I Computer Sciences' ","'20' ","'Men' ",2500
2016 ,"'Group I Computer Sciences' ","'20' ","'Women' ",330
2016 ,"'Group I Computer Sciences' ","'21 and over' ","'Men' ",4780
2016 ,"'Group I Computer Sciences' ","'21 and over' ","'Women' ",730
2016 ,"'Group J Technologies' ","'17 and under' ","'Men' ",20
2016 ,"'Group J Technologies' ","'17 and under' ","'Women' ",10
2016 ,"'Group J Technologies' ","'18' ","'Men' ",600
2016 ,"'Group J Technologies' ","'18' ","'Women' ",235
2016 ,"'Group J Technologies' ","'19' ","'Men' ",345
2016 ,"'Group J Technologies' ","'19' ","'Women' ",105
2016 ,"'Group J Technologies' ","'20' ","'Men' ",180
2016 ,"'Group J Technologies' ","'20' ","'Women' ",70
2016 ,"'Group J Technologies' ","'21 and over' ","'Men' ",495
2016 ,"'Group J Technologies' ","'21 and over' ","'Women' ",105
2016 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Men' ",45
2016 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Women' ",80
2016 ,"'Group K Architecture, Building and Planning' ","'18' ","'Men' ",2380
2016 ,"'Group K Architecture, Building and Planning' ","'18' ","'Women' ",1605
2016 ,"'Group K Architecture, Building and Planning' ","'19' ","'Men' ",1225
2016 ,"'Group K Architecture, Building and Planning' ","'19' ","'Women' ",780
2016 ,"'Group K Architecture, Building and Planning' ","'20' ","'Men' ",480
2016 ,"'Group K Architecture, Building and Planning' ","'20' ","'Women' ",240
2016 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Men' ",1265
2016 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Women' ",480
2016 ,"'Group L Social Studies' ","'17 and under' ","'Men' ",220
2016 ,"'Group L Social Studies' ","'17 and under' ","'Women' ",315
2016 ,"'Group L Social Studies' ","'18' ","'Men' ",9485
2016 ,"'Group L Social Studies' ","'18' ","'Women' ",13900
2016 ,"'Group L Social Studies' ","'19' ","'Men' ",3720
2016 ,"'Group L Social Studies' ","'19' ","'Women' ",5350
2016 ,"'Group L Social Studies' ","'20' ","'Men' ",1115
2016 ,"'Group L Social Studies' ","'20' ","'Women' ",1905
2016 ,"'Group L Social Studies' ","'21 and over' ","'Men' ",2535
2016 ,"'Group L Social Studies' ","'21 and over' ","'Women' ",9385
2016 ,"'Group M Law' ","'17 and under' ","'Men' ",135
2016 ,"'Group M Law' ","'17 and under' ","'Women' ",360
2016 ,"'Group M Law' ","'18' ","'Men' ",4190
2016 ,"'Group M Law' ","'18' ","'Women' ",9580
2016 ,"'Group M Law' ","'19' ","'Men' ",1655
2016 ,"'Group M Law' ","'19' ","'Women' ",3080
2016 ,"'Group M Law' ","'20' ","'Men' ",650
2016 ,"'Group M Law' ","'20' ","'Women' ",1060
2016 ,"'Group M Law' ","'21 and over' ","'Men' ",1820
2016 ,"'Group M Law' ","'21 and over' ","'Women' ",2510
2016 ,"'Group N Business and Admin studies' ","'17 and under' ","'Men' ",440
2016 ,"'Group N Business and Admin studies' ","'17 and under' ","'Women' ",555
2016 ,"'Group N Business and Admin studies' ","'18' ","'Men' ",15900
2016 ,"'Group N Business and Admin studies' ","'18' ","'Women' ",14645
2016 ,"'Group N Business and Admin studies' ","'19' ","'Men' ",8625
2016 ,"'Group N Business and Admin studies' ","'19' ","'Women' ",7200
2016 ,"'Group N Business and Admin studies' ","'20' ","'Men' ",3560
2016 ,"'Group N Business and Admin studies' ","'20' ","'Women' ",3180
2016 ,"'Group N Business and Admin studies' ","'21 and over' ","'Men' ",6805
2016 ,"'Group N Business and Admin studies' ","'21 and over' ","'Women' ",6745
2016 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Men' ",25
2016 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Women' ",110
2016 ,"'Group P Mass Communication and Documentation' ","'18' ","'Men' ",3185
2016 ,"'Group P Mass Communication and Documentation' ","'18' ","'Women' ",4035
2016 ,"'Group P Mass Communication and Documentation' ","'19' ","'Men' ",1535
2016 ,"'Group P Mass Communication and Documentation' ","'19' ","'Women' ",1665
2016 ,"'Group P Mass Communication and Documentation' ","'20' ","'Men' ",700
2016 ,"'Group P Mass Communication and Documentation' ","'20' ","'Women' ",660
2016 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Men' ",1055
2016 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Women' ",665
2016 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Men' ",20
2016 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Women' ",95
2016 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Men' ",1780
2016 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Women' ",6460
2016 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Men' ",535
2016 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Women' ",1685
2016 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Men' ",160
2016 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Women' ",415
2016 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Men' ",380
2016 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Women' ",710
2016 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Men' ",15
2016 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Women' ",55
2016 ,"'Group R European Languages, Literature and related' ","'18' ","'Men' ",745
2016 ,"'Group R European Languages, Literature and related' ","'18' ","'Women' ",1855
2016 ,"'Group R European Languages, Literature and related' ","'19' ","'Men' ",175
2016 ,"'Group R European Languages, Literature and related' ","'19' ","'Women' ",390
2016 ,"'Group R European Languages, Literature and related' ","'20' ","'Men' ",40
2016 ,"'Group R European Languages, Literature and related' ","'20' ","'Women' ",70
2016 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Men' ",80
2016 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Women' ",80
2016 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Men' ",5
2016 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Women' ",10
2016 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Men' ",215
2016 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Women' ",465
2016 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Men' ",90
2016 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Women' ",140
2016 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Men' ",25
2016 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Women' ",40
2016 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Men' ",80
2016 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Women' ",75
2016 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Men' ",25
2016 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Women' ",55
2016 ,"'Group V History and Philosophical studies' ","'18' ","'Men' ",4565
2016 ,"'Group V History and Philosophical studies' ","'18' ","'Women' ",6255
2016 ,"'Group V History and Philosophical studies' ","'19' ","'Men' ",1370
2016 ,"'Group V History and Philosophical studies' ","'19' ","'Women' ",1440
2016 ,"'Group V History and Philosophical studies' ","'20' ","'Men' ",335
2016 ,"'Group V History and Philosophical studies' ","'20' ","'Women' ",300
2016 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Men' ",745
2016 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Women' ",605
2016 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Men' ",160
2016 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Women' ",260
2016 ,"'Group W Creative Arts and Design' ","'18' ","'Men' ",7730
2016 ,"'Group W Creative Arts and Design' ","'18' ","'Women' ",14565
2016 ,"'Group W Creative Arts and Design' ","'19' ","'Men' ",5310
2016 ,"'Group W Creative Arts and Design' ","'19' ","'Women' ",10250
2016 ,"'Group W Creative Arts and Design' ","'20' ","'Men' ",2395
2016 ,"'Group W Creative Arts and Design' ","'20' ","'Women' ",3540
2016 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Men' ",4770
2016 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Women' ",5510
2016 ,"'Group X Education' ","'17 and under' ","'Women' ",25
2016 ,"'Group X Education' ","'18' ","'Men' ",925
2016 ,"'Group X Education' ","'18' ","'Women' ",6805
2016 ,"'Group X Education' ","'19' ","'Men' ",425
2016 ,"'Group X Education' ","'19' ","'Women' ",2775
2016 ,"'Group X Education' ","'20' ","'Men' ",180
2016 ,"'Group X Education' ","'20' ","'Women' ",1220
2016 ,"'Group X Education' ","'21 and over' ","'Men' ",1390
2016 ,"'Group X Education' ","'21 and over' ","'Women' ",6415
2016 ,"'Y Combined arts' ","'17 and under' ","'Men' ",20
2016 ,"'Y Combined arts' ","'17 and under' ","'Women' ",65
2016 ,"'Y Combined arts' ","'18' ","'Men' ",1440
2016 ,"'Y Combined arts' ","'18' ","'Women' ",4305
2016 ,"'Y Combined arts' ","'19' ","'Men' ",565
2016 ,"'Y Combined arts' ","'19' ","'Women' ",1280
2016 ,"'Y Combined arts' ","'20' ","'Men' ",185
2016 ,"'Y Combined arts' ","'20' ","'Women' ",410
2016 ,"'Y Combined arts' ","'21 and over' ","'Men' ",395
2016 ,"'Y Combined arts' ","'21 and over' ","'Women' ",690
2016 ,"'Y Combined sciences' ","'17 and under' ","'Men' ",70
2016 ,"'Y Combined sciences' ","'17 and under' ","'Women' ",65
2016 ,"'Y Combined sciences' ","'18' ","'Men' ",1830
2016 ,"'Y Combined sciences' ","'18' ","'Women' ",1775
2016 ,"'Y Combined sciences' ","'19' ","'Men' ",755
2016 ,"'Y Combined sciences' ","'19' ","'Women' ",720
2016 ,"'Y Combined sciences' ","'20' ","'Men' ",255
2016 ,"'Y Combined sciences' ","'20' ","'Women' ",235
2016 ,"'Y Combined sciences' ","'21 and over' ","'Men' ",530
2016 ,"'Y Combined sciences' ","'21 and over' ","'Women' ",575
2016 ,"'Y Combined social sciences' ","'17 and under' ","'Men' ",50
2016 ,"'Y Combined social sciences' ","'17 and under' ","'Women' ",70
2016 ,"'Y Combined social sciences' ","'18' ","'Men' ",1515
2016 ,"'Y Combined social sciences' ","'18' ","'Women' ",1545
2016 ,"'Y Combined social sciences' ","'19' ","'Men' ",675
2016 ,"'Y Combined social sciences' ","'19' ","'Women' ",645
2016 ,"'Y Combined social sciences' ","'20' ","'Men' ",205
2016 ,"'Y Combined social sciences' ","'20' ","'Women' ",210
2016 ,"'Y Combined social sciences' ","'21 and over' ","'Men' ",305
2016 ,"'Y Combined social sciences' ","'21 and over' ","'Women' ",330
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Men' ",50
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Women' ",85
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Men' ",2590
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Women' ",3355
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Men' ",1185
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Women' ",1405
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Men' ",470
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Women' ",520
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Men' ",960
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Women' ",1405
2016 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Men' ",45
2016 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Women' ",95
2016 ,"'Y Social Sciences combined with Arts' ","'18' ","'Men' ",1885
2016 ,"'Y Social Sciences combined with Arts' ","'18' ","'Women' ",3585
2016 ,"'Y Social Sciences combined with Arts' ","'19' ","'Men' ",790
2016 ,"'Y Social Sciences combined with Arts' ","'19' ","'Women' ",1380
2016 ,"'Y Social Sciences combined with Arts' ","'20' ","'Men' ",220
2016 ,"'Y Social Sciences combined with Arts' ","'20' ","'Women' ",445
2016 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Men' ",405
2016 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Women' ",890
2016 ,"'Z General, other combined and unknown' ","'17 and under' ","'Men' ",95
2016 ,"'Z General, other combined and unknown' ","'17 and under' ","'Women' ",120
2016 ,"'Z General, other combined and unknown' ","'18' ","'Men' ",1855
2016 ,"'Z General, other combined and unknown' ","'18' ","'Women' ",2150
2016 ,"'Z General, other combined and unknown' ","'19' ","'Men' ",695
2016 ,"'Z General, other combined and unknown' ","'19' ","'Women' ",700
2016 ,"'Z General, other combined and unknown' ","'20' ","'Men' ",200
2016 ,"'Z General, other combined and unknown' ","'20' ","'Women' ",175
2016 ,"'Z General, other combined and unknown' ","'21 and over' ","'Men' ",290
2016 ,"'Z General, other combined and unknown' ","'21 and over' ","'Women' ",315
