"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Sex , Acceptance Route , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_019_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Sex , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'Men' ","'Firm choice' ",3190
2016 ,"'B8 - Medical Technology' ","'Women' ","'RPA' ",20
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Men' ","'Firm choice' ",1975
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Men' ","'Insurance choice' ",220
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Men' ","'Other main scheme choice' ",90
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Men' ","'Extra' ",60
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Men' ","'Adjustment' ",10
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Men' ","'Main scheme Clearing' ",460
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Men' ","'Direct Clearing' ",100
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Men' ","'RPA' ",65
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Women' ","'Firm choice' ",5410
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Women' ","'Insurance choice' ",495
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Women' ","'Other main scheme choice' ",230
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Women' ","'Extra' ",240
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Women' ","'Adjustment' ",15
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Women' ","'Main scheme Clearing' ",1085
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Women' ","'Direct Clearing' ",235
2016 ,"'B9 - Others in Subjects allied to Medicine' ","'Women' ","'RPA' ",205
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Men' ","'Firm choice' ",55
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Men' ","'Insurance choice' ",10
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Men' ","'Main scheme Clearing' ",25
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Men' ","'Direct Clearing' ",10
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Women' ","'Firm choice' ",110
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Women' ","'Insurance choice' ",20
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Women' ","'Other main scheme choice' ",5
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Women' ","'Main scheme Clearing' ",55
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Women' ","'Direct Clearing' ",10
2016 ,"'BB - Combinations within Subjects allied to Medicine' ","'Women' ","'RPA' ",10
2016 ,"'C1 - Biology' ","'Men' ","'Firm choice' ",1940
2016 ,"'C1 - Biology' ","'Men' ","'Insurance choice' ",305
2016 ,"'C1 - Biology' ","'Men' ","'Other main scheme choice' ",40
2016 ,"'C1 - Biology' ","'Men' ","'Extra' ",30
2016 ,"'C1 - Biology' ","'Men' ","'Adjustment' ",5
2016 ,"'C1 - Biology' ","'Men' ","'Main scheme Clearing' ",400
2016 ,"'C1 - Biology' ","'Men' ","'Direct Clearing' ",60
2016 ,"'C1 - Biology' ","'Men' ","'RPA' ",80
2016 ,"'C1 - Biology' ","'Women' ","'Firm choice' ",3015
2016 ,"'C1 - Biology' ","'Women' ","'Insurance choice' ",470
2016 ,"'C1 - Biology' ","'Women' ","'Other main scheme choice' ",65
2016 ,"'C1 - Biology' ","'Women' ","'Extra' ",80
2016 ,"'C1 - Biology' ","'Women' ","'Adjustment' ",5
2016 ,"'C1 - Biology' ","'Women' ","'Main scheme Clearing' ",635
2016 ,"'C1 - Biology' ","'Women' ","'Direct Clearing' ",95
2016 ,"'C1 - Biology' ","'Women' ","'RPA' ",100
2016 ,"'C2 - Botany' ","'Men' ","'Firm choice' ",20
2016 ,"'C2 - Botany' ","'Men' ","'Direct Clearing' ",5
2016 ,"'C2 - Botany' ","'Women' ","'Firm choice' ",20
2016 ,"'C2 - Botany' ","'Women' ","'Direct Clearing' ",5
2016 ,"'C3 - Zoology' ","'Men' ","'Firm choice' ",425
2016 ,"'C3 - Zoology' ","'Men' ","'Insurance choice' ",55
2016 ,"'C3 - Zoology' ","'Men' ","'Other main scheme choice' ",10
2016 ,"'C3 - Zoology' ","'Men' ","'Main scheme Clearing' ",50
2016 ,"'C3 - Zoology' ","'Men' ","'Direct Clearing' ",10
2016 ,"'C3 - Zoology' ","'Men' ","'RPA' ",5
2016 ,"'C3 - Zoology' ","'Women' ","'Firm choice' ",1025
2016 ,"'C3 - Zoology' ","'Women' ","'Insurance choice' ",80
2016 ,"'C3 - Zoology' ","'Women' ","'Other main scheme choice' ",20
2016 ,"'C3 - Zoology' ","'Women' ","'Extra' ",20
2016 ,"'C3 - Zoology' ","'Women' ","'Main scheme Clearing' ",90
2016 ,"'C3 - Zoology' ","'Women' ","'Direct Clearing' ",20
2016 ,"'C3 - Zoology' ","'Women' ","'RPA' ",15
2016 ,"'C4 - Genetics' ","'Men' ","'Firm choice' ",125
2016 ,"'C4 - Genetics' ","'Men' ","'Insurance choice' ",20
2016 ,"'C4 - Genetics' ","'Men' ","'Main scheme Clearing' ",20
2016 ,"'C4 - Genetics' ","'Men' ","'Direct Clearing' ",5
2016 ,"'C4 - Genetics' ","'Women' ","'Firm choice' ",220
2016 ,"'C4 - Genetics' ","'Women' ","'Insurance choice' ",30
2016 ,"'C4 - Genetics' ","'Women' ","'Other main scheme choice' ",10
2016 ,"'C4 - Genetics' ","'Women' ","'Extra' ",5
2016 ,"'C4 - Genetics' ","'Women' ","'Main scheme Clearing' ",40
2016 ,"'C4 - Genetics' ","'Women' ","'Direct Clearing' ",5
2016 ,"'C4 - Genetics' ","'Women' ","'RPA' ",5
2016 ,"'C5 - Microbiology' ","'Men' ","'Firm choice' ",145
2016 ,"'C5 - Microbiology' ","'Men' ","'Insurance choice' ",15
2016 ,"'C5 - Microbiology' ","'Men' ","'Extra' ",5
2016 ,"'C5 - Microbiology' ","'Men' ","'Main scheme Clearing' ",25
2016 ,"'C5 - Microbiology' ","'Men' ","'Direct Clearing' ",5
2016 ,"'C5 - Microbiology' ","'Men' ","'RPA' ",5
2016 ,"'C5 - Microbiology' ","'Women' ","'Firm choice' ",180
2016 ,"'C5 - Microbiology' ","'Women' ","'Insurance choice' ",35
2016 ,"'C5 - Microbiology' ","'Women' ","'Main scheme Clearing' ",40
2016 ,"'C5 - Microbiology' ","'Women' ","'Direct Clearing' ",5
2016 ,"'C5 - Microbiology' ","'Women' ","'RPA' ",10
2016 ,"'C6 - Sport and Exercise Science' ","'Men' ","'Firm choice' ",8130
2016 ,"'C6 - Sport and Exercise Science' ","'Men' ","'Insurance choice' ",530
2016 ,"'C6 - Sport and Exercise Science' ","'Men' ","'Other main scheme choice' ",375
2016 ,"'C6 - Sport and Exercise Science' ","'Men' ","'Extra' ",195
2016 ,"'C6 - Sport and Exercise Science' ","'Men' ","'Adjustment' ",10
2016 ,"'C6 - Sport and Exercise Science' ","'Men' ","'Main scheme Clearing' ",740
2016 ,"'C6 - Sport and Exercise Science' ","'Men' ","'Direct Clearing' ",410
2016 ,"'C6 - Sport and Exercise Science' ","'Men' ","'RPA' ",600
2016 ,"'C6 - Sport and Exercise Science' ","'Women' ","'Firm choice' ",3465
2016 ,"'C6 - Sport and Exercise Science' ","'Women' ","'Insurance choice' ",230
2016 ,"'C6 - Sport and Exercise Science' ","'Women' ","'Other main scheme choice' ",95
2016 ,"'C6 - Sport and Exercise Science' ","'Women' ","'Extra' ",90
2016 ,"'C6 - Sport and Exercise Science' ","'Women' ","'Main scheme Clearing' ",370
2016 ,"'C6 - Sport and Exercise Science' ","'Women' ","'Direct Clearing' ",110
2016 ,"'C6 - Sport and Exercise Science' ","'Women' ","'RPA' ",195
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Men' ","'Firm choice' ",1195
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Men' ","'Insurance choice' ",230
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Men' ","'Other main scheme choice' ",20
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Men' ","'Extra' ",20
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Men' ","'Adjustment' ",5
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Men' ","'Main scheme Clearing' ",255
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Men' ","'Direct Clearing' ",25
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Men' ","'RPA' ",35
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Women' ","'Firm choice' ",1675
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Women' ","'Insurance choice' ",335
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Women' ","'Other main scheme choice' ",35
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Women' ","'Extra' ",55
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Women' ","'Adjustment' ",5
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Women' ","'Main scheme Clearing' ",375
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Women' ","'Direct Clearing' ",40
2016 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Women' ","'RPA' ",35
2016 ,"'C8 - Psychology' ","'Men' ","'Firm choice' ",2640
2016 ,"'C8 - Psychology' ","'Men' ","'Insurance choice' ",430
2016 ,"'C8 - Psychology' ","'Men' ","'Other main scheme choice' ",105
2016 ,"'C8 - Psychology' ","'Men' ","'Extra' ",50
2016 ,"'C8 - Psychology' ","'Men' ","'Adjustment' ",15
2016 ,"'C8 - Psychology' ","'Men' ","'Main scheme Clearing' ",425
2016 ,"'C8 - Psychology' ","'Men' ","'Direct Clearing' ",115
2016 ,"'C8 - Psychology' ","'Men' ","'RPA' ",110
2016 ,"'C8 - Psychology' ","'Women' ","'Firm choice' ",12525
2016 ,"'C8 - Psychology' ","'Women' ","'Insurance choice' ",1855
2016 ,"'C8 - Psychology' ","'Women' ","'Other main scheme choice' ",365
2016 ,"'C8 - Psychology' ","'Women' ","'Extra' ",280
2016 ,"'C8 - Psychology' ","'Women' ","'Adjustment' ",55
2016 ,"'C8 - Psychology' ","'Women' ","'Main scheme Clearing' ",1920
2016 ,"'C8 - Psychology' ","'Women' ","'Direct Clearing' ",330
2016 ,"'C8 - Psychology' ","'Women' ","'RPA' ",360
2016 ,"'C9 - Others in Biological Sciences' ","'Men' ","'Firm choice' ",435
2016 ,"'C9 - Others in Biological Sciences' ","'Men' ","'Insurance choice' ",85
2016 ,"'C9 - Others in Biological Sciences' ","'Men' ","'Other main scheme choice' ",15
2016 ,"'C9 - Others in Biological Sciences' ","'Men' ","'Extra' ",25
2016 ,"'C9 - Others in Biological Sciences' ","'Men' ","'Main scheme Clearing' ",145
2016 ,"'C9 - Others in Biological Sciences' ","'Men' ","'Direct Clearing' ",40
2016 ,"'C9 - Others in Biological Sciences' ","'Men' ","'RPA' ",15
2016 ,"'C9 - Others in Biological Sciences' ","'Women' ","'Firm choice' ",710
2016 ,"'C9 - Others in Biological Sciences' ","'Women' ","'Insurance choice' ",130
2016 ,"'C9 - Others in Biological Sciences' ","'Women' ","'Other main scheme choice' ",25
2016 ,"'C9 - Others in Biological Sciences' ","'Women' ","'Extra' ",35
2016 ,"'C9 - Others in Biological Sciences' ","'Women' ","'Main scheme Clearing' ",250
2016 ,"'C9 - Others in Biological Sciences' ","'Women' ","'Direct Clearing' ",30
2016 ,"'C9 - Others in Biological Sciences' ","'Women' ","'RPA' ",20
2016 ,"'CC - Combinations within Biological Sciences' ","'Men' ","'Firm choice' ",175
2016 ,"'CC - Combinations within Biological Sciences' ","'Men' ","'Insurance choice' ",15
2016 ,"'CC - Combinations within Biological Sciences' ","'Men' ","'Other main scheme choice' ",5
2016 ,"'CC - Combinations within Biological Sciences' ","'Men' ","'Extra' ",5
2016 ,"'CC - Combinations within Biological Sciences' ","'Men' ","'Main scheme Clearing' ",30
2016 ,"'CC - Combinations within Biological Sciences' ","'Men' ","'RPA' ",5
2016 ,"'CC - Combinations within Biological Sciences' ","'Women' ","'Firm choice' ",225
2016 ,"'CC - Combinations within Biological Sciences' ","'Women' ","'Insurance choice' ",35
2016 ,"'CC - Combinations within Biological Sciences' ","'Women' ","'Other main scheme choice' ",10
2016 ,"'CC - Combinations within Biological Sciences' ","'Women' ","'Extra' ",10
2016 ,"'CC - Combinations within Biological Sciences' ","'Women' ","'Main scheme Clearing' ",65
2016 ,"'CC - Combinations within Biological Sciences' ","'Women' ","'Direct Clearing' ",5
2016 ,"'CC - Combinations within Biological Sciences' ","'Women' ","'RPA' ",5
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Men' ","'Firm choice' ",195
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Men' ","'Insurance choice' ",10
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Men' ","'Other main scheme choice' ",5
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Men' ","'Main scheme Clearing' ",10
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Men' ","'RPA' ",5
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Women' ","'Firm choice' ",800
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Women' ","'Insurance choice' ",30
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Women' ","'Other main scheme choice' ",10
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Women' ","'Extra' ",20
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Women' ","'Main scheme Clearing' ",50
2016 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Women' ","'RPA' ",85
2016 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'Women' ","'Firm choice' ",5
2016 ,"'D3 - Animal Science' ","'Men' ","'Firm choice' ",275
2016 ,"'D3 - Animal Science' ","'Men' ","'Insurance choice' ",25
2016 ,"'D3 - Animal Science' ","'Men' ","'Other main scheme choice' ",15
2016 ,"'D3 - Animal Science' ","'Men' ","'Extra' ",5
2016 ,"'D3 - Animal Science' ","'Men' ","'Main scheme Clearing' ",30
2016 ,"'D3 - Animal Science' ","'Men' ","'Direct Clearing' ",20
2016 ,"'D3 - Animal Science' ","'Men' ","'RPA' ",20
2016 ,"'D3 - Animal Science' ","'Women' ","'Firm choice' ",1870
2016 ,"'D3 - Animal Science' ","'Women' ","'Insurance choice' ",90
2016 ,"'D3 - Animal Science' ","'Women' ","'Other main scheme choice' ",65
2016 ,"'D3 - Animal Science' ","'Women' ","'Extra' ",15
2016 ,"'D3 - Animal Science' ","'Women' ","'Main scheme Clearing' ",145
2016 ,"'D3 - Animal Science' ","'Women' ","'Direct Clearing' ",85
2016 ,"'D3 - Animal Science' ","'Women' ","'RPA' ",120
2016 ,"'D4 - Agriculture' ","'Men' ","'Firm choice' ",675
2016 ,"'D4 - Agriculture' ","'Men' ","'Insurance choice' ",45
2016 ,"'D4 - Agriculture' ","'Men' ","'Other main scheme choice' ",30
2016 ,"'D4 - Agriculture' ","'Men' ","'Extra' ",5
2016 ,"'D4 - Agriculture' ","'Men' ","'Main scheme Clearing' ",45
2016 ,"'D4 - Agriculture' ","'Men' ","'Direct Clearing' ",60
2016 ,"'D4 - Agriculture' ","'Men' ","'RPA' ",45
2016 ,"'D4 - Agriculture' ","'Women' ","'Firm choice' ",940
2016 ,"'D4 - Agriculture' ","'Women' ","'Insurance choice' ",65
2016 ,"'D4 - Agriculture' ","'Women' ","'Other main scheme choice' ",50
2016 ,"'D4 - Agriculture' ","'Women' ","'Extra' ",15
2016 ,"'D4 - Agriculture' ","'Women' ","'Main scheme Clearing' ",60
2016 ,"'D4 - Agriculture' ","'Women' ","'Direct Clearing' ",60
2016 ,"'D4 - Agriculture' ","'Women' ","'RPA' ",95
2016 ,"'D5 - Forestry & arboriculture' ","'Men' ","'Firm choice' ",45
2016 ,"'D5 - Forestry & arboriculture' ","'Men' ","'Other main scheme choice' ",10
2016 ,"'D5 - Forestry & arboriculture' ","'Men' ","'Main scheme Clearing' ",5
2016 ,"'D5 - Forestry & arboriculture' ","'Men' ","'Direct Clearing' ",5
2016 ,"'D5 - Forestry & arboriculture' ","'Men' ","'RPA' ",25
2016 ,"'D5 - Forestry & arboriculture' ","'Women' ","'Firm choice' ",5
2016 ,"'D5 - Forestry & arboriculture' ","'Women' ","'RPA' ",10
2016 ,"'D6 - Food and Beverage studies' ","'Men' ","'Firm choice' ",135
2016 ,"'D6 - Food and Beverage studies' ","'Men' ","'Insurance choice' ",5
2016 ,"'D6 - Food and Beverage studies' ","'Men' ","'Other main scheme choice' ",15
2016 ,"'D6 - Food and Beverage studies' ","'Men' ","'Main scheme Clearing' ",5
2016 ,"'D6 - Food and Beverage studies' ","'Men' ","'Direct Clearing' ",15
2016 ,"'D6 - Food and Beverage studies' ","'Men' ","'RPA' ",30
2016 ,"'D6 - Food and Beverage studies' ","'Women' ","'Firm choice' ",340
2016 ,"'D6 - Food and Beverage studies' ","'Women' ","'Insurance choice' ",15
2016 ,"'D6 - Food and Beverage studies' ","'Women' ","'Other main scheme choice' ",20
2016 ,"'D6 - Food and Beverage studies' ","'Women' ","'Main scheme Clearing' ",25
2016 ,"'D6 - Food and Beverage studies' ","'Women' ","'Direct Clearing' ",20
2016 ,"'D6 - Food and Beverage studies' ","'Women' ","'RPA' ",40
2016 ,"'D7 - Agricultural Sciences' ","'Men' ","'Firm choice' ",20
2016 ,"'D7 - Agricultural Sciences' ","'Women' ","'Firm choice' ",30
2016 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'Men' ","'Firm choice' ",5
2016 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'Women' ","'Firm choice' ",20
2016 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'Women' ","'Insurance choice' ",5
2016 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Men' ","'Firm choice' ",10
2016 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Women' ","'Firm choice' ",70
2016 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Women' ","'Other main scheme choice' ",5
2016 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Women' ","'Main scheme Clearing' ",5
2016 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Women' ","'Direct Clearing' ",5
2016 ,"'F1 - Chemistry' ","'Men' ","'Firm choice' ",2015
2016 ,"'F1 - Chemistry' ","'Men' ","'Insurance choice' ",375
2016 ,"'F1 - Chemistry' ","'Men' ","'Other main scheme choice' ",25
2016 ,"'F1 - Chemistry' ","'Men' ","'Extra' ",35
2016 ,"'F1 - Chemistry' ","'Men' ","'Adjustment' ",5
2016 ,"'F1 - Chemistry' ","'Men' ","'Main scheme Clearing' ",395
2016 ,"'F1 - Chemistry' ","'Men' ","'Direct Clearing' ",40
2016 ,"'F1 - Chemistry' ","'Men' ","'RPA' ",45
2016 ,"'F1 - Chemistry' ","'Women' ","'Firm choice' ",1610
2016 ,"'F1 - Chemistry' ","'Women' ","'Insurance choice' ",265
2016 ,"'F1 - Chemistry' ","'Women' ","'Other main scheme choice' ",25
2016 ,"'F1 - Chemistry' ","'Women' ","'Extra' ",25
2016 ,"'F1 - Chemistry' ","'Women' ","'Adjustment' ",5
2016 ,"'F1 - Chemistry' ","'Women' ","'Main scheme Clearing' ",345
2016 ,"'F1 - Chemistry' ","'Women' ","'Direct Clearing' ",25
2016 ,"'F1 - Chemistry' ","'Women' ","'RPA' ",30
2016 ,"'F2 - Materials Science' ","'Men' ","'Firm choice' ",30
2016 ,"'F2 - Materials Science' ","'Women' ","'Firm choice' ",5
2016 ,"'F3 - Physics' ","'Men' ","'Firm choice' ",2700
2016 ,"'F3 - Physics' ","'Men' ","'Insurance choice' ",445
2016 ,"'F3 - Physics' ","'Men' ","'Other main scheme choice' ",35
2016 ,"'F3 - Physics' ","'Men' ","'Extra' ",15
2016 ,"'F3 - Physics' ","'Men' ","'Adjustment' ",10
2016 ,"'F3 - Physics' ","'Men' ","'Main scheme Clearing' ",330
2016 ,"'F3 - Physics' ","'Men' ","'Direct Clearing' ",50
2016 ,"'F3 - Physics' ","'Men' ","'RPA' ",40
2016 ,"'F3 - Physics' ","'Women' ","'Firm choice' ",840
2016 ,"'F3 - Physics' ","'Women' ","'Insurance choice' ",135
2016 ,"'F3 - Physics' ","'Women' ","'Other main scheme choice' ",5
2016 ,"'F3 - Physics' ","'Women' ","'Extra' ",5
2016 ,"'F3 - Physics' ","'Women' ","'Adjustment' ",5
2016 ,"'F3 - Physics' ","'Women' ","'Main scheme Clearing' ",90
2016 ,"'F3 - Physics' ","'Women' ","'Direct Clearing' ",15
2016 ,"'F3 - Physics' ","'Women' ","'RPA' ",15
2016 ,"'F4 - Forensic and Archaeological Science' ","'Men' ","'Firm choice' ",535
2016 ,"'F4 - Forensic and Archaeological Science' ","'Men' ","'Insurance choice' ",45
2016 ,"'F4 - Forensic and Archaeological Science' ","'Men' ","'Other main scheme choice' ",20
2016 ,"'F4 - Forensic and Archaeological Science' ","'Men' ","'Extra' ",5
2016 ,"'F4 - Forensic and Archaeological Science' ","'Men' ","'Main scheme Clearing' ",70
2016 ,"'F4 - Forensic and Archaeological Science' ","'Men' ","'Direct Clearing' ",25
2016 ,"'F4 - Forensic and Archaeological Science' ","'Men' ","'RPA' ",30
2016 ,"'F4 - Forensic and Archaeological Science' ","'Women' ","'Firm choice' ",1145
2016 ,"'F4 - Forensic and Archaeological Science' ","'Women' ","'Insurance choice' ",75
2016 ,"'F4 - Forensic and Archaeological Science' ","'Women' ","'Other main scheme choice' ",35
