"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Applicant Domicile (UK / EU / Not EU) , Acceptance Route , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_016_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Applicant Domicile (UK / EU / Not EU) , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'UK' ","'Firm choice' ",6580
2016 ,"'W4 - Drama' ","'EU (excluding UK)' ","'Main scheme Clearing' ",15
2016 ,"'W4 - Drama' ","'EU (excluding UK)' ","'Direct Clearing' ",5
2016 ,"'W4 - Drama' ","'EU (excluding UK)' ","'RPA' ",15
2016 ,"'W4 - Drama' ","'Not EU' ","'Firm choice' ",190
2016 ,"'W4 - Drama' ","'Not EU' ","'Insurance choice' ",5
2016 ,"'W4 - Drama' ","'Not EU' ","'Other main scheme choice' ",15
2016 ,"'W4 - Drama' ","'Not EU' ","'Extra' ",5
2016 ,"'W4 - Drama' ","'Not EU' ","'Main scheme Clearing' ",10
2016 ,"'W4 - Drama' ","'Not EU' ","'Direct Clearing' ",5
2016 ,"'W4 - Drama' ","'Not EU' ","'RPA' ",5
2016 ,"'W5 - Dance' ","'UK' ","'Firm choice' ",1005
2016 ,"'W5 - Dance' ","'UK' ","'Insurance choice' ",20
2016 ,"'W5 - Dance' ","'UK' ","'Other main scheme choice' ",55
2016 ,"'W5 - Dance' ","'UK' ","'Extra' ",30
2016 ,"'W5 - Dance' ","'UK' ","'Main scheme Clearing' ",80
2016 ,"'W5 - Dance' ","'UK' ","'Direct Clearing' ",35
2016 ,"'W5 - Dance' ","'UK' ","'RPA' ",35
2016 ,"'W5 - Dance' ","'EU (excluding UK)' ","'Firm choice' ",50
2016 ,"'W5 - Dance' ","'EU (excluding UK)' ","'Other main scheme choice' ",5
2016 ,"'W5 - Dance' ","'EU (excluding UK)' ","'Main scheme Clearing' ",5
2016 ,"'W5 - Dance' ","'EU (excluding UK)' ","'RPA' ",5
2016 ,"'W5 - Dance' ","'Not EU' ","'Firm choice' ",20
2016 ,"'W6 - Cinematics and Photography' ","'UK' ","'Firm choice' ",5715
2016 ,"'W6 - Cinematics and Photography' ","'UK' ","'Insurance choice' ",155
2016 ,"'W6 - Cinematics and Photography' ","'UK' ","'Other main scheme choice' ",210
2016 ,"'W6 - Cinematics and Photography' ","'UK' ","'Extra' ",60
2016 ,"'W6 - Cinematics and Photography' ","'UK' ","'Main scheme Clearing' ",265
2016 ,"'W6 - Cinematics and Photography' ","'UK' ","'Direct Clearing' ",185
2016 ,"'W6 - Cinematics and Photography' ","'UK' ","'RPA' ",295
2016 ,"'W6 - Cinematics and Photography' ","'EU (excluding UK)' ","'Firm choice' ",460
2016 ,"'W6 - Cinematics and Photography' ","'EU (excluding UK)' ","'Insurance choice' ",10
2016 ,"'W6 - Cinematics and Photography' ","'EU (excluding UK)' ","'Other main scheme choice' ",35
2016 ,"'W6 - Cinematics and Photography' ","'EU (excluding UK)' ","'Extra' ",10
2016 ,"'W6 - Cinematics and Photography' ","'EU (excluding UK)' ","'Main scheme Clearing' ",15
2016 ,"'W6 - Cinematics and Photography' ","'EU (excluding UK)' ","'Direct Clearing' ",5
2016 ,"'W6 - Cinematics and Photography' ","'EU (excluding UK)' ","'RPA' ",10
2016 ,"'W6 - Cinematics and Photography' ","'Not EU' ","'Firm choice' ",240
2016 ,"'W6 - Cinematics and Photography' ","'Not EU' ","'Insurance choice' ",10
2016 ,"'W6 - Cinematics and Photography' ","'Not EU' ","'Other main scheme choice' ",20
2016 ,"'W6 - Cinematics and Photography' ","'Not EU' ","'Main scheme Clearing' ",15
2016 ,"'W6 - Cinematics and Photography' ","'Not EU' ","'Direct Clearing' ",5
2016 ,"'W6 - Cinematics and Photography' ","'Not EU' ","'RPA' ",10
2016 ,"'W7 - Crafts' ","'UK' ","'Firm choice' ",215
2016 ,"'W7 - Crafts' ","'UK' ","'Other main scheme choice' ",15
2016 ,"'W7 - Crafts' ","'UK' ","'Extra' ",5
2016 ,"'W7 - Crafts' ","'UK' ","'Main scheme Clearing' ",5
2016 ,"'W7 - Crafts' ","'UK' ","'Direct Clearing' ",20
2016 ,"'W7 - Crafts' ","'UK' ","'RPA' ",30
2016 ,"'W7 - Crafts' ","'EU (excluding UK)' ","'Firm choice' ",5
2016 ,"'W7 - Crafts' ","'Not EU' ","'Firm choice' ",20
2016 ,"'W7 - Crafts' ","'Not EU' ","'RPA' ",15
2016 ,"'W8 - Imaginative Writing' ","'UK' ","'Firm choice' ",600
2016 ,"'W8 - Imaginative Writing' ","'UK' ","'Insurance choice' ",20
2016 ,"'W8 - Imaginative Writing' ","'UK' ","'Other main scheme choice' ",25
2016 ,"'W8 - Imaginative Writing' ","'UK' ","'Extra' ",5
2016 ,"'W8 - Imaginative Writing' ","'UK' ","'Main scheme Clearing' ",60
2016 ,"'W8 - Imaginative Writing' ","'UK' ","'Direct Clearing' ",30
2016 ,"'W8 - Imaginative Writing' ","'UK' ","'RPA' ",30
2016 ,"'W8 - Imaginative Writing' ","'EU (excluding UK)' ","'Firm choice' ",30
2016 ,"'W8 - Imaginative Writing' ","'EU (excluding UK)' ","'Other main scheme choice' ",5
2016 ,"'W8 - Imaginative Writing' ","'Not EU' ","'Firm choice' ",10
2016 ,"'W9 - Others in Creative Arts and Design' ","'UK' ","'Firm choice' ",465
2016 ,"'W9 - Others in Creative Arts and Design' ","'UK' ","'Insurance choice' ",20
2016 ,"'W9 - Others in Creative Arts and Design' ","'UK' ","'Other main scheme choice' ",20
2016 ,"'W9 - Others in Creative Arts and Design' ","'UK' ","'Extra' ",5
2016 ,"'W9 - Others in Creative Arts and Design' ","'UK' ","'Main scheme Clearing' ",50
2016 ,"'W9 - Others in Creative Arts and Design' ","'UK' ","'Direct Clearing' ",25
2016 ,"'W9 - Others in Creative Arts and Design' ","'UK' ","'RPA' ",50
2016 ,"'W9 - Others in Creative Arts and Design' ","'EU (excluding UK)' ","'Firm choice' ",40
2016 ,"'W9 - Others in Creative Arts and Design' ","'EU (excluding UK)' ","'Other main scheme choice' ",5
2016 ,"'W9 - Others in Creative Arts and Design' ","'Not EU' ","'Firm choice' ",30
2016 ,"'W9 - Others in Creative Arts and Design' ","'Not EU' ","'Main scheme Clearing' ",10
2016 ,"'WW - Combinations within Creative Arts and Design' ","'UK' ","'Firm choice' ",1430
2016 ,"'WW - Combinations within Creative Arts and Design' ","'UK' ","'Insurance choice' ",45
2016 ,"'WW - Combinations within Creative Arts and Design' ","'UK' ","'Other main scheme choice' ",55
2016 ,"'WW - Combinations within Creative Arts and Design' ","'UK' ","'Extra' ",35
2016 ,"'WW - Combinations within Creative Arts and Design' ","'UK' ","'Main scheme Clearing' ",85
2016 ,"'WW - Combinations within Creative Arts and Design' ","'UK' ","'Direct Clearing' ",30
2016 ,"'WW - Combinations within Creative Arts and Design' ","'UK' ","'RPA' ",50
2016 ,"'WW - Combinations within Creative Arts and Design' ","'EU (excluding UK)' ","'Firm choice' ",95
2016 ,"'WW - Combinations within Creative Arts and Design' ","'EU (excluding UK)' ","'Insurance choice' ",5
2016 ,"'WW - Combinations within Creative Arts and Design' ","'EU (excluding UK)' ","'Other main scheme choice' ",15
2016 ,"'WW - Combinations within Creative Arts and Design' ","'EU (excluding UK)' ","'Extra' ",5
2016 ,"'WW - Combinations within Creative Arts and Design' ","'EU (excluding UK)' ","'Main scheme Clearing' ",5
2016 ,"'WW - Combinations within Creative Arts and Design' ","'Not EU' ","'Firm choice' ",50
2016 ,"'WW - Combinations within Creative Arts and Design' ","'Not EU' ","'Other main scheme choice' ",5
2016 ,"'WW - Combinations within Creative Arts and Design' ","'Not EU' ","'Main scheme Clearing' ",5
2016 ,"'WW - Combinations within Creative Arts and Design' ","'Not EU' ","'Direct Clearing' ",5
2016 ,"'X1 - Training Teachers' ","'UK' ","'Firm choice' ",7800
2016 ,"'X1 - Training Teachers' ","'UK' ","'Insurance choice' ",165
2016 ,"'X1 - Training Teachers' ","'UK' ","'Other main scheme choice' ",245
2016 ,"'X1 - Training Teachers' ","'UK' ","'Extra' ",105
2016 ,"'X1 - Training Teachers' ","'UK' ","'Adjustment' ",5
2016 ,"'X1 - Training Teachers' ","'UK' ","'Main scheme Clearing' ",315
2016 ,"'X1 - Training Teachers' ","'UK' ","'Direct Clearing' ",225
2016 ,"'X1 - Training Teachers' ","'UK' ","'RPA' ",180
2016 ,"'X1 - Training Teachers' ","'EU (excluding UK)' ","'Firm choice' ",110
2016 ,"'X1 - Training Teachers' ","'EU (excluding UK)' ","'Other main scheme choice' ",5
2016 ,"'X1 - Training Teachers' ","'EU (excluding UK)' ","'Main scheme Clearing' ",5
2016 ,"'X1 - Training Teachers' ","'EU (excluding UK)' ","'Direct Clearing' ",5
2016 ,"'X1 - Training Teachers' ","'Not EU' ","'Firm choice' ",60
2016 ,"'X2 - Research and Study Skills in Education' ","'UK' ","'Firm choice' ",20
2016 ,"'X2 - Research and Study Skills in Education' ","'UK' ","'Other main scheme choice' ",5
2016 ,"'X3 - Academic studies in Education' ","'UK' ","'Firm choice' ",6620
2016 ,"'X3 - Academic studies in Education' ","'UK' ","'Insurance choice' ",430
2016 ,"'X3 - Academic studies in Education' ","'UK' ","'Other main scheme choice' ",455
2016 ,"'X3 - Academic studies in Education' ","'UK' ","'Extra' ",275
2016 ,"'X3 - Academic studies in Education' ","'UK' ","'Adjustment' ",10
2016 ,"'X3 - Academic studies in Education' ","'UK' ","'Main scheme Clearing' ",920
2016 ,"'X3 - Academic studies in Education' ","'UK' ","'Direct Clearing' ",495
2016 ,"'X3 - Academic studies in Education' ","'UK' ","'RPA' ",730
2016 ,"'X3 - Academic studies in Education' ","'EU (excluding UK)' ","'Firm choice' ",60
2016 ,"'X3 - Academic studies in Education' ","'EU (excluding UK)' ","'Insurance choice' ",5
2016 ,"'X3 - Academic studies in Education' ","'EU (excluding UK)' ","'Other main scheme choice' ",5
2016 ,"'X3 - Academic studies in Education' ","'EU (excluding UK)' ","'Main scheme Clearing' ",5
2016 ,"'X3 - Academic studies in Education' ","'Not EU' ","'Firm choice' ",110
2016 ,"'X3 - Academic studies in Education' ","'Not EU' ","'Insurance choice' ",15
2016 ,"'X3 - Academic studies in Education' ","'Not EU' ","'Other main scheme choice' ",5
2016 ,"'X3 - Academic studies in Education' ","'Not EU' ","'Main scheme Clearing' ",10
2016 ,"'X3 - Academic studies in Education' ","'Not EU' ","'Direct Clearing' ",5
2016 ,"'X3 - Academic studies in Education' ","'Not EU' ","'RPA' ",10
2016 ,"'X9 - Others in Education' ","'UK' ","'Firm choice' ",135
2016 ,"'X9 - Others in Education' ","'UK' ","'Other main scheme choice' ",35
2016 ,"'X9 - Others in Education' ","'UK' ","'Extra' ",5
2016 ,"'X9 - Others in Education' ","'UK' ","'Main scheme Clearing' ",20
2016 ,"'X9 - Others in Education' ","'UK' ","'Direct Clearing' ",20
2016 ,"'X9 - Others in Education' ","'UK' ","'RPA' ",15
2016 ,"'XX - Combinations within Education' ","'UK' ","'Firm choice' ",345
2016 ,"'XX - Combinations within Education' ","'UK' ","'Insurance choice' ",10
2016 ,"'XX - Combinations within Education' ","'UK' ","'Other main scheme choice' ",25
2016 ,"'XX - Combinations within Education' ","'UK' ","'Extra' ",10
2016 ,"'XX - Combinations within Education' ","'UK' ","'Main scheme Clearing' ",25
2016 ,"'XX - Combinations within Education' ","'UK' ","'Direct Clearing' ",70
2016 ,"'XX - Combinations within Education' ","'UK' ","'RPA' ",10
2016 ,"'Y Combs of arts/humanities' ","'UK' ","'Firm choice' ",1515
2016 ,"'Y Combs of arts/humanities' ","'UK' ","'Insurance choice' ",90
2016 ,"'Y Combs of arts/humanities' ","'UK' ","'Other main scheme choice' ",50
2016 ,"'Y Combs of arts/humanities' ","'UK' ","'Extra' ",30
2016 ,"'Y Combs of arts/humanities' ","'UK' ","'Main scheme Clearing' ",130
2016 ,"'Y Combs of arts/humanities' ","'UK' ","'Direct Clearing' ",55
2016 ,"'Y Combs of arts/humanities' ","'UK' ","'RPA' ",65
2016 ,"'Y Combs of arts/humanities' ","'EU (excluding UK)' ","'Firm choice' ",105
2016 ,"'Y Combs of arts/humanities' ","'EU (excluding UK)' ","'Insurance choice' ",5
2016 ,"'Y Combs of arts/humanities' ","'EU (excluding UK)' ","'Other main scheme choice' ",15
2016 ,"'Y Combs of arts/humanities' ","'EU (excluding UK)' ","'Main scheme Clearing' ",5
2016 ,"'Y Combs of arts/humanities' ","'EU (excluding UK)' ","'Direct Clearing' ",5
2016 ,"'Y Combs of arts/humanities' ","'Not EU' ","'Firm choice' ",60
2016 ,"'Y Combs of arts/humanities' ","'Not EU' ","'Insurance choice' ",5
2016 ,"'Y Combs of arts/humanities' ","'Not EU' ","'Other main scheme choice' ",5
2016 ,"'Y Combs of arts/humanities' ","'Not EU' ","'Main scheme Clearing' ",5
2016 ,"'Y Combs of engin/tech/building studies' ","'UK' ","'Firm choice' ",120
2016 ,"'Y Combs of engin/tech/building studies' ","'UK' ","'Insurance choice' ",10
2016 ,"'Y Combs of engin/tech/building studies' ","'UK' ","'Other main scheme choice' ",5
2016 ,"'Y Combs of engin/tech/building studies' ","'UK' ","'Extra' ",5
2016 ,"'Y Combs of engin/tech/building studies' ","'UK' ","'Main scheme Clearing' ",10
2016 ,"'Y Combs of engin/tech/building studies' ","'UK' ","'Direct Clearing' ",5
2016 ,"'Y Combs of engin/tech/building studies' ","'UK' ","'RPA' ",10
2016 ,"'Y Combs of engin/tech/building studies' ","'EU (excluding UK)' ","'Firm choice' ",10
2016 ,"'Y Combs of engin/tech/building studies' ","'Not EU' ","'Firm choice' ",15
2016 ,"'Y Combs of engin/tech/building studies' ","'Not EU' ","'Insurance choice' ",5
2016 ,"'Y Combs of engineering/technology' ","'UK' ","'Firm choice' ",155
2016 ,"'Y Combs of engineering/technology' ","'UK' ","'Insurance choice' ",15
2016 ,"'Y Combs of engineering/technology' ","'UK' ","'Other main scheme choice' ",5
2016 ,"'Y Combs of engineering/technology' ","'UK' ","'Main scheme Clearing' ",5
2016 ,"'Y Combs of engineering/technology' ","'UK' ","'RPA' ",5
2016 ,"'Y Combs of engineering/technology' ","'EU (excluding UK)' ","'Firm choice' ",40
2016 ,"'Y Combs of engineering/technology' ","'EU (excluding UK)' ","'Insurance choice' ",5
2016 ,"'Y Combs of engineering/technology' ","'EU (excluding UK)' ","'Other main scheme choice' ",5
2016 ,"'Y Combs of engineering/technology' ","'Not EU' ","'Firm choice' ",25
2016 ,"'Y Combs of engineering/technology' ","'Not EU' ","'Insurance choice' ",5
2016 ,"'Y Combs of engineering/technology' ","'Not EU' ","'Main scheme Clearing' ",5
2016 ,"'Y Combs of languages' ","'UK' ","'Firm choice' ",905
2016 ,"'Y Combs of languages' ","'UK' ","'Insurance choice' ",80
2016 ,"'Y Combs of languages' ","'UK' ","'Other main scheme choice' ",15
2016 ,"'Y Combs of languages' ","'UK' ","'Extra' ",5
2016 ,"'Y Combs of languages' ","'UK' ","'Main scheme Clearing' ",100
2016 ,"'Y Combs of languages' ","'UK' ","'Direct Clearing' ",15
2016 ,"'Y Combs of languages' ","'EU (excluding UK)' ","'Firm choice' ",85
2016 ,"'Y Combs of languages' ","'EU (excluding UK)' ","'Insurance choice' ",5
2016 ,"'Y Combs of languages' ","'EU (excluding UK)' ","'Other main scheme choice' ",5
2016 ,"'Y Combs of languages' ","'EU (excluding UK)' ","'Main scheme Clearing' ",5
2016 ,"'Y Combs of languages' ","'Not EU' ","'Firm choice' ",30
2016 ,"'Y Combs of languages' ","'Not EU' ","'Insurance choice' ",5
2016 ,"'Y Combs of languages' ","'Not EU' ","'Other main scheme choice' ",5
2016 ,"'Y Combs of languages' ","'Not EU' ","'Main scheme Clearing' ",5
2016 ,"'Y Combs of languages with arts/humanities' ","'UK' ","'Firm choice' ",4155
2016 ,"'Y Combs of languages with arts/humanities' ","'UK' ","'Insurance choice' ",445
2016 ,"'Y Combs of languages with arts/humanities' ","'UK' ","'Other main scheme choice' ",80
2016 ,"'Y Combs of languages with arts/humanities' ","'UK' ","'Extra' ",60
2016 ,"'Y Combs of languages with arts/humanities' ","'UK' ","'Adjustment' ",10
2016 ,"'Y Combs of languages with arts/humanities' ","'UK' ","'Main scheme Clearing' ",445
2016 ,"'Y Combs of languages with arts/humanities' ","'UK' ","'Direct Clearing' ",130
2016 ,"'Y Combs of languages with arts/humanities' ","'UK' ","'RPA' ",90
2016 ,"'Y Combs of languages with arts/humanities' ","'EU (excluding UK)' ","'Firm choice' ",235
2016 ,"'Y Combs of languages with arts/humanities' ","'EU (excluding UK)' ","'Insurance choice' ",20
2016 ,"'Y Combs of languages with arts/humanities' ","'EU (excluding UK)' ","'Other main scheme choice' ",15
2016 ,"'Y Combs of languages with arts/humanities' ","'EU (excluding UK)' ","'Extra' ",5
2016 ,"'Y Combs of languages with arts/humanities' ","'EU (excluding UK)' ","'Main scheme Clearing' ",15
2016 ,"'Y Combs of languages with arts/humanities' ","'EU (excluding UK)' ","'Direct Clearing' ",5
2016 ,"'Y Combs of languages with arts/humanities' ","'EU (excluding UK)' ","'RPA' ",5
2016 ,"'Y Combs of languages with arts/humanities' ","'Not EU' ","'Firm choice' ",165
2016 ,"'Y Combs of languages with arts/humanities' ","'Not EU' ","'Insurance choice' ",10
2016 ,"'Y Combs of languages with arts/humanities' ","'Not EU' ","'Other main scheme choice' ",15
2016 ,"'Y Combs of languages with arts/humanities' ","'Not EU' ","'Main scheme Clearing' ",10
2016 ,"'Y Combs of languages with arts/humanities' ","'Not EU' ","'Direct Clearing' ",5
2016 ,"'Y Combs of languages with arts/humanities' ","'Not EU' ","'RPA' ",15
2016 ,"'Y Combs of med/bio/agric sciences' ","'UK' ","'Firm choice' ",2080
2016 ,"'Y Combs of med/bio/agric sciences' ","'UK' ","'Insurance choice' ",180
2016 ,"'Y Combs of med/bio/agric sciences' ","'UK' ","'Other main scheme choice' ",90
2016 ,"'Y Combs of med/bio/agric sciences' ","'UK' ","'Extra' ",80
2016 ,"'Y Combs of med/bio/agric sciences' ","'UK' ","'Main scheme Clearing' ",355
2016 ,"'Y Combs of med/bio/agric sciences' ","'UK' ","'Direct Clearing' ",105
2016 ,"'Y Combs of med/bio/agric sciences' ","'UK' ","'RPA' ",145
2016 ,"'Y Combs of med/bio/agric sciences' ","'EU (excluding UK)' ","'Firm choice' ",130
2016 ,"'Y Combs of med/bio/agric sciences' ","'EU (excluding UK)' ","'Insurance choice' ",10
2016 ,"'Y Combs of med/bio/agric sciences' ","'EU (excluding UK)' ","'Other main scheme choice' ",10
2016 ,"'Y Combs of med/bio/agric sciences' ","'EU (excluding UK)' ","'Extra' ",5
2016 ,"'Y Combs of med/bio/agric sciences' ","'EU (excluding UK)' ","'Main scheme Clearing' ",20
2016 ,"'Y Combs of med/bio/agric sciences' ","'EU (excluding UK)' ","'Direct Clearing' ",5
2016 ,"'Y Combs of med/bio/agric sciences' ","'EU (excluding UK)' ","'RPA' ",15
2016 ,"'Y Combs of med/bio/agric sciences' ","'Not EU' ","'Firm choice' ",135
2016 ,"'Y Combs of med/bio/agric sciences' ","'Not EU' ","'Insurance choice' ",20
2016 ,"'Y Combs of med/bio/agric sciences' ","'Not EU' ","'Other main scheme choice' ",5
2016 ,"'Y Combs of med/bio/agric sciences' ","'Not EU' ","'Extra' ",5
2016 ,"'Y Combs of med/bio/agric sciences' ","'Not EU' ","'Main scheme Clearing' ",15
2016 ,"'Y Combs of med/bio/agric sciences' ","'Not EU' ","'RPA' ",10
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'UK' ","'Firm choice' ",420
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'UK' ","'Insurance choice' ",70
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'UK' ","'Other main scheme choice' ",15
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'UK' ","'Extra' ",10
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'UK' ","'Main scheme Clearing' ",80
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'UK' ","'Direct Clearing' ",15
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'UK' ","'RPA' ",20
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'EU (excluding UK)' ","'Firm choice' ",45
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'EU (excluding UK)' ","'Insurance choice' ",5
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'EU (excluding UK)' ","'Other main scheme choice' ",5
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'EU (excluding UK)' ","'Direct Clearing' ",5
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Not EU' ","'Firm choice' ",20
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Not EU' ","'Insurance choice' ",5
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Not EU' ","'Main scheme Clearing' ",5
2016 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Not EU' ","'RPA' ",5
2016 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'UK' ","'Firm choice' ",690
2016 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'UK' ","'Insurance choice' ",65
2016 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'UK' ","'Other main scheme choice' ",20
2016 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'UK' ","'Extra' ",10
2016 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'UK' ","'Main scheme Clearing' ",45
2016 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'UK' ","'Direct Clearing' ",15
2016 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'UK' ","'RPA' ",15
2016 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'EU (excluding UK)' ","'Firm choice' ",95
2016 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'EU (excluding UK)' ","'Other main scheme choice' ",5
2016 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'EU (excluding UK)' ","'Main scheme Clearing' ",5
2016 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'EU (excluding UK)' ","'Direct Clearing' ",5
2016 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Not EU' ","'Firm choice' ",50
2016 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Not EU' ","'Main scheme Clearing' ",5
