"Statistic:   Number of Applications"
"Variables:   Subject Group (Summary Level) , Age Band , Sex , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_020_03.pdf"
 
Cycle Year,Subject Group (Summary Level) , Age Band , Sex,Number of Applications,
2007 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Men' ",690
2016 ,"'Group A Medicine and Dentistry' ","'20' ","'Women' ",1975
2016 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Men' ",11195
2016 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Women' ",16335
2016 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Men' ",645
2016 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Women' ",2230
2016 ,"'Group B Subjects allied to Medicine' ","'18' ","'Men' ",22400
2016 ,"'Group B Subjects allied to Medicine' ","'18' ","'Women' ",99895
2016 ,"'Group B Subjects allied to Medicine' ","'19' ","'Men' ",12600
2016 ,"'Group B Subjects allied to Medicine' ","'19' ","'Women' ",50685
2016 ,"'Group B Subjects allied to Medicine' ","'20' ","'Men' ",5115
2016 ,"'Group B Subjects allied to Medicine' ","'20' ","'Women' ",23245
2016 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Men' ",36570
2016 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Women' ",147295
2016 ,"'Group C Biological Sciences' ","'17 and under' ","'Men' ",1015
2016 ,"'Group C Biological Sciences' ","'17 and under' ","'Women' ",3155
2016 ,"'Group C Biological Sciences' ","'18' ","'Men' ",61645
2016 ,"'Group C Biological Sciences' ","'18' ","'Women' ",110045
2016 ,"'Group C Biological Sciences' ","'19' ","'Men' ",23870
2016 ,"'Group C Biological Sciences' ","'19' ","'Women' ",32830
2016 ,"'Group C Biological Sciences' ","'20' ","'Men' ",8445
2016 ,"'Group C Biological Sciences' ","'20' ","'Women' ",9810
2016 ,"'Group C Biological Sciences' ","'21 and over' ","'Men' ",13300
2016 ,"'Group C Biological Sciences' ","'21 and over' ","'Women' ",16650
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Men' ",150
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Women' ",360
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Men' ",3480
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Women' ",11970
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Men' ",1490
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Women' ",4810
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Men' ",580
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Women' ",1975
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Men' ",1555
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Women' ",4235
2016 ,"'Group F Physical Sciences' ","'17 and under' ","'Men' ",1010
2016 ,"'Group F Physical Sciences' ","'17 and under' ","'Women' ",980
2016 ,"'Group F Physical Sciences' ","'18' ","'Men' ",42810
2016 ,"'Group F Physical Sciences' ","'18' ","'Women' ",31430
2016 ,"'Group F Physical Sciences' ","'19' ","'Men' ",11885
2016 ,"'Group F Physical Sciences' ","'19' ","'Women' ",8800
2016 ,"'Group F Physical Sciences' ","'20' ","'Men' ",2780
2016 ,"'Group F Physical Sciences' ","'20' ","'Women' ",1965
2016 ,"'Group F Physical Sciences' ","'21 and over' ","'Men' ",4035
2016 ,"'Group F Physical Sciences' ","'21 and over' ","'Women' ",2545
2016 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Men' ",770
2016 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Women' ",680
2016 ,"'Group G Mathematical Sciences' ","'18' ","'Men' ",21760
2016 ,"'Group G Mathematical Sciences' ","'18' ","'Women' ",12405
2016 ,"'Group G Mathematical Sciences' ","'19' ","'Men' ",5540
2016 ,"'Group G Mathematical Sciences' ","'19' ","'Women' ",3295
2016 ,"'Group G Mathematical Sciences' ","'20' ","'Men' ",1480
2016 ,"'Group G Mathematical Sciences' ","'20' ","'Women' ",770
2016 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Men' ",1670
2016 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Women' ",695
2016 ,"'Group H Engineering' ","'17 and under' ","'Men' ",5145
2016 ,"'Group H Engineering' ","'17 and under' ","'Women' ",1680
2016 ,"'Group H Engineering' ","'18' ","'Men' ",75765
2016 ,"'Group H Engineering' ","'18' ","'Women' ",16895
2016 ,"'Group H Engineering' ","'19' ","'Men' ",30335
2016 ,"'Group H Engineering' ","'19' ","'Women' ",6220
2016 ,"'Group H Engineering' ","'20' ","'Men' ",11770
2016 ,"'Group H Engineering' ","'20' ","'Women' ",2070
2016 ,"'Group H Engineering' ","'21 and over' ","'Men' ",17945
2016 ,"'Group H Engineering' ","'21 and over' ","'Women' ",2480
2016 ,"'Group I Computer Sciences' ","'17 and under' ","'Men' ",1845
2016 ,"'Group I Computer Sciences' ","'17 and under' ","'Women' ",515
2016 ,"'Group I Computer Sciences' ","'18' ","'Men' ",52995
2016 ,"'Group I Computer Sciences' ","'18' ","'Women' ",9405
2016 ,"'Group I Computer Sciences' ","'19' ","'Men' ",27365
2016 ,"'Group I Computer Sciences' ","'19' ","'Women' ",4440
2016 ,"'Group I Computer Sciences' ","'20' ","'Men' ",10830
2016 ,"'Group I Computer Sciences' ","'20' ","'Women' ",1495
2016 ,"'Group I Computer Sciences' ","'21 and over' ","'Men' ",17625
2016 ,"'Group I Computer Sciences' ","'21 and over' ","'Women' ",2635
2016 ,"'Group J Technologies' ","'17 and under' ","'Men' ",115
2016 ,"'Group J Technologies' ","'17 and under' ","'Women' ",90
2016 ,"'Group J Technologies' ","'18' ","'Men' ",2920
2016 ,"'Group J Technologies' ","'18' ","'Women' ",1245
2016 ,"'Group J Technologies' ","'19' ","'Men' ",1430
2016 ,"'Group J Technologies' ","'19' ","'Women' ",660
2016 ,"'Group J Technologies' ","'20' ","'Men' ",665
2016 ,"'Group J Technologies' ","'20' ","'Women' ",305
2016 ,"'Group J Technologies' ","'21 and over' ","'Men' ",1310
2016 ,"'Group J Technologies' ","'21 and over' ","'Women' ",370
2016 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Men' ",445
2016 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Women' ",710
2016 ,"'Group K Architecture, Building and Planning' ","'18' ","'Men' ",12715
2016 ,"'Group K Architecture, Building and Planning' ","'18' ","'Women' ",8975
2016 ,"'Group K Architecture, Building and Planning' ","'19' ","'Men' ",6010
2016 ,"'Group K Architecture, Building and Planning' ","'19' ","'Women' ",4590
2016 ,"'Group K Architecture, Building and Planning' ","'20' ","'Men' ",2240
2016 ,"'Group K Architecture, Building and Planning' ","'20' ","'Women' ",1465
2016 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Men' ",4675
2016 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Women' ",1970
2016 ,"'Group L Social Studies' ","'17 and under' ","'Men' ",2055
2016 ,"'Group L Social Studies' ","'17 and under' ","'Women' ",2805
2016 ,"'Group L Social Studies' ","'18' ","'Men' ",56105
2016 ,"'Group L Social Studies' ","'18' ","'Women' ",77200
2016 ,"'Group L Social Studies' ","'19' ","'Men' ",20880
2016 ,"'Group L Social Studies' ","'19' ","'Women' ",28055
2016 ,"'Group L Social Studies' ","'20' ","'Men' ",5675
2016 ,"'Group L Social Studies' ","'20' ","'Women' ",8680
2016 ,"'Group L Social Studies' ","'21 and over' ","'Men' ",12465
2016 ,"'Group L Social Studies' ","'21 and over' ","'Women' ",34700
2016 ,"'Group M Law' ","'17 and under' ","'Men' ",1105
2016 ,"'Group M Law' ","'17 and under' ","'Women' ",2645
2016 ,"'Group M Law' ","'18' ","'Men' ",23740
2016 ,"'Group M Law' ","'18' ","'Women' ",52040
2016 ,"'Group M Law' ","'19' ","'Men' ",9070
2016 ,"'Group M Law' ","'19' ","'Women' ",15935
2016 ,"'Group M Law' ","'20' ","'Men' ",3570
2016 ,"'Group M Law' ","'20' ","'Women' ",5315
2016 ,"'Group M Law' ","'21 and over' ","'Men' ",9055
2016 ,"'Group M Law' ","'21 and over' ","'Women' ",11445
2016 ,"'Group N Business and Admin studies' ","'17 and under' ","'Men' ",4245
2016 ,"'Group N Business and Admin studies' ","'17 and under' ","'Women' ",4725
2016 ,"'Group N Business and Admin studies' ","'18' ","'Men' ",93605
2016 ,"'Group N Business and Admin studies' ","'18' ","'Women' ",83610
2016 ,"'Group N Business and Admin studies' ","'19' ","'Men' ",46735
2016 ,"'Group N Business and Admin studies' ","'19' ","'Women' ",38935
2016 ,"'Group N Business and Admin studies' ","'20' ","'Men' ",16710
2016 ,"'Group N Business and Admin studies' ","'20' ","'Women' ",14815
2016 ,"'Group N Business and Admin studies' ","'21 and over' ","'Men' ",23150
2016 ,"'Group N Business and Admin studies' ","'21 and over' ","'Women' ",20575
2016 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Men' ",230
2016 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Women' ",790
2016 ,"'Group P Mass Communication and Documentation' ","'18' ","'Men' ",16105
2016 ,"'Group P Mass Communication and Documentation' ","'18' ","'Women' ",21350
2016 ,"'Group P Mass Communication and Documentation' ","'19' ","'Men' ",6940
2016 ,"'Group P Mass Communication and Documentation' ","'19' ","'Women' ",8165
2016 ,"'Group P Mass Communication and Documentation' ","'20' ","'Men' ",2785
2016 ,"'Group P Mass Communication and Documentation' ","'20' ","'Women' ",2985
2016 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Men' ",3860
2016 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Women' ",2870
2016 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Men' ",105
2016 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Women' ",715
2016 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Men' ",10015
2016 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Women' ",35100
2016 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Men' ",2910
2016 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Women' ",8280
2016 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Men' ",800
2016 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Women' ",2010
2016 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Men' ",1670
2016 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Women' ",2980
2016 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Men' ",75
2016 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Women' ",335
2016 ,"'Group R European Languages, Literature and related' ","'18' ","'Men' ",3800
2016 ,"'Group R European Languages, Literature and related' ","'18' ","'Women' ",10020
2016 ,"'Group R European Languages, Literature and related' ","'19' ","'Men' ",895
2016 ,"'Group R European Languages, Literature and related' ","'19' ","'Women' ",2065
2016 ,"'Group R European Languages, Literature and related' ","'20' ","'Men' ",190
2016 ,"'Group R European Languages, Literature and related' ","'20' ","'Women' ",460
2016 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Men' ",365
2016 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Women' ",525
2016 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Men' ",35
2016 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Women' ",35
2016 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Men' ",1150
2016 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Women' ",2340
2016 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Men' ",425
2016 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Women' ",695
2016 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Men' ",140
2016 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Women' ",215
2016 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Men' ",415
2016 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Women' ",380
2016 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Men' ",215
2016 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Women' ",410
2016 ,"'Group V History and Philosophical studies' ","'18' ","'Men' ",25690
2016 ,"'Group V History and Philosophical studies' ","'18' ","'Women' ",33690
2016 ,"'Group V History and Philosophical studies' ","'19' ","'Men' ",7005
2016 ,"'Group V History and Philosophical studies' ","'19' ","'Women' ",7390
2016 ,"'Group V History and Philosophical studies' ","'20' ","'Men' ",1575
2016 ,"'Group V History and Philosophical studies' ","'20' ","'Women' ",1545
2016 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Men' ",2795
2016 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Women' ",2300
2016 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Men' ",590
2016 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Women' ",1840
2016 ,"'Group W Creative Arts and Design' ","'18' ","'Men' ",41635
2016 ,"'Group W Creative Arts and Design' ","'18' ","'Women' ",82805
2016 ,"'Group W Creative Arts and Design' ","'19' ","'Men' ",25800
2016 ,"'Group W Creative Arts and Design' ","'19' ","'Women' ",52045
2016 ,"'Group W Creative Arts and Design' ","'20' ","'Men' ",10825
2016 ,"'Group W Creative Arts and Design' ","'20' ","'Women' ",17295
2016 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Men' ",18005
2016 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Women' ",23045
2016 ,"'Group X Education' ","'17 and under' ","'Men' ",25
2016 ,"'Group X Education' ","'17 and under' ","'Women' ",205
2016 ,"'Group X Education' ","'18' ","'Men' ",5005
2016 ,"'Group X Education' ","'18' ","'Women' ",35550
2016 ,"'Group X Education' ","'19' ","'Men' ",2185
2016 ,"'Group X Education' ","'19' ","'Women' ",12290
2016 ,"'Group X Education' ","'20' ","'Men' ",860
2016 ,"'Group X Education' ","'20' ","'Women' ",4735
2016 ,"'Group X Education' ","'21 and over' ","'Men' ",7605
2016 ,"'Group X Education' ","'21 and over' ","'Women' ",24200
2016 ,"'Y Combined arts' ","'17 and under' ","'Men' ",125
2016 ,"'Y Combined arts' ","'17 and under' ","'Women' ",530
2016 ,"'Y Combined arts' ","'18' ","'Men' ",8020
2016 ,"'Y Combined arts' ","'18' ","'Women' ",23590
2016 ,"'Y Combined arts' ","'19' ","'Men' ",2900
2016 ,"'Y Combined arts' ","'19' ","'Women' ",6755
2016 ,"'Y Combined arts' ","'20' ","'Men' ",900
2016 ,"'Y Combined arts' ","'20' ","'Women' ",1975
2016 ,"'Y Combined arts' ","'21 and over' ","'Men' ",1885
2016 ,"'Y Combined arts' ","'21 and over' ","'Women' ",2970
2016 ,"'Y Combined sciences' ","'17 and under' ","'Men' ",480
2016 ,"'Y Combined sciences' ","'17 and under' ","'Women' ",450
2016 ,"'Y Combined sciences' ","'18' ","'Men' ",9400
2016 ,"'Y Combined sciences' ","'18' ","'Women' ",8965
2016 ,"'Y Combined sciences' ","'19' ","'Men' ",3565
2016 ,"'Y Combined sciences' ","'19' ","'Women' ",3355
2016 ,"'Y Combined sciences' ","'20' ","'Men' ",1280
2016 ,"'Y Combined sciences' ","'20' ","'Women' ",1105
2016 ,"'Y Combined sciences' ","'21 and over' ","'Men' ",2135
2016 ,"'Y Combined sciences' ","'21 and over' ","'Women' ",1955
2016 ,"'Y Combined social sciences' ","'17 and under' ","'Men' ",575
2016 ,"'Y Combined social sciences' ","'17 and under' ","'Women' ",605
2016 ,"'Y Combined social sciences' ","'18' ","'Men' ",9410
2016 ,"'Y Combined social sciences' ","'18' ","'Women' ",9135
2016 ,"'Y Combined social sciences' ","'19' ","'Men' ",3995
2016 ,"'Y Combined social sciences' ","'19' ","'Women' ",3450
2016 ,"'Y Combined social sciences' ","'20' ","'Men' ",1090
2016 ,"'Y Combined social sciences' ","'20' ","'Women' ",1100
2016 ,"'Y Combined social sciences' ","'21 and over' ","'Men' ",1665
2016 ,"'Y Combined social sciences' ","'21 and over' ","'Women' ",1495
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Men' ",435
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Women' ",600
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Men' ",14475
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Women' ",17540
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Men' ",6045
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Women' ",6785
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Men' ",2255
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Women' ",2345
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Men' ",3850
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Women' ",4515
2016 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Men' ",370
2016 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Women' ",825
2016 ,"'Y Social Sciences combined with Arts' ","'18' ","'Men' ",10625
2016 ,"'Y Social Sciences combined with Arts' ","'18' ","'Women' ",19075
2016 ,"'Y Social Sciences combined with Arts' ","'19' ","'Men' ",4090
2016 ,"'Y Social Sciences combined with Arts' ","'19' ","'Women' ",6795
2016 ,"'Y Social Sciences combined with Arts' ","'20' ","'Men' ",1110
2016 ,"'Y Social Sciences combined with Arts' ","'20' ","'Women' ",1935
2016 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Men' ",1870
2016 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Women' ",2725
2016 ,"'Z General, other combined and unknown' ","'17 and under' ","'Men' ",625
2016 ,"'Z General, other combined and unknown' ","'17 and under' ","'Women' ",1010
2016 ,"'Z General, other combined and unknown' ","'18' ","'Men' ",9955
2016 ,"'Z General, other combined and unknown' ","'18' ","'Women' ",11430
2016 ,"'Z General, other combined and unknown' ","'19' ","'Men' ",3660
2016 ,"'Z General, other combined and unknown' ","'19' ","'Women' ",3725
2016 ,"'Z General, other combined and unknown' ","'20' ","'Men' ",1115
2016 ,"'Z General, other combined and unknown' ","'20' ","'Women' ",970
2016 ,"'Z General, other combined and unknown' ","'21 and over' ","'Men' ",1380
2016 ,"'Z General, other combined and unknown' ","'21 and over' ","'Women' ",1290
