"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Applicant Domicile (Region) , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_027_01.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Applicant Domicile (Region),Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'North East' ",190
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'West Midlands' ",85
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'East of England' ",135
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'London' ",105
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'South East' ",235
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'South West' ",210
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'Wales' ",40
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'Scotland' ",105
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'Northern Ireland' ",70
2014 ,"'F8 - Physical geographical sciences' ","'North East' ",110
2014 ,"'F8 - Physical geographical sciences' ","'Yorkshire and The Humber' ",250
2014 ,"'F8 - Physical geographical sciences' ","'North West' ",355
2014 ,"'F8 - Physical geographical sciences' ","'East Midlands' ",195
2014 ,"'F8 - Physical geographical sciences' ","'West Midlands' ",270
2014 ,"'F8 - Physical geographical sciences' ","'East of England' ",340
2014 ,"'F8 - Physical geographical sciences' ","'London' ",400
2014 ,"'F8 - Physical geographical sciences' ","'South East' ",535
2014 ,"'F8 - Physical geographical sciences' ","'South West' ",330
2014 ,"'F8 - Physical geographical sciences' ","'Wales' ",190
2014 ,"'F8 - Physical geographical sciences' ","'Scotland' ",100
2014 ,"'F8 - Physical geographical sciences' ","'Northern Ireland' ",190
2014 ,"'F9 - Others in Physical Sciences' ","'Yorkshire and The Humber' ",5
2014 ,"'F9 - Others in Physical Sciences' ","'North West' ",10
2014 ,"'F9 - Others in Physical Sciences' ","'London' ",25
2014 ,"'F9 - Others in Physical Sciences' ","'Wales' ",5
2014 ,"'FF - Combinations within Physical Sciences' ","'North East' ",10
2014 ,"'FF - Combinations within Physical Sciences' ","'Yorkshire and The Humber' ",35
2014 ,"'FF - Combinations within Physical Sciences' ","'North West' ",60
2014 ,"'FF - Combinations within Physical Sciences' ","'East Midlands' ",35
2014 ,"'FF - Combinations within Physical Sciences' ","'West Midlands' ",40
2014 ,"'FF - Combinations within Physical Sciences' ","'East of England' ",45
2014 ,"'FF - Combinations within Physical Sciences' ","'London' ",60
2014 ,"'FF - Combinations within Physical Sciences' ","'South East' ",80
2014 ,"'FF - Combinations within Physical Sciences' ","'South West' ",55
2014 ,"'FF - Combinations within Physical Sciences' ","'Wales' ",35
2014 ,"'FF - Combinations within Physical Sciences' ","'Scotland' ",60
2014 ,"'FF - Combinations within Physical Sciences' ","'Northern Ireland' ",5
2014 ,"'G1 - Mathematics' ","'North East' ",195
2014 ,"'G1 - Mathematics' ","'Yorkshire and The Humber' ",450
2014 ,"'G1 - Mathematics' ","'North West' ",720
2014 ,"'G1 - Mathematics' ","'East Midlands' ",450
2014 ,"'G1 - Mathematics' ","'West Midlands' ",615
2014 ,"'G1 - Mathematics' ","'East of England' ",635
2014 ,"'G1 - Mathematics' ","'London' ",1285
2014 ,"'G1 - Mathematics' ","'South East' ",990
2014 ,"'G1 - Mathematics' ","'South West' ",480
2014 ,"'G1 - Mathematics' ","'Wales' ",315
2014 ,"'G1 - Mathematics' ","'Scotland' ",310
2014 ,"'G1 - Mathematics' ","'Northern Ireland' ",160
2014 ,"'G2 - Operational Research' ","'Scotland' ",40
2014 ,"'G3 - Statistics' ","'Yorkshire and The Humber' ",5
2014 ,"'G3 - Statistics' ","'East Midlands' ",5
2014 ,"'G3 - Statistics' ","'West Midlands' ",5
2014 ,"'G3 - Statistics' ","'East of England' ",20
2014 ,"'G3 - Statistics' ","'London' ",35
2014 ,"'G3 - Statistics' ","'South East' ",5
2014 ,"'G9 - Others in Mathematical Sciences' ","'London' ",15
2014 ,"'GG - Combinations within Mathematical Sciences' ","'North East' ",10
2014 ,"'GG - Combinations within Mathematical Sciences' ","'Yorkshire and The Humber' ",10
2014 ,"'GG - Combinations within Mathematical Sciences' ","'North West' ",20
2014 ,"'GG - Combinations within Mathematical Sciences' ","'East Midlands' ",5
2014 ,"'GG - Combinations within Mathematical Sciences' ","'West Midlands' ",20
2014 ,"'GG - Combinations within Mathematical Sciences' ","'East of England' ",20
2014 ,"'GG - Combinations within Mathematical Sciences' ","'London' ",65
2014 ,"'GG - Combinations within Mathematical Sciences' ","'South East' ",25
2014 ,"'GG - Combinations within Mathematical Sciences' ","'South West' ",40
2014 ,"'GG - Combinations within Mathematical Sciences' ","'Wales' ",5
2014 ,"'GG - Combinations within Mathematical Sciences' ","'Scotland' ",65
2014 ,"'GG - Combinations within Mathematical Sciences' ","'Northern Ireland' ",30
2014 ,"'H1 - General Engineering' ","'North East' ",125
2014 ,"'H1 - General Engineering' ","'Yorkshire and The Humber' ",235
2014 ,"'H1 - General Engineering' ","'North West' ",455
2014 ,"'H1 - General Engineering' ","'East Midlands' ",235
2014 ,"'H1 - General Engineering' ","'West Midlands' ",455
2014 ,"'H1 - General Engineering' ","'East of England' ",270
2014 ,"'H1 - General Engineering' ","'London' ",705
2014 ,"'H1 - General Engineering' ","'South East' ",560
2014 ,"'H1 - General Engineering' ","'South West' ",280
2014 ,"'H1 - General Engineering' ","'Wales' ",165
2014 ,"'H1 - General Engineering' ","'Scotland' ",235
2014 ,"'H1 - General Engineering' ","'Northern Ireland' ",60
2014 ,"'H2 - Civil Engineering' ","'North East' ",75
2014 ,"'H2 - Civil Engineering' ","'Yorkshire and The Humber' ",170
2014 ,"'H2 - Civil Engineering' ","'North West' ",265
2014 ,"'H2 - Civil Engineering' ","'East Midlands' ",135
2014 ,"'H2 - Civil Engineering' ","'West Midlands' ",185
2014 ,"'H2 - Civil Engineering' ","'East of England' ",185
2014 ,"'H2 - Civil Engineering' ","'London' ",625
2014 ,"'H2 - Civil Engineering' ","'South East' ",315
2014 ,"'H2 - Civil Engineering' ","'South West' ",155
2014 ,"'H2 - Civil Engineering' ","'Wales' ",140
2014 ,"'H2 - Civil Engineering' ","'Scotland' ",425
2014 ,"'H2 - Civil Engineering' ","'Northern Ireland' ",140
2014 ,"'H3 - Mechanical Engineering' ","'North East' ",265
2014 ,"'H3 - Mechanical Engineering' ","'Yorkshire and The Humber' ",360
2014 ,"'H3 - Mechanical Engineering' ","'North West' ",585
2014 ,"'H3 - Mechanical Engineering' ","'East Midlands' ",420
2014 ,"'H3 - Mechanical Engineering' ","'West Midlands' ",560
2014 ,"'H3 - Mechanical Engineering' ","'East of England' ",440
2014 ,"'H3 - Mechanical Engineering' ","'London' ",980
2014 ,"'H3 - Mechanical Engineering' ","'South East' ",820
2014 ,"'H3 - Mechanical Engineering' ","'South West' ",410
2014 ,"'H3 - Mechanical Engineering' ","'Wales' ",240
2014 ,"'H3 - Mechanical Engineering' ","'Scotland' ",715
2014 ,"'H3 - Mechanical Engineering' ","'Northern Ireland' ",280
2014 ,"'H4 - Aerospace Engineering' ","'North East' ",100
2014 ,"'H4 - Aerospace Engineering' ","'Yorkshire and The Humber' ",140
2014 ,"'H4 - Aerospace Engineering' ","'North West' ",230
2014 ,"'H4 - Aerospace Engineering' ","'East Midlands' ",135
2014 ,"'H4 - Aerospace Engineering' ","'West Midlands' ",250
2014 ,"'H4 - Aerospace Engineering' ","'East of England' ",200
2014 ,"'H4 - Aerospace Engineering' ","'London' ",490
2014 ,"'H4 - Aerospace Engineering' ","'South East' ",345
2014 ,"'H4 - Aerospace Engineering' ","'South West' ",170
2014 ,"'H4 - Aerospace Engineering' ","'Wales' ",130
2014 ,"'H4 - Aerospace Engineering' ","'Scotland' ",165
2014 ,"'H4 - Aerospace Engineering' ","'Northern Ireland' ",60
2014 ,"'H5 - Naval Architecture' ","'South East' ",10
2014 ,"'H5 - Naval Architecture' ","'South West' ",5
2014 ,"'H5 - Naval Architecture' ","'Scotland' ",20
2014 ,"'H6 - Electronic and Electrical Engineering' ","'North East' ",170
2014 ,"'H6 - Electronic and Electrical Engineering' ","'Yorkshire and The Humber' ",260
2014 ,"'H6 - Electronic and Electrical Engineering' ","'North West' ",380
2014 ,"'H6 - Electronic and Electrical Engineering' ","'East Midlands' ",180
2014 ,"'H6 - Electronic and Electrical Engineering' ","'West Midlands' ",195
2014 ,"'H6 - Electronic and Electrical Engineering' ","'East of England' ",210
2014 ,"'H6 - Electronic and Electrical Engineering' ","'London' ",640
2014 ,"'H6 - Electronic and Electrical Engineering' ","'South East' ",375
2014 ,"'H6 - Electronic and Electrical Engineering' ","'South West' ",170
2014 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ",175
2014 ,"'H6 - Electronic and Electrical Engineering' ","'Scotland' ",475
2014 ,"'H6 - Electronic and Electrical Engineering' ","'Northern Ireland' ",125
2014 ,"'H7 - Production and Manufacturing Engineering' ","'North East' ",20
2014 ,"'H7 - Production and Manufacturing Engineering' ","'Yorkshire and The Humber' ",25
2014 ,"'H7 - Production and Manufacturing Engineering' ","'North West' ",30
2014 ,"'H7 - Production and Manufacturing Engineering' ","'East Midlands' ",45
2014 ,"'H7 - Production and Manufacturing Engineering' ","'West Midlands' ",30
2014 ,"'H7 - Production and Manufacturing Engineering' ","'East of England' ",35
2014 ,"'H7 - Production and Manufacturing Engineering' ","'London' ",75
2014 ,"'H7 - Production and Manufacturing Engineering' ","'South East' ",80
2014 ,"'H7 - Production and Manufacturing Engineering' ","'South West' ",20
2014 ,"'H7 - Production and Manufacturing Engineering' ","'Wales' ",10
2014 ,"'H7 - Production and Manufacturing Engineering' ","'Scotland' ",100
2014 ,"'H7 - Production and Manufacturing Engineering' ","'Northern Ireland' ",40
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'North East' ",110
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'Yorkshire and The Humber' ",160
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'North West' ",255
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'East Midlands' ",135
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'West Midlands' ",175
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'East of England' ",155
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'London' ",830
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'South East' ",245
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'South West' ",105
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'Wales' ",70
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'Scotland' ",340
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'Northern Ireland' ",85
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'Unknown' ",25
2014 ,"'H9 - Others in Engineering' ","'Yorkshire and The Humber' ",15
2014 ,"'H9 - Others in Engineering' ","'North West' ",15
2014 ,"'H9 - Others in Engineering' ","'Northern Ireland' ",15
2014 ,"'HH - Combinations within Engineering' ","'North East' ",30
2014 ,"'HH - Combinations within Engineering' ","'Yorkshire and The Humber' ",25
2014 ,"'HH - Combinations within Engineering' ","'North West' ",70
2014 ,"'HH - Combinations within Engineering' ","'East Midlands' ",20
2014 ,"'HH - Combinations within Engineering' ","'West Midlands' ",30
2014 ,"'HH - Combinations within Engineering' ","'East of England' ",35
2014 ,"'HH - Combinations within Engineering' ","'London' ",100
2014 ,"'HH - Combinations within Engineering' ","'South East' ",60
2014 ,"'HH - Combinations within Engineering' ","'South West' ",45
2014 ,"'HH - Combinations within Engineering' ","'Wales' ",35
2014 ,"'HH - Combinations within Engineering' ","'Scotland' ",120
2014 ,"'HH - Combinations within Engineering' ","'Northern Ireland' ",35
2014 ,"'I1 - Computer Science' ","'North East' ",565
2014 ,"'I1 - Computer Science' ","'Yorkshire and The Humber' ",990
2014 ,"'I1 - Computer Science' ","'North West' ",1410
2014 ,"'I1 - Computer Science' ","'East Midlands' ",815
2014 ,"'I1 - Computer Science' ","'West Midlands' ",1440
2014 ,"'I1 - Computer Science' ","'East of England' ",1025
2014 ,"'I1 - Computer Science' ","'London' ",2940
2014 ,"'I1 - Computer Science' ","'South East' ",1515
2014 ,"'I1 - Computer Science' ","'South West' ",915
2014 ,"'I1 - Computer Science' ","'Wales' ",540
2014 ,"'I1 - Computer Science' ","'Scotland' ",945
2014 ,"'I1 - Computer Science' ","'Northern Ireland' ",715
2014 ,"'I1 - Computer Science' ","'Unknown' ",10
2014 ,"'I2 - Information Systems' ","'North East' ",100
2014 ,"'I2 - Information Systems' ","'Yorkshire and The Humber' ",225
2014 ,"'I2 - Information Systems' ","'North West' ",255
2014 ,"'I2 - Information Systems' ","'East Midlands' ",125
2014 ,"'I2 - Information Systems' ","'West Midlands' ",220
2014 ,"'I2 - Information Systems' ","'East of England' ",140
2014 ,"'I2 - Information Systems' ","'London' ",485
2014 ,"'I2 - Information Systems' ","'South East' ",220
2014 ,"'I2 - Information Systems' ","'South West' ",95
2014 ,"'I2 - Information Systems' ","'Wales' ",70
2014 ,"'I2 - Information Systems' ","'Scotland' ",140
2014 ,"'I2 - Information Systems' ","'Northern Ireland' ",140
2014 ,"'I3 - Software Engineering' ","'North East' ",55
2014 ,"'I3 - Software Engineering' ","'Yorkshire and The Humber' ",185
2014 ,"'I3 - Software Engineering' ","'North West' ",230
2014 ,"'I3 - Software Engineering' ","'East Midlands' ",110
2014 ,"'I3 - Software Engineering' ","'West Midlands' ",85
2014 ,"'I3 - Software Engineering' ","'East of England' ",95
2014 ,"'I3 - Software Engineering' ","'London' ",295
2014 ,"'I3 - Software Engineering' ","'South East' ",230
2014 ,"'I3 - Software Engineering' ","'South West' ",145
2014 ,"'I3 - Software Engineering' ","'Wales' ",100
2014 ,"'I3 - Software Engineering' ","'Scotland' ",215
2014 ,"'I3 - Software Engineering' ","'Northern Ireland' ",160
2014 ,"'I4 - Artificial Intelligence' ","'North West' ",5
2014 ,"'I4 - Artificial Intelligence' ","'East Midlands' ",5
2014 ,"'I4 - Artificial Intelligence' ","'East of England' ",5
2014 ,"'I4 - Artificial Intelligence' ","'London' ",15
2014 ,"'I4 - Artificial Intelligence' ","'South East' ",10
2014 ,"'I4 - Artificial Intelligence' ","'South West' ",5
2014 ,"'I4 - Artificial Intelligence' ","'Wales' ",5
2014 ,"'I4 - Artificial Intelligence' ","'Scotland' ",5
2014 ,"'I6 - Games' ","'North East' ",80
2014 ,"'I6 - Games' ","'Yorkshire and The Humber' ",155
2014 ,"'I6 - Games' ","'North West' ",240
2014 ,"'I6 - Games' ","'East Midlands' ",110
2014 ,"'I6 - Games' ","'West Midlands' ",200
2014 ,"'I6 - Games' ","'East of England' ",225
2014 ,"'I6 - Games' ","'London' ",165
2014 ,"'I6 - Games' ","'South East' ",155
2014 ,"'I6 - Games' ","'South West' ",195
2014 ,"'I6 - Games' ","'Wales' ",75
2014 ,"'I6 - Games' ","'Scotland' ",105
2014 ,"'I6 - Games' ","'Northern Ireland' ",30
2014 ,"'I7 - Computer generated visual & audio effects' ","'Yorkshire and The Humber' ",20
2014 ,"'I7 - Computer generated visual & audio effects' ","'North West' ",15
2014 ,"'I7 - Computer generated visual & audio effects' ","'East Midlands' ",5
2014 ,"'I7 - Computer generated visual & audio effects' ","'West Midlands' ",5
2014 ,"'I7 - Computer generated visual & audio effects' ","'East of England' ",5
2014 ,"'I7 - Computer generated visual & audio effects' ","'London' ",15
2014 ,"'I7 - Computer generated visual & audio effects' ","'South East' ",20
2014 ,"'I7 - Computer generated visual & audio effects' ","'South West' ",15
2014 ,"'I7 - Computer generated visual & audio effects' ","'Wales' ",5
2014 ,"'I9 - Others in Computer Sciences' ","'Yorkshire and The Humber' ",15
2014 ,"'I9 - Others in Computer Sciences' ","'North West' ",15
2014 ,"'I9 - Others in Computer Sciences' ","'East Midlands' ",5
2014 ,"'I9 - Others in Computer Sciences' ","'West Midlands' ",25
2014 ,"'I9 - Others in Computer Sciences' ","'East of England' ",5
2014 ,"'I9 - Others in Computer Sciences' ","'London' ",30
2014 ,"'I9 - Others in Computer Sciences' ","'South East' ",25
2014 ,"'I9 - Others in Computer Sciences' ","'South West' ",5
2014 ,"'II - Combinations in Computer Sciences' ","'North East' ",70
2014 ,"'II - Combinations in Computer Sciences' ","'Yorkshire and The Humber' ",55
2014 ,"'II - Combinations in Computer Sciences' ","'North West' ",140
2014 ,"'II - Combinations in Computer Sciences' ","'East Midlands' ",40
2014 ,"'II - Combinations in Computer Sciences' ","'West Midlands' ",55
2014 ,"'II - Combinations in Computer Sciences' ","'East of England' ",90
2014 ,"'II - Combinations in Computer Sciences' ","'London' ",140
2014 ,"'II - Combinations in Computer Sciences' ","'South East' ",85
2014 ,"'II - Combinations in Computer Sciences' ","'South West' ",80
2014 ,"'II - Combinations in Computer Sciences' ","'Wales' ",65
2014 ,"'II - Combinations in Computer Sciences' ","'Scotland' ",65
2014 ,"'II - Combinations in Computer Sciences' ","'Northern Ireland' ",160
2014 ,"'J1 - Minerals Technology' ","'East of England' ",5
2014 ,"'J1 - Minerals Technology' ","'London' ",5
2014 ,"'J1 - Minerals Technology' ","'South East' ",5
2014 ,"'J1 - Minerals Technology' ","'South West' ",15
2014 ,"'J1 - Minerals Technology' ","'Wales' ",5
2014 ,"'J2 - Metallurgy' ","'North West' ",5
2014 ,"'J4 - Polymers and Textiles' ","'North East' ",10
2014 ,"'J4 - Polymers and Textiles' ","'Yorkshire and The Humber' ",10
2014 ,"'J4 - Polymers and Textiles' ","'North West' ",5
2014 ,"'J4 - Polymers and Textiles' ","'East Midlands' ",5
2014 ,"'J4 - Polymers and Textiles' ","'West Midlands' ",5
2014 ,"'J4 - Polymers and Textiles' ","'South East' ",5
2014 ,"'J4 - Polymers and Textiles' ","'Scotland' ",10
2014 ,"'J5 - Materials Technology not otherwise spec' ","'North East' ",5
2014 ,"'J5 - Materials Technology not otherwise spec' ","'Yorkshire and The Humber' ",15
2014 ,"'J5 - Materials Technology not otherwise spec' ","'North West' ",20
2014 ,"'J5 - Materials Technology not otherwise spec' ","'East Midlands' ",15
2014 ,"'J5 - Materials Technology not otherwise spec' ","'West Midlands' ",20
2014 ,"'J5 - Materials Technology not otherwise spec' ","'East of England' ",15
2014 ,"'J5 - Materials Technology not otherwise spec' ","'London' ",55
2014 ,"'J5 - Materials Technology not otherwise spec' ","'South East' ",35
2014 ,"'J5 - Materials Technology not otherwise spec' ","'South West' ",15
2014 ,"'J5 - Materials Technology not otherwise spec' ","'Wales' ",15
2014 ,"'J6 - Maritime Technology' ","'North West' ",5
2014 ,"'J6 - Maritime Technology' ","'East Midlands' ",5
2014 ,"'J6 - Maritime Technology' ","'West Midlands' ",10
2014 ,"'J6 - Maritime Technology' ","'East of England' ",15
2014 ,"'J6 - Maritime Technology' ","'London' ",5
2014 ,"'J6 - Maritime Technology' ","'South East' ",25
2014 ,"'J6 - Maritime Technology' ","'South West' ",35
2014 ,"'J7 - Biotechnology' ","'North East' ",5
2014 ,"'J7 - Biotechnology' ","'North West' ",5
2014 ,"'J7 - Biotechnology' ","'West Midlands' ",5
2014 ,"'J7 - Biotechnology' ","'East of England' ",10
2014 ,"'J7 - Biotechnology' ","'London' ",20
2014 ,"'J7 - Biotechnology' ","'South East' ",10
2014 ,"'J7 - Biotechnology' ","'South West' ",5
2014 ,"'J7 - Biotechnology' ","'Scotland' ",25
2014 ,"'J9 - Others in Technology' ","'North East' ",65
2014 ,"'J9 - Others in Technology' ","'Yorkshire and The Humber' ",100
2014 ,"'J9 - Others in Technology' ","'North West' ",260
2014 ,"'J9 - Others in Technology' ","'East Midlands' ",165
2014 ,"'J9 - Others in Technology' ","'West Midlands' ",170
2014 ,"'J9 - Others in Technology' ","'East of England' ",130
2014 ,"'J9 - Others in Technology' ","'London' ",175
2014 ,"'J9 - Others in Technology' ","'South East' ",190
2014 ,"'J9 - Others in Technology' ","'South West' ",125
2014 ,"'J9 - Others in Technology' ","'Wales' ",90
2014 ,"'J9 - Others in Technology' ","'Scotland' ",90
2014 ,"'J9 - Others in Technology' ","'Northern Ireland' ",60
2014 ,"'JJ - Combinations within Technology' ","'London' ",5
2014 ,"'K1 - Architecture' ","'North East' ",55
2014 ,"'K1 - Architecture' ","'Yorkshire and The Humber' ",215
2014 ,"'K1 - Architecture' ","'North West' ",325
2014 ,"'K1 - Architecture' ","'East Midlands' ",195
2014 ,"'K1 - Architecture' ","'West Midlands' ",220
2014 ,"'K1 - Architecture' ","'East of England' ",260
