"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Sex , Acceptance Route , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_014_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Sex , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'Men' ","'Firm choice' ",3645
2015 ,"'Group J Technologies' ","'Men' ","'Direct Clearing' ",105
2015 ,"'Group J Technologies' ","'Men' ","'RPA' ",65
2015 ,"'Group J Technologies' ","'Women' ","'Firm choice' ",400
2015 ,"'Group J Technologies' ","'Women' ","'Insurance choice' ",30
2015 ,"'Group J Technologies' ","'Women' ","'Other main scheme choice' ",10
2015 ,"'Group J Technologies' ","'Women' ","'Extra' ",5
2015 ,"'Group J Technologies' ","'Women' ","'Main scheme Clearing' ",40
2015 ,"'Group J Technologies' ","'Women' ","'Direct Clearing' ",20
2015 ,"'Group J Technologies' ","'Women' ","'RPA' ",15
2015 ,"'Group K Architecture, Building and Planning' ","'Men' ","'Firm choice' ",3610
2015 ,"'Group K Architecture, Building and Planning' ","'Men' ","'Insurance choice' ",345
2015 ,"'Group K Architecture, Building and Planning' ","'Men' ","'Other main scheme choice' ",215
2015 ,"'Group K Architecture, Building and Planning' ","'Men' ","'Extra' ",50
2015 ,"'Group K Architecture, Building and Planning' ","'Men' ","'Adjustment' ",5
2015 ,"'Group K Architecture, Building and Planning' ","'Men' ","'Main scheme Clearing' ",445
2015 ,"'Group K Architecture, Building and Planning' ","'Men' ","'Direct Clearing' ",290
2015 ,"'Group K Architecture, Building and Planning' ","'Men' ","'RPA' ",245
2015 ,"'Group K Architecture, Building and Planning' ","'Women' ","'Firm choice' ",2305
2015 ,"'Group K Architecture, Building and Planning' ","'Women' ","'Insurance choice' ",265
2015 ,"'Group K Architecture, Building and Planning' ","'Women' ","'Other main scheme choice' ",100
2015 ,"'Group K Architecture, Building and Planning' ","'Women' ","'Extra' ",35
2015 ,"'Group K Architecture, Building and Planning' ","'Women' ","'Adjustment' ",10
2015 ,"'Group K Architecture, Building and Planning' ","'Women' ","'Main scheme Clearing' ",225
2015 ,"'Group K Architecture, Building and Planning' ","'Women' ","'Direct Clearing' ",110
2015 ,"'Group K Architecture, Building and Planning' ","'Women' ","'RPA' ",75
2015 ,"'Group L Social Studies' ","'Men' ","'Firm choice' ",11120
2015 ,"'Group L Social Studies' ","'Men' ","'Insurance choice' ",1865
2015 ,"'Group L Social Studies' ","'Men' ","'Other main scheme choice' ",360
2015 ,"'Group L Social Studies' ","'Men' ","'Extra' ",145
2015 ,"'Group L Social Studies' ","'Men' ","'Adjustment' ",65
2015 ,"'Group L Social Studies' ","'Men' ","'Main scheme Clearing' ",1945
2015 ,"'Group L Social Studies' ","'Men' ","'Direct Clearing' ",460
2015 ,"'Group L Social Studies' ","'Men' ","'RPA' ",605
2015 ,"'Group L Social Studies' ","'Women' ","'Firm choice' ",20070
2015 ,"'Group L Social Studies' ","'Women' ","'Insurance choice' ",2115
2015 ,"'Group L Social Studies' ","'Women' ","'Other main scheme choice' ",900
2015 ,"'Group L Social Studies' ","'Women' ","'Extra' ",790
2015 ,"'Group L Social Studies' ","'Women' ","'Adjustment' ",75
2015 ,"'Group L Social Studies' ","'Women' ","'Main scheme Clearing' ",3360
2015 ,"'Group L Social Studies' ","'Women' ","'Direct Clearing' ",950
2015 ,"'Group L Social Studies' ","'Women' ","'RPA' ",1745
2015 ,"'Group M Law' ","'Men' ","'Firm choice' ",5360
2015 ,"'Group M Law' ","'Men' ","'Insurance choice' ",820
2015 ,"'Group M Law' ","'Men' ","'Other main scheme choice' ",295
2015 ,"'Group M Law' ","'Men' ","'Extra' ",90
2015 ,"'Group M Law' ","'Men' ","'Adjustment' ",50
2015 ,"'Group M Law' ","'Men' ","'Main scheme Clearing' ",995
2015 ,"'Group M Law' ","'Men' ","'Direct Clearing' ",315
2015 ,"'Group M Law' ","'Men' ","'RPA' ",385
2015 ,"'Group M Law' ","'Women' ","'Firm choice' ",10765
2015 ,"'Group M Law' ","'Women' ","'Insurance choice' ",1660
2015 ,"'Group M Law' ","'Women' ","'Other main scheme choice' ",420
2015 ,"'Group M Law' ","'Women' ","'Extra' ",200
2015 ,"'Group M Law' ","'Women' ","'Adjustment' ",70
2015 ,"'Group M Law' ","'Women' ","'Main scheme Clearing' ",1945
2015 ,"'Group M Law' ","'Women' ","'Direct Clearing' ",455
2015 ,"'Group M Law' ","'Women' ","'RPA' ",480
2015 ,"'Group N Business and Admin studies' ","'Men' ","'Firm choice' ",21435
2015 ,"'Group N Business and Admin studies' ","'Men' ","'Insurance choice' ",3010
2015 ,"'Group N Business and Admin studies' ","'Men' ","'Other main scheme choice' ",1000
2015 ,"'Group N Business and Admin studies' ","'Men' ","'Extra' ",335
2015 ,"'Group N Business and Admin studies' ","'Men' ","'Adjustment' ",90
2015 ,"'Group N Business and Admin studies' ","'Men' ","'Main scheme Clearing' ",3625
2015 ,"'Group N Business and Admin studies' ","'Men' ","'Direct Clearing' ",1495
2015 ,"'Group N Business and Admin studies' ","'Men' ","'RPA' ",3040
2015 ,"'Group N Business and Admin studies' ","'Women' ","'Firm choice' ",21410
2015 ,"'Group N Business and Admin studies' ","'Women' ","'Insurance choice' ",2465
2015 ,"'Group N Business and Admin studies' ","'Women' ","'Other main scheme choice' ",955
2015 ,"'Group N Business and Admin studies' ","'Women' ","'Extra' ",390
2015 ,"'Group N Business and Admin studies' ","'Women' ","'Adjustment' ",65
2015 ,"'Group N Business and Admin studies' ","'Women' ","'Main scheme Clearing' ",2990
2015 ,"'Group N Business and Admin studies' ","'Women' ","'Direct Clearing' ",1190
2015 ,"'Group N Business and Admin studies' ","'Women' ","'RPA' ",3005
2015 ,"'Group P Mass Communication and Documentation' ","'Men' ","'Firm choice' ",4565
2015 ,"'Group P Mass Communication and Documentation' ","'Men' ","'Insurance choice' ",285
2015 ,"'Group P Mass Communication and Documentation' ","'Men' ","'Other main scheme choice' ",195
2015 ,"'Group P Mass Communication and Documentation' ","'Men' ","'Extra' ",45
2015 ,"'Group P Mass Communication and Documentation' ","'Men' ","'Adjustment' ",5
2015 ,"'Group P Mass Communication and Documentation' ","'Men' ","'Main scheme Clearing' ",415
2015 ,"'Group P Mass Communication and Documentation' ","'Men' ","'Direct Clearing' ",220
2015 ,"'Group P Mass Communication and Documentation' ","'Men' ","'RPA' ",195
2015 ,"'Group P Mass Communication and Documentation' ","'Women' ","'Firm choice' ",5600
2015 ,"'Group P Mass Communication and Documentation' ","'Women' ","'Insurance choice' ",355
2015 ,"'Group P Mass Communication and Documentation' ","'Women' ","'Other main scheme choice' ",180
2015 ,"'Group P Mass Communication and Documentation' ","'Women' ","'Extra' ",80
2015 ,"'Group P Mass Communication and Documentation' ","'Women' ","'Adjustment' ",10
2015 ,"'Group P Mass Communication and Documentation' ","'Women' ","'Main scheme Clearing' ",530
2015 ,"'Group P Mass Communication and Documentation' ","'Women' ","'Direct Clearing' ",165
2015 ,"'Group P Mass Communication and Documentation' ","'Women' ","'RPA' ",195
2015 ,"'Group Q Linguistics, Classics and related' ","'Men' ","'Firm choice' ",2265
2015 ,"'Group Q Linguistics, Classics and related' ","'Men' ","'Insurance choice' ",280
2015 ,"'Group Q Linguistics, Classics and related' ","'Men' ","'Other main scheme choice' ",45
2015 ,"'Group Q Linguistics, Classics and related' ","'Men' ","'Extra' ",20
2015 ,"'Group Q Linguistics, Classics and related' ","'Men' ","'Adjustment' ",15
2015 ,"'Group Q Linguistics, Classics and related' ","'Men' ","'Main scheme Clearing' ",255
2015 ,"'Group Q Linguistics, Classics and related' ","'Men' ","'Direct Clearing' ",65
2015 ,"'Group Q Linguistics, Classics and related' ","'Men' ","'RPA' ",70
2015 ,"'Group Q Linguistics, Classics and related' ","'Women' ","'Firm choice' ",7440
2015 ,"'Group Q Linguistics, Classics and related' ","'Women' ","'Insurance choice' ",805
2015 ,"'Group Q Linguistics, Classics and related' ","'Women' ","'Other main scheme choice' ",135
2015 ,"'Group Q Linguistics, Classics and related' ","'Women' ","'Extra' ",75
2015 ,"'Group Q Linguistics, Classics and related' ","'Women' ","'Adjustment' ",40
2015 ,"'Group Q Linguistics, Classics and related' ","'Women' ","'Main scheme Clearing' ",755
2015 ,"'Group Q Linguistics, Classics and related' ","'Women' ","'Direct Clearing' ",165
2015 ,"'Group Q Linguistics, Classics and related' ","'Women' ","'RPA' ",150
2015 ,"'Group R European Languages, Literature and related' ","'Men' ","'Firm choice' ",855
2015 ,"'Group R European Languages, Literature and related' ","'Men' ","'Insurance choice' ",100
2015 ,"'Group R European Languages, Literature and related' ","'Men' ","'Other main scheme choice' ",10
2015 ,"'Group R European Languages, Literature and related' ","'Men' ","'Extra' ",10
2015 ,"'Group R European Languages, Literature and related' ","'Men' ","'Main scheme Clearing' ",85
2015 ,"'Group R European Languages, Literature and related' ","'Men' ","'Direct Clearing' ",10
2015 ,"'Group R European Languages, Literature and related' ","'Men' ","'RPA' ",10
2015 ,"'Group R European Languages, Literature and related' ","'Women' ","'Firm choice' ",2205
2015 ,"'Group R European Languages, Literature and related' ","'Women' ","'Insurance choice' ",250
2015 ,"'Group R European Languages, Literature and related' ","'Women' ","'Other main scheme choice' ",20
2015 ,"'Group R European Languages, Literature and related' ","'Women' ","'Extra' ",20
2015 ,"'Group R European Languages, Literature and related' ","'Women' ","'Adjustment' ",5
2015 ,"'Group R European Languages, Literature and related' ","'Women' ","'Main scheme Clearing' ",200
2015 ,"'Group R European Languages, Literature and related' ","'Women' ","'Direct Clearing' ",20
2015 ,"'Group R European Languages, Literature and related' ","'Women' ","'RPA' ",15
2015 ,"'Group T Non-European Languages, Literature and related' ","'Men' ","'Firm choice' ",370
2015 ,"'Group T Non-European Languages, Literature and related' ","'Men' ","'Insurance choice' ",40
2015 ,"'Group T Non-European Languages, Literature and related' ","'Men' ","'Other main scheme choice' ",20
2015 ,"'Group T Non-European Languages, Literature and related' ","'Men' ","'Extra' ",5
2015 ,"'Group T Non-European Languages, Literature and related' ","'Men' ","'Main scheme Clearing' ",50
2015 ,"'Group T Non-European Languages, Literature and related' ","'Men' ","'Direct Clearing' ",15
2015 ,"'Group T Non-European Languages, Literature and related' ","'Men' ","'RPA' ",10
2015 ,"'Group T Non-European Languages, Literature and related' ","'Women' ","'Firm choice' ",580
2015 ,"'Group T Non-European Languages, Literature and related' ","'Women' ","'Insurance choice' ",65
2015 ,"'Group T Non-European Languages, Literature and related' ","'Women' ","'Other main scheme choice' ",15
2015 ,"'Group T Non-European Languages, Literature and related' ","'Women' ","'Extra' ",5
2015 ,"'Group T Non-European Languages, Literature and related' ","'Women' ","'Main scheme Clearing' ",65
2015 ,"'Group T Non-European Languages, Literature and related' ","'Women' ","'Direct Clearing' ",20
2015 ,"'Group T Non-European Languages, Literature and related' ","'Women' ","'RPA' ",10
2015 ,"'Group V History and Philosophical studies' ","'Men' ","'Firm choice' ",5330
2015 ,"'Group V History and Philosophical studies' ","'Men' ","'Insurance choice' ",845
2015 ,"'Group V History and Philosophical studies' ","'Men' ","'Other main scheme choice' ",100
2015 ,"'Group V History and Philosophical studies' ","'Men' ","'Extra' ",35
2015 ,"'Group V History and Philosophical studies' ","'Men' ","'Adjustment' ",15
2015 ,"'Group V History and Philosophical studies' ","'Men' ","'Main scheme Clearing' ",625
2015 ,"'Group V History and Philosophical studies' ","'Men' ","'Direct Clearing' ",150
2015 ,"'Group V History and Philosophical studies' ","'Men' ","'RPA' ",115
2015 ,"'Group V History and Philosophical studies' ","'Women' ","'Firm choice' ",6385
2015 ,"'Group V History and Philosophical studies' ","'Women' ","'Insurance choice' ",815
2015 ,"'Group V History and Philosophical studies' ","'Women' ","'Other main scheme choice' ",80
2015 ,"'Group V History and Philosophical studies' ","'Women' ","'Extra' ",50
2015 ,"'Group V History and Philosophical studies' ","'Women' ","'Adjustment' ",20
2015 ,"'Group V History and Philosophical studies' ","'Women' ","'Main scheme Clearing' ",690
2015 ,"'Group V History and Philosophical studies' ","'Women' ","'Direct Clearing' ",135
2015 ,"'Group V History and Philosophical studies' ","'Women' ","'RPA' ",100
2015 ,"'Group W Creative Arts and Design' ","'Men' ","'Firm choice' ",16335
2015 ,"'Group W Creative Arts and Design' ","'Men' ","'Insurance choice' ",500
2015 ,"'Group W Creative Arts and Design' ","'Men' ","'Other main scheme choice' ",795
2015 ,"'Group W Creative Arts and Design' ","'Men' ","'Extra' ",235
2015 ,"'Group W Creative Arts and Design' ","'Men' ","'Adjustment' ",15
2015 ,"'Group W Creative Arts and Design' ","'Men' ","'Main scheme Clearing' ",1050
2015 ,"'Group W Creative Arts and Design' ","'Men' ","'Direct Clearing' ",750
2015 ,"'Group W Creative Arts and Design' ","'Men' ","'RPA' ",945
2015 ,"'Group W Creative Arts and Design' ","'Women' ","'Firm choice' ",29020
2015 ,"'Group W Creative Arts and Design' ","'Women' ","'Insurance choice' ",685
2015 ,"'Group W Creative Arts and Design' ","'Women' ","'Other main scheme choice' ",940
2015 ,"'Group W Creative Arts and Design' ","'Women' ","'Extra' ",415
2015 ,"'Group W Creative Arts and Design' ","'Women' ","'Adjustment' ",25
2015 ,"'Group W Creative Arts and Design' ","'Women' ","'Main scheme Clearing' ",1525
2015 ,"'Group W Creative Arts and Design' ","'Women' ","'Direct Clearing' ",825
2015 ,"'Group W Creative Arts and Design' ","'Women' ","'RPA' ",1370
2015 ,"'Group X Education' ","'Men' ","'Firm choice' ",2435
2015 ,"'Group X Education' ","'Men' ","'Insurance choice' ",85
2015 ,"'Group X Education' ","'Men' ","'Other main scheme choice' ",90
2015 ,"'Group X Education' ","'Men' ","'Extra' ",20
2015 ,"'Group X Education' ","'Men' ","'Main scheme Clearing' ",165
2015 ,"'Group X Education' ","'Men' ","'Direct Clearing' ",130
2015 ,"'Group X Education' ","'Men' ","'RPA' ",105
2015 ,"'Group X Education' ","'Women' ","'Firm choice' ",12975
2015 ,"'Group X Education' ","'Women' ","'Insurance choice' ",550
2015 ,"'Group X Education' ","'Women' ","'Other main scheme choice' ",600
2015 ,"'Group X Education' ","'Women' ","'Extra' ",345
2015 ,"'Group X Education' ","'Women' ","'Adjustment' ",20
2015 ,"'Group X Education' ","'Women' ","'Main scheme Clearing' ",1195
2015 ,"'Group X Education' ","'Women' ","'Direct Clearing' ",710
2015 ,"'Group X Education' ","'Women' ","'RPA' ",990
2015 ,"'Y Combined arts' ","'Men' ","'Firm choice' ",2140
2015 ,"'Y Combined arts' ","'Men' ","'Insurance choice' ",240
2015 ,"'Y Combined arts' ","'Men' ","'Other main scheme choice' ",55
2015 ,"'Y Combined arts' ","'Men' ","'Extra' ",20
2015 ,"'Y Combined arts' ","'Men' ","'Adjustment' ",10
2015 ,"'Y Combined arts' ","'Men' ","'Main scheme Clearing' ",200
2015 ,"'Y Combined arts' ","'Men' ","'Direct Clearing' ",75
2015 ,"'Y Combined arts' ","'Men' ","'RPA' ",65
2015 ,"'Y Combined arts' ","'Women' ","'Firm choice' ",5540
2015 ,"'Y Combined arts' ","'Women' ","'Insurance choice' ",535
2015 ,"'Y Combined arts' ","'Women' ","'Other main scheme choice' ",135
2015 ,"'Y Combined arts' ","'Women' ","'Extra' ",75
2015 ,"'Y Combined arts' ","'Women' ","'Adjustment' ",15
2015 ,"'Y Combined arts' ","'Women' ","'Main scheme Clearing' ",540
2015 ,"'Y Combined arts' ","'Women' ","'Direct Clearing' ",170
2015 ,"'Y Combined arts' ","'Women' ","'RPA' ",130
2015 ,"'Y Combined sciences' ","'Men' ","'Firm choice' ",2825
2015 ,"'Y Combined sciences' ","'Men' ","'Insurance choice' ",315
2015 ,"'Y Combined sciences' ","'Men' ","'Other main scheme choice' ",80
2015 ,"'Y Combined sciences' ","'Men' ","'Extra' ",65
2015 ,"'Y Combined sciences' ","'Men' ","'Adjustment' ",5
2015 ,"'Y Combined sciences' ","'Men' ","'Main scheme Clearing' ",305
2015 ,"'Y Combined sciences' ","'Men' ","'Direct Clearing' ",95
2015 ,"'Y Combined sciences' ","'Men' ","'RPA' ",100
2015 ,"'Y Combined sciences' ","'Women' ","'Firm choice' ",2595
2015 ,"'Y Combined sciences' ","'Women' ","'Insurance choice' ",275
2015 ,"'Y Combined sciences' ","'Women' ","'Other main scheme choice' ",80
2015 ,"'Y Combined sciences' ","'Women' ","'Extra' ",100
2015 ,"'Y Combined sciences' ","'Women' ","'Adjustment' ",5
2015 ,"'Y Combined sciences' ","'Women' ","'Main scheme Clearing' ",355
2015 ,"'Y Combined sciences' ","'Women' ","'Direct Clearing' ",120
2015 ,"'Y Combined sciences' ","'Women' ","'RPA' ",90
2015 ,"'Y Combined social sciences' ","'Men' ","'Firm choice' ",1685
2015 ,"'Y Combined social sciences' ","'Men' ","'Insurance choice' ",280
2015 ,"'Y Combined social sciences' ","'Men' ","'Other main scheme choice' ",60
2015 ,"'Y Combined social sciences' ","'Men' ","'Extra' ",25
2015 ,"'Y Combined social sciences' ","'Men' ","'Adjustment' ",15
2015 ,"'Y Combined social sciences' ","'Men' ","'Main scheme Clearing' ",385
2015 ,"'Y Combined social sciences' ","'Men' ","'Direct Clearing' ",80
2015 ,"'Y Combined social sciences' ","'Men' ","'RPA' ",185
2015 ,"'Y Combined social sciences' ","'Women' ","'Firm choice' ",1945
2015 ,"'Y Combined social sciences' ","'Women' ","'Insurance choice' ",270
2015 ,"'Y Combined social sciences' ","'Women' ","'Other main scheme choice' ",50
2015 ,"'Y Combined social sciences' ","'Women' ","'Extra' ",45
2015 ,"'Y Combined social sciences' ","'Women' ","'Adjustment' ",15
2015 ,"'Y Combined social sciences' ","'Women' ","'Main scheme Clearing' ",370
2015 ,"'Y Combined social sciences' ","'Women' ","'Direct Clearing' ",55
2015 ,"'Y Combined social sciences' ","'Women' ","'RPA' ",185
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'Men' ","'Firm choice' ",4600
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'Men' ","'Insurance choice' ",390
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'Men' ","'Other main scheme choice' ",155
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'Men' ","'Extra' ",60
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'Men' ","'Adjustment' ",10
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'Men' ","'Main scheme Clearing' ",445
