"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Applicant Domicile (High Level) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_012_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Applicant Domicile (High Level) , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'England' ","'Firm choice' ",6135
2014 ,"'Group M Law' ","'Wales' ","'Firm choice' ",635
2014 ,"'Group M Law' ","'Wales' ","'Insurance choice' ",80
2014 ,"'Group M Law' ","'Wales' ","'Other main scheme choice' ",10
2014 ,"'Group M Law' ","'Wales' ","'Extra' ",10
2014 ,"'Group M Law' ","'Wales' ","'Adjustment' ",5
2014 ,"'Group M Law' ","'Wales' ","'Main scheme Clearing' ",60
2014 ,"'Group M Law' ","'Wales' ","'Direct Clearing' ",20
2014 ,"'Group M Law' ","'Wales' ","'RPA' ",40
2014 ,"'Group N Business and Admin studies' ","'England' ","'Firm choice' ",26945
2014 ,"'Group N Business and Admin studies' ","'England' ","'Insurance choice' ",3225
2014 ,"'Group N Business and Admin studies' ","'England' ","'Other main scheme choice' ",1180
2014 ,"'Group N Business and Admin studies' ","'England' ","'Extra' ",495
2014 ,"'Group N Business and Admin studies' ","'England' ","'Adjustment' ",145
2014 ,"'Group N Business and Admin studies' ","'England' ","'Main scheme Clearing' ",5190
2014 ,"'Group N Business and Admin studies' ","'England' ","'Direct Clearing' ",2315
2014 ,"'Group N Business and Admin studies' ","'England' ","'RPA' ",3360
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Firm choice' ",1375
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Insurance choice' ",225
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Other main scheme choice' ",25
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Extra' ",20
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Adjustment' ",5
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Main scheme Clearing' ",150
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Direct Clearing' ",35
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'RPA' ",5
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'Firm choice' ",2985
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'Insurance choice' ",295
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'Other main scheme choice' ",65
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'Extra' ",45
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'Main scheme Clearing' ",155
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'Direct Clearing' ",25
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'RPA' ",60
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'Firm choice' ",1210
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'Insurance choice' ",100
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'Other main scheme choice' ",60
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'Extra' ",20
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'Main scheme Clearing' ",190
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'Direct Clearing' ",105
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'RPA' ",100
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Firm choice' ",7245
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Insurance choice' ",575
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Other main scheme choice' ",265
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Extra' ",105
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Adjustment' ",15
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Main scheme Clearing' ",740
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Direct Clearing' ",290
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'RPA' ",315
2014 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Firm choice' ",285
2014 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Insurance choice' ",65
2014 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Main scheme Clearing' ",20
2014 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Firm choice' ",545
2014 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Insurance choice' ",35
2014 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Other main scheme choice' ",10
2014 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Extra' ",5
2014 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Main scheme Clearing' ",35
2014 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Direct Clearing' ",5
2014 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'RPA' ",5
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Firm choice' ",400
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Insurance choice' ",10
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Other main scheme choice' ",10
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Extra' ",5
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Main scheme Clearing' ",20
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Direct Clearing' ",10
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'RPA' ",15
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Firm choice' ",7930
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Insurance choice' ",910
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Other main scheme choice' ",140
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Extra' ",75
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Adjustment' ",60
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Main scheme Clearing' ",950
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Direct Clearing' ",175
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'RPA' ",140
2014 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Firm choice' ",265
2014 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Insurance choice' ",40
2014 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Main scheme Clearing' ",20
2014 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Firm choice' ",355
2014 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Insurance choice' ",10
2014 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Extra' ",5
2014 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Main scheme Clearing' ",10
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Firm choice' ",390
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Insurance choice' ",25
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Other main scheme choice' ",5
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Extra' ",5
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Main scheme Clearing' ",25
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Direct Clearing' ",15
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'RPA' ",15
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Firm choice' ",2300
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Insurance choice' ",250
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Other main scheme choice' ",25
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Extra' ",15
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Adjustment' ",10
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Main scheme Clearing' ",240
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Direct Clearing' ",25
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'RPA' ",20
2014 ,"'Group R European Languages, Literature and related' ","'Northern Ireland' ","'Firm choice' ",100
2014 ,"'Group R European Languages, Literature and related' ","'Northern Ireland' ","'Insurance choice' ",20
2014 ,"'Group R European Languages, Literature and related' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2014 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Firm choice' ",260
2014 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Insurance choice' ",10
2014 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Extra' ",5
2014 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Main scheme Clearing' ",5
2014 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Firm choice' ",90
2014 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Insurance choice' ",10
2014 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Main scheme Clearing' ",10
2014 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Direct Clearing' ",5
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Firm choice' ",720
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Insurance choice' ",60
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Other main scheme choice' ",20
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Extra' ",5
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Adjustment' ",5
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Main scheme Clearing' ",85
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Direct Clearing' ",20
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'RPA' ",10
2014 ,"'Group T Non-European Languages, Literature and related' ","'Northern Ireland' ","'Firm choice' ",5
2014 ,"'Group T Non-European Languages, Literature and related' ","'Scotland' ","'Firm choice' ",25
2014 ,"'Group T Non-European Languages, Literature and related' ","'Wales' ","'Firm choice' ",25
2014 ,"'Group T Non-European Languages, Literature and related' ","'Wales' ","'Insurance choice' ",5
2014 ,"'Group T Non-European Languages, Literature and related' ","'Wales' ","'Main scheme Clearing' ",5
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Firm choice' ",9750
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Insurance choice' ",1240
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Other main scheme choice' ",160
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Extra' ",65
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Adjustment' ",40
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Main scheme Clearing' ",1075
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Direct Clearing' ",210
2014 ,"'Group V History and Philosophical studies' ","'England' ","'RPA' ",150
2014 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Firm choice' ",285
2014 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Insurance choice' ",45
2014 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Main scheme Clearing' ",20
2014 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Firm choice' ",595
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Insurance choice' ",35
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Other main scheme choice' ",10
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Extra' ",5
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Main scheme Clearing' ",15
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Direct Clearing' ",5
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'Firm choice' ",575
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'Insurance choice' ",55
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'Other main scheme choice' ",10
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'Extra' ",5
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'Adjustment' ",5
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'Main scheme Clearing' ",35
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'Direct Clearing' ",10
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'RPA' ",40
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Firm choice' ",35145
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Insurance choice' ",950
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Other main scheme choice' ",1375
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Extra' ",525
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Adjustment' ",25
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Main scheme Clearing' ",2190
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Direct Clearing' ",1205
2014 ,"'Group W Creative Arts and Design' ","'England' ","'RPA' ",1640
2014 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Firm choice' ",945
2014 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Insurance choice' ",55
2014 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Other main scheme choice' ",10
2014 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Extra' ",15
2014 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Main scheme Clearing' ",45
2014 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Direct Clearing' ",10
2014 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'RPA' ",5
2014 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Firm choice' ",1940
2014 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Insurance choice' ",45
2014 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Other main scheme choice' ",30
2014 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Extra' ",20
2014 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Main scheme Clearing' ",45
2014 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Direct Clearing' ",10
2014 ,"'Group W Creative Arts and Design' ","'Scotland' ","'RPA' ",15
2014 ,"'Group W Creative Arts and Design' ","'Wales' ","'Firm choice' ",1830
2014 ,"'Group W Creative Arts and Design' ","'Wales' ","'Insurance choice' ",20
2014 ,"'Group W Creative Arts and Design' ","'Wales' ","'Other main scheme choice' ",65
2014 ,"'Group W Creative Arts and Design' ","'Wales' ","'Extra' ",20
2014 ,"'Group W Creative Arts and Design' ","'Wales' ","'Main scheme Clearing' ",80
2014 ,"'Group W Creative Arts and Design' ","'Wales' ","'Direct Clearing' ",50
2014 ,"'Group W Creative Arts and Design' ","'Wales' ","'RPA' ",75
2014 ,"'Group X Education' ","'England' ","'Firm choice' ",11800
2014 ,"'Group X Education' ","'England' ","'Insurance choice' ",540
2014 ,"'Group X Education' ","'England' ","'Other main scheme choice' ",535
2014 ,"'Group X Education' ","'England' ","'Extra' ",325
2014 ,"'Group X Education' ","'England' ","'Adjustment' ",10
2014 ,"'Group X Education' ","'England' ","'Main scheme Clearing' ",1260
2014 ,"'Group X Education' ","'England' ","'Direct Clearing' ",735
2014 ,"'Group X Education' ","'England' ","'RPA' ",765
2014 ,"'Group X Education' ","'Northern Ireland' ","'Firm choice' ",280
2014 ,"'Group X Education' ","'Northern Ireland' ","'Insurance choice' ",25
2014 ,"'Group X Education' ","'Northern Ireland' ","'Extra' ",5
2014 ,"'Group X Education' ","'Northern Ireland' ","'Main scheme Clearing' ",25
2014 ,"'Group X Education' ","'Northern Ireland' ","'RPA' ",5
2014 ,"'Group X Education' ","'Scotland' ","'Firm choice' ",820
2014 ,"'Group X Education' ","'Scotland' ","'Insurance choice' ",35
2014 ,"'Group X Education' ","'Scotland' ","'Other main scheme choice' ",5
2014 ,"'Group X Education' ","'Scotland' ","'Extra' ",10
2014 ,"'Group X Education' ","'Scotland' ","'Main scheme Clearing' ",15
2014 ,"'Group X Education' ","'Wales' ","'Firm choice' ",775
2014 ,"'Group X Education' ","'Wales' ","'Insurance choice' ",40
2014 ,"'Group X Education' ","'Wales' ","'Other main scheme choice' ",20
2014 ,"'Group X Education' ","'Wales' ","'Extra' ",15
2014 ,"'Group X Education' ","'Wales' ","'Main scheme Clearing' ",60
2014 ,"'Group X Education' ","'Wales' ","'Direct Clearing' ",25
2014 ,"'Group X Education' ","'Wales' ","'RPA' ",50
2014 ,"'Y Combined arts' ","'England' ","'Firm choice' ",6420
2014 ,"'Y Combined arts' ","'England' ","'Insurance choice' ",645
2014 ,"'Y Combined arts' ","'England' ","'Other main scheme choice' ",145
2014 ,"'Y Combined arts' ","'England' ","'Extra' ",90
2014 ,"'Y Combined arts' ","'England' ","'Adjustment' ",25
2014 ,"'Y Combined arts' ","'England' ","'Main scheme Clearing' ",640
2014 ,"'Y Combined arts' ","'England' ","'Direct Clearing' ",180
2014 ,"'Y Combined arts' ","'England' ","'RPA' ",130
2014 ,"'Y Combined arts' ","'Northern Ireland' ","'Firm choice' ",165
2014 ,"'Y Combined arts' ","'Northern Ireland' ","'Insurance choice' ",20
2014 ,"'Y Combined arts' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Y Combined arts' ","'Northern Ireland' ","'Main scheme Clearing' ",10
2014 ,"'Y Combined arts' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Y Combined arts' ","'Scotland' ","'Firm choice' ",565
2014 ,"'Y Combined arts' ","'Scotland' ","'Insurance choice' ",20
2014 ,"'Y Combined arts' ","'Scotland' ","'Other main scheme choice' ",5
2014 ,"'Y Combined arts' ","'Scotland' ","'Extra' ",5
