"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Applicant Domicile (Region) , Cycle Year"
"Coverage:   Applications through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_027_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Applicant Domicile (Region),Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'North East' ",1695
2014 ,"'K2 - Building' ","'West Midlands' ",785
2014 ,"'K2 - Building' ","'East of England' ",605
2014 ,"'K2 - Building' ","'London' ",1220
2014 ,"'K2 - Building' ","'South East' ",965
2014 ,"'K2 - Building' ","'South West' ",440
2014 ,"'K2 - Building' ","'Wales' ",280
2014 ,"'K2 - Building' ","'Scotland' ",1280
2014 ,"'K2 - Building' ","'Northern Ireland' ",945
2014 ,"'K3 - Landscape & Garden Design' ","'North East' ",10
2014 ,"'K3 - Landscape & Garden Design' ","'Yorkshire and The Humber' ",30
2014 ,"'K3 - Landscape & Garden Design' ","'North West' ",45
2014 ,"'K3 - Landscape & Garden Design' ","'East Midlands' ",25
2014 ,"'K3 - Landscape & Garden Design' ","'West Midlands' ",25
2014 ,"'K3 - Landscape & Garden Design' ","'East of England' ",25
2014 ,"'K3 - Landscape & Garden Design' ","'London' ",45
2014 ,"'K3 - Landscape & Garden Design' ","'South East' ",65
2014 ,"'K3 - Landscape & Garden Design' ","'South West' ",45
2014 ,"'K3 - Landscape & Garden Design' ","'Wales' ",10
2014 ,"'K3 - Landscape & Garden Design' ","'Scotland' ",45
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'North East' ",95
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Yorkshire and The Humber' ",145
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'North West' ",140
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'East Midlands' ",115
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'West Midlands' ",140
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'East of England' ",120
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'London' ",225
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'South East' ",215
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'South West' ",140
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Wales' ",110
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Scotland' ",75
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Northern Ireland' ",300
2014 ,"'K9 - Others in Architecture,Build & Plan' ","'East of England' ",5
2014 ,"'K9 - Others in Architecture,Build & Plan' ","'London' ",20
2014 ,"'K9 - Others in Architecture,Build & Plan' ","'South East' ",10
2014 ,"'K9 - Others in Architecture,Build & Plan' ","'South West' ",5
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'North East' ",50
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'Yorkshire and The Humber' ",40
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'North West' ",40
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'East Midlands' ",35
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'West Midlands' ",45
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'East of England' ",45
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'London' ",95
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'South East' ",90
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'South West' ",60
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'Wales' ",20
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'Scotland' ",5
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'Northern Ireland' ",85
2014 ,"'L1 - Economics' ","'North East' ",475
2014 ,"'L1 - Economics' ","'Yorkshire and The Humber' ",1700
2014 ,"'L1 - Economics' ","'North West' ",2080
2014 ,"'L1 - Economics' ","'East Midlands' ",1755
2014 ,"'L1 - Economics' ","'West Midlands' ",2010
2014 ,"'L1 - Economics' ","'East of England' ",3685
2014 ,"'L1 - Economics' ","'London' ",10255
2014 ,"'L1 - Economics' ","'South East' ",5275
2014 ,"'L1 - Economics' ","'South West' ",1955
2014 ,"'L1 - Economics' ","'Wales' ",725
2014 ,"'L1 - Economics' ","'Scotland' ",980
2014 ,"'L1 - Economics' ","'Northern Ireland' ",920
2014 ,"'L2 - Politics' ","'North East' ",460
2014 ,"'L2 - Politics' ","'Yorkshire and The Humber' ",1360
2014 ,"'L2 - Politics' ","'North West' ",2070
2014 ,"'L2 - Politics' ","'East Midlands' ",1265
2014 ,"'L2 - Politics' ","'West Midlands' ",1515
2014 ,"'L2 - Politics' ","'East of England' ",2410
2014 ,"'L2 - Politics' ","'London' ",6070
2014 ,"'L2 - Politics' ","'South East' ",4170
2014 ,"'L2 - Politics' ","'South West' ",1685
2014 ,"'L2 - Politics' ","'Wales' ",680
2014 ,"'L2 - Politics' ","'Scotland' ",1520
2014 ,"'L2 - Politics' ","'Northern Ireland' ",740
2014 ,"'L3 - Sociology' ","'North East' ",680
2014 ,"'L3 - Sociology' ","'Yorkshire and The Humber' ",1730
2014 ,"'L3 - Sociology' ","'North West' ",2340
2014 ,"'L3 - Sociology' ","'East Midlands' ",1935
2014 ,"'L3 - Sociology' ","'West Midlands' ",2130
2014 ,"'L3 - Sociology' ","'East of England' ",2700
2014 ,"'L3 - Sociology' ","'London' ",4745
2014 ,"'L3 - Sociology' ","'South East' ",3365
2014 ,"'L3 - Sociology' ","'South West' ",1545
2014 ,"'L3 - Sociology' ","'Wales' ",985
2014 ,"'L3 - Sociology' ","'Scotland' ",3670
2014 ,"'L3 - Sociology' ","'Northern Ireland' ",1190
2014 ,"'L4 - Social Policy' ","'North East' ",90
2014 ,"'L4 - Social Policy' ","'Yorkshire and The Humber' ",305
2014 ,"'L4 - Social Policy' ","'North West' ",760
2014 ,"'L4 - Social Policy' ","'East Midlands' ",175
2014 ,"'L4 - Social Policy' ","'West Midlands' ",395
2014 ,"'L4 - Social Policy' ","'East of England' ",230
2014 ,"'L4 - Social Policy' ","'London' ",435
2014 ,"'L4 - Social Policy' ","'South East' ",425
2014 ,"'L4 - Social Policy' ","'South West' ",275
2014 ,"'L4 - Social Policy' ","'Wales' ",300
2014 ,"'L4 - Social Policy' ","'Scotland' ",230
2014 ,"'L4 - Social Policy' ","'Northern Ireland' ",560
2014 ,"'L5 - Social Work' ","'North East' ",2590
2014 ,"'L5 - Social Work' ","'Yorkshire and The Humber' ",5795
2014 ,"'L5 - Social Work' ","'North West' ",8380
2014 ,"'L5 - Social Work' ","'East Midlands' ",3940
2014 ,"'L5 - Social Work' ","'West Midlands' ",7065
2014 ,"'L5 - Social Work' ","'East of England' ",4130
2014 ,"'L5 - Social Work' ","'London' ",10315
2014 ,"'L5 - Social Work' ","'South East' ",4710
2014 ,"'L5 - Social Work' ","'South West' ",2980
2014 ,"'L5 - Social Work' ","'Wales' ",3725
2014 ,"'L5 - Social Work' ","'Scotland' ",4870
2014 ,"'L5 - Social Work' ","'Northern Ireland' ",3405
2014 ,"'L6 - Anthropology' ","'North East' ",140
2014 ,"'L6 - Anthropology' ","'Yorkshire and The Humber' ",525
2014 ,"'L6 - Anthropology' ","'North West' ",540
2014 ,"'L6 - Anthropology' ","'East Midlands' ",380
2014 ,"'L6 - Anthropology' ","'West Midlands' ",435
2014 ,"'L6 - Anthropology' ","'East of England' ",730
2014 ,"'L6 - Anthropology' ","'London' ",1280
2014 ,"'L6 - Anthropology' ","'South East' ",1180
2014 ,"'L6 - Anthropology' ","'South West' ",565
2014 ,"'L6 - Anthropology' ","'Wales' ",340
2014 ,"'L6 - Anthropology' ","'Scotland' ",470
2014 ,"'L6 - Anthropology' ","'Northern Ireland' ",145
2014 ,"'L7 - Human and Social Geography' ","'North East' ",500
2014 ,"'L7 - Human and Social Geography' ","'Yorkshire and The Humber' ",1125
2014 ,"'L7 - Human and Social Geography' ","'North West' ",1255
2014 ,"'L7 - Human and Social Geography' ","'East Midlands' ",885
2014 ,"'L7 - Human and Social Geography' ","'West Midlands' ",1255
2014 ,"'L7 - Human and Social Geography' ","'East of England' ",1960
2014 ,"'L7 - Human and Social Geography' ","'London' ",2925
2014 ,"'L7 - Human and Social Geography' ","'South East' ",3210
2014 ,"'L7 - Human and Social Geography' ","'South West' ",1405
2014 ,"'L7 - Human and Social Geography' ","'Wales' ",505
2014 ,"'L7 - Human and Social Geography' ","'Scotland' ",885
2014 ,"'L7 - Human and Social Geography' ","'Northern Ireland' ",105
2014 ,"'L8 - Development studies' ","'East of England' ",10
2014 ,"'L8 - Development studies' ","'London' ",65
2014 ,"'L8 - Development studies' ","'South East' ",5
2014 ,"'L8 - Development studies' ","'South West' ",5
2014 ,"'L9 - Others in Social Studies' ","'North East' ",85
2014 ,"'L9 - Others in Social Studies' ","'Yorkshire and The Humber' ",250
2014 ,"'L9 - Others in Social Studies' ","'North West' ",430
2014 ,"'L9 - Others in Social Studies' ","'East Midlands' ",120
2014 ,"'L9 - Others in Social Studies' ","'West Midlands' ",140
2014 ,"'L9 - Others in Social Studies' ","'East of England' ",215
2014 ,"'L9 - Others in Social Studies' ","'London' ",345
2014 ,"'L9 - Others in Social Studies' ","'South East' ",285
2014 ,"'L9 - Others in Social Studies' ","'South West' ",245
2014 ,"'L9 - Others in Social Studies' ","'Wales' ",140
2014 ,"'L9 - Others in Social Studies' ","'Scotland' ",5
2014 ,"'L9 - Others in Social Studies' ","'Northern Ireland' ",30
2014 ,"'LL - Combinations within Social Studies' ","'North East' ",150
2014 ,"'LL - Combinations within Social Studies' ","'Yorkshire and The Humber' ",590
2014 ,"'LL - Combinations within Social Studies' ","'North West' ",955
2014 ,"'LL - Combinations within Social Studies' ","'East Midlands' ",590
2014 ,"'LL - Combinations within Social Studies' ","'West Midlands' ",985
2014 ,"'LL - Combinations within Social Studies' ","'East of England' ",1085
2014 ,"'LL - Combinations within Social Studies' ","'London' ",2970
2014 ,"'LL - Combinations within Social Studies' ","'South East' ",2080
2014 ,"'LL - Combinations within Social Studies' ","'South West' ",940
2014 ,"'LL - Combinations within Social Studies' ","'Wales' ",340
2014 ,"'LL - Combinations within Social Studies' ","'Scotland' ",715
2014 ,"'LL - Combinations within Social Studies' ","'Northern Ireland' ",510
2014 ,"'M1 - Law by Area' ","'North East' ",2015
2014 ,"'M1 - Law by Area' ","'Yorkshire and The Humber' ",5420
2014 ,"'M1 - Law by Area' ","'North West' ",8980
2014 ,"'M1 - Law by Area' ","'East Midlands' ",4085
2014 ,"'M1 - Law by Area' ","'West Midlands' ",6195
2014 ,"'M1 - Law by Area' ","'East of England' ",5985
2014 ,"'M1 - Law by Area' ","'London' ",14760
2014 ,"'M1 - Law by Area' ","'South East' ",8440
2014 ,"'M1 - Law by Area' ","'South West' ",3630
2014 ,"'M1 - Law by Area' ","'Wales' ",2765
2014 ,"'M1 - Law by Area' ","'Scotland' ",4715
2014 ,"'M1 - Law by Area' ","'Northern Ireland' ",2330
2014 ,"'M2 - Law by Topic' ","'North East' ",125
2014 ,"'M2 - Law by Topic' ","'Yorkshire and The Humber' ",300
2014 ,"'M2 - Law by Topic' ","'North West' ",555
2014 ,"'M2 - Law by Topic' ","'East Midlands' ",300
2014 ,"'M2 - Law by Topic' ","'West Midlands' ",610
2014 ,"'M2 - Law by Topic' ","'East of England' ",205
2014 ,"'M2 - Law by Topic' ","'London' ",740
2014 ,"'M2 - Law by Topic' ","'South East' ",335
2014 ,"'M2 - Law by Topic' ","'South West' ",420
2014 ,"'M2 - Law by Topic' ","'Wales' ",265
2014 ,"'M2 - Law by Topic' ","'Scotland' ",555
2014 ,"'M2 - Law by Topic' ","'Northern Ireland' ",185
2014 ,"'M9 - Others in Law' ","'North East' ",730
2014 ,"'M9 - Others in Law' ","'Yorkshire and The Humber' ",1375
2014 ,"'M9 - Others in Law' ","'North West' ",1545
2014 ,"'M9 - Others in Law' ","'East Midlands' ",785
2014 ,"'M9 - Others in Law' ","'West Midlands' ",885
2014 ,"'M9 - Others in Law' ","'East of England' ",735
2014 ,"'M9 - Others in Law' ","'London' ",1180
2014 ,"'M9 - Others in Law' ","'South East' ",1220
2014 ,"'M9 - Others in Law' ","'South West' ",640
2014 ,"'M9 - Others in Law' ","'Wales' ",470
2014 ,"'M9 - Others in Law' ","'Scotland' ",705
2014 ,"'M9 - Others in Law' ","'Northern Ireland' ",850
2014 ,"'MM - Combinations within Law' ","'North East' ",60
2014 ,"'MM - Combinations within Law' ","'Yorkshire and The Humber' ",170
2014 ,"'MM - Combinations within Law' ","'North West' ",340
2014 ,"'MM - Combinations within Law' ","'East Midlands' ",95
2014 ,"'MM - Combinations within Law' ","'West Midlands' ",340
2014 ,"'MM - Combinations within Law' ","'East of England' ",65
2014 ,"'MM - Combinations within Law' ","'London' ",140
2014 ,"'MM - Combinations within Law' ","'South East' ",135
2014 ,"'MM - Combinations within Law' ","'South West' ",130
2014 ,"'MM - Combinations within Law' ","'Wales' ",220
2014 ,"'MM - Combinations within Law' ","'Scotland' ",295
2014 ,"'MM - Combinations within Law' ","'Northern Ireland' ",40
2014 ,"'N1 - Business studies' ","'North East' ",1325
2014 ,"'N1 - Business studies' ","'Yorkshire and The Humber' ",3160
2014 ,"'N1 - Business studies' ","'North West' ",5280
2014 ,"'N1 - Business studies' ","'East Midlands' ",2320
2014 ,"'N1 - Business studies' ","'West Midlands' ",2670
2014 ,"'N1 - Business studies' ","'East of England' ",3415
2014 ,"'N1 - Business studies' ","'London' ",10325
2014 ,"'N1 - Business studies' ","'South East' ",6035
2014 ,"'N1 - Business studies' ","'South West' ",2805
2014 ,"'N1 - Business studies' ","'Wales' ",1665
2014 ,"'N1 - Business studies' ","'Scotland' ",5100
2014 ,"'N1 - Business studies' ","'Northern Ireland' ",2940
2014 ,"'N2 - Management studies' ","'North East' ",1520
2014 ,"'N2 - Management studies' ","'Yorkshire and The Humber' ",2885
2014 ,"'N2 - Management studies' ","'North West' ",5235
2014 ,"'N2 - Management studies' ","'East Midlands' ",2475
2014 ,"'N2 - Management studies' ","'West Midlands' ",4200
2014 ,"'N2 - Management studies' ","'East of England' ",3520
2014 ,"'N2 - Management studies' ","'London' ",8830
2014 ,"'N2 - Management studies' ","'South East' ",6100
2014 ,"'N2 - Management studies' ","'South West' ",2560
2014 ,"'N2 - Management studies' ","'Wales' ",1150
2014 ,"'N2 - Management studies' ","'Scotland' ",4520
2014 ,"'N2 - Management studies' ","'Northern Ireland' ",1995
2014 ,"'N3 - Finance' ","'North East' ",105
2014 ,"'N3 - Finance' ","'Yorkshire and The Humber' ",205
2014 ,"'N3 - Finance' ","'North West' ",365
2014 ,"'N3 - Finance' ","'East Midlands' ",270
2014 ,"'N3 - Finance' ","'West Midlands' ",290
2014 ,"'N3 - Finance' ","'East of England' ",520
2014 ,"'N3 - Finance' ","'London' ",1520
2014 ,"'N3 - Finance' ","'South East' ",660
2014 ,"'N3 - Finance' ","'South West' ",140
2014 ,"'N3 - Finance' ","'Wales' ",90
2014 ,"'N3 - Finance' ","'Scotland' ",350
2014 ,"'N3 - Finance' ","'Northern Ireland' ",805
2014 ,"'N4 - Accounting' ","'North East' ",730
2014 ,"'N4 - Accounting' ","'Yorkshire and The Humber' ",1870
2014 ,"'N4 - Accounting' ","'North West' ",3030
2014 ,"'N4 - Accounting' ","'East Midlands' ",1075
2014 ,"'N4 - Accounting' ","'West Midlands' ",1690
2014 ,"'N4 - Accounting' ","'East of England' ",1480
2014 ,"'N4 - Accounting' ","'London' ",5495
2014 ,"'N4 - Accounting' ","'South East' ",2090
2014 ,"'N4 - Accounting' ","'South West' ",925
2014 ,"'N4 - Accounting' ","'Wales' ",765
2014 ,"'N4 - Accounting' ","'Scotland' ",3525
2014 ,"'N4 - Accounting' ","'Northern Ireland' ",865
2014 ,"'N5 - Marketing' ","'North East' ",425
2014 ,"'N5 - Marketing' ","'Yorkshire and The Humber' ",1300
2014 ,"'N5 - Marketing' ","'North West' ",2085
2014 ,"'N5 - Marketing' ","'East Midlands' ",1335
2014 ,"'N5 - Marketing' ","'West Midlands' ",1320
2014 ,"'N5 - Marketing' ","'East of England' ",1890
2014 ,"'N5 - Marketing' ","'London' ",3385
2014 ,"'N5 - Marketing' ","'South East' ",3135
2014 ,"'N5 - Marketing' ","'South West' ",1335
2014 ,"'N5 - Marketing' ","'Wales' ",490
2014 ,"'N5 - Marketing' ","'Scotland' ",1035
2014 ,"'N5 - Marketing' ","'Northern Ireland' ",915
2014 ,"'N6 - Human Resource Management' ","'North East' ",50
2014 ,"'N6 - Human Resource Management' ","'Yorkshire and The Humber' ",145
2014 ,"'N6 - Human Resource Management' ","'North West' ",295
2014 ,"'N6 - Human Resource Management' ","'East Midlands' ",120
2014 ,"'N6 - Human Resource Management' ","'West Midlands' ",115
2014 ,"'N6 - Human Resource Management' ","'East of England' ",165
2014 ,"'N6 - Human Resource Management' ","'London' ",680
2014 ,"'N6 - Human Resource Management' ","'South East' ",185
2014 ,"'N6 - Human Resource Management' ","'South West' ",85
2014 ,"'N6 - Human Resource Management' ","'Wales' ",65
2014 ,"'N6 - Human Resource Management' ","'Scotland' ",295
2014 ,"'N6 - Human Resource Management' ","'Northern Ireland' ",310
2014 ,"'N7 - Office Skills' ","'North West' ",45
2014 ,"'N7 - Office Skills' ","'West Midlands' ",10
2014 ,"'N7 - Office Skills' ","'East of England' ",15
2014 ,"'N7 - Office Skills' ","'London' ",5
2014 ,"'N7 - Office Skills' ","'Wales' ",10
2014 ,"'N7 - Office Skills' ","'Scotland' ",60
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'North East' ",980
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Yorkshire and The Humber' ",2440
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'North West' ",3700
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'East Midlands' ",2205
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'West Midlands' ",2770
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'East of England' ",2440
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'London' ",4805
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'South East' ",4465
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'South West' ",2345
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Wales' ",1340
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Scotland' ",3610
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Northern Ireland' ",1955
2014 ,"'N9 - Others in Business & Admin Studies' ","'North East' ",10
2014 ,"'N9 - Others in Business & Admin Studies' ","'Yorkshire and The Humber' ",30
2014 ,"'N9 - Others in Business & Admin Studies' ","'North West' ",55
2014 ,"'N9 - Others in Business & Admin Studies' ","'East Midlands' ",45
2014 ,"'N9 - Others in Business & Admin Studies' ","'West Midlands' ",65
2014 ,"'N9 - Others in Business & Admin Studies' ","'East of England' ",135
2014 ,"'N9 - Others in Business & Admin Studies' ","'London' ",1065
2014 ,"'N9 - Others in Business & Admin Studies' ","'South East' ",225
2014 ,"'N9 - Others in Business & Admin Studies' ","'South West' ",80
2014 ,"'N9 - Others in Business & Admin Studies' ","'Wales' ",95
2014 ,"'N9 - Others in Business & Admin Studies' ","'Scotland' ",5
2014 ,"'N9 - Others in Business & Admin Studies' ","'Northern Ireland' ",185
2014 ,"'NN - Combinations within Business & Admin Studies' ","'North East' ",1345
2014 ,"'NN - Combinations within Business & Admin Studies' ","'Yorkshire and The Humber' ",4170
2014 ,"'NN - Combinations within Business & Admin Studies' ","'North West' ",5585
2014 ,"'NN - Combinations within Business & Admin Studies' ","'East Midlands' ",3970
2014 ,"'NN - Combinations within Business & Admin Studies' ","'West Midlands' ",6560
2014 ,"'NN - Combinations within Business & Admin Studies' ","'East of England' ",4990
