"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Age Band , Sex , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_026_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Age Band , Sex,Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'17 and under' ","'Men' ",620
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'20' ","'Men' ",1495
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'20' ","'Women' ",3075
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'21 and over' ","'Men' ",7155
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'21 and over' ","'Women' ",14175
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'17 and under' ","'Men' ",5
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'17 and under' ","'Women' ",15
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'18' ","'Men' ",225
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'18' ","'Women' ",410
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'19' ","'Men' ",135
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'19' ","'Women' ",230
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'20' ","'Men' ",50
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'20' ","'Women' ",80
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'21 and over' ","'Men' ",80
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'21 and over' ","'Women' ",145
2015 ,"'C1 - Biology' ","'17 and under' ","'Men' ",200
2015 ,"'C1 - Biology' ","'17 and under' ","'Women' ",580
2015 ,"'C1 - Biology' ","'18' ","'Men' ",9220
2015 ,"'C1 - Biology' ","'18' ","'Women' ",14085
2015 ,"'C1 - Biology' ","'19' ","'Men' ",3365
2015 ,"'C1 - Biology' ","'19' ","'Women' ",4320
2015 ,"'C1 - Biology' ","'20' ","'Men' ",825
2015 ,"'C1 - Biology' ","'20' ","'Women' ",1175
2015 ,"'C1 - Biology' ","'21 and over' ","'Men' ",1630
2015 ,"'C1 - Biology' ","'21 and over' ","'Women' ",1965
2015 ,"'C2 - Botany' ","'17 and under' ","'Men' ",5
2015 ,"'C2 - Botany' ","'18' ","'Men' ",35
2015 ,"'C2 - Botany' ","'18' ","'Women' ",35
2015 ,"'C2 - Botany' ","'19' ","'Men' ",30
2015 ,"'C2 - Botany' ","'19' ","'Women' ",10
2015 ,"'C2 - Botany' ","'20' ","'Men' ",5
2015 ,"'C2 - Botany' ","'20' ","'Women' ",10
2015 ,"'C2 - Botany' ","'21 and over' ","'Men' ",25
2015 ,"'C2 - Botany' ","'21 and over' ","'Women' ",15
2015 ,"'C3 - Zoology' ","'17 and under' ","'Men' ",25
2015 ,"'C3 - Zoology' ","'17 and under' ","'Women' ",70
2015 ,"'C3 - Zoology' ","'18' ","'Men' ",1855
2015 ,"'C3 - Zoology' ","'18' ","'Women' ",4135
2015 ,"'C3 - Zoology' ","'19' ","'Men' ",830
2015 ,"'C3 - Zoology' ","'19' ","'Women' ",1540
2015 ,"'C3 - Zoology' ","'20' ","'Men' ",215
2015 ,"'C3 - Zoology' ","'20' ","'Women' ",570
2015 ,"'C3 - Zoology' ","'21 and over' ","'Men' ",455
2015 ,"'C3 - Zoology' ","'21 and over' ","'Women' ",865
2015 ,"'C4 - Genetics' ","'17 and under' ","'Men' ",15
2015 ,"'C4 - Genetics' ","'17 and under' ","'Women' ",75
2015 ,"'C4 - Genetics' ","'18' ","'Men' ",485
2015 ,"'C4 - Genetics' ","'18' ","'Women' ",950
2015 ,"'C4 - Genetics' ","'19' ","'Men' ",245
2015 ,"'C4 - Genetics' ","'19' ","'Women' ",380
2015 ,"'C4 - Genetics' ","'20' ","'Men' ",50
2015 ,"'C4 - Genetics' ","'20' ","'Women' ",105
2015 ,"'C4 - Genetics' ","'21 and over' ","'Men' ",110
2015 ,"'C4 - Genetics' ","'21 and over' ","'Women' ",130
2015 ,"'C5 - Microbiology' ","'17 and under' ","'Men' ",20
2015 ,"'C5 - Microbiology' ","'17 and under' ","'Women' ",60
2015 ,"'C5 - Microbiology' ","'18' ","'Men' ",690
2015 ,"'C5 - Microbiology' ","'18' ","'Women' ",875
2015 ,"'C5 - Microbiology' ","'19' ","'Men' ",235
2015 ,"'C5 - Microbiology' ","'19' ","'Women' ",300
2015 ,"'C5 - Microbiology' ","'20' ","'Men' ",100
2015 ,"'C5 - Microbiology' ","'20' ","'Women' ",90
2015 ,"'C5 - Microbiology' ","'21 and over' ","'Men' ",150
2015 ,"'C5 - Microbiology' ","'21 and over' ","'Women' ",240
2015 ,"'C6 - Sport and Exercise Science' ","'17 and under' ","'Men' ",115
2015 ,"'C6 - Sport and Exercise Science' ","'17 and under' ","'Women' ",90
2015 ,"'C6 - Sport and Exercise Science' ","'18' ","'Men' ",28845
2015 ,"'C6 - Sport and Exercise Science' ","'18' ","'Women' ",12910
2015 ,"'C6 - Sport and Exercise Science' ","'19' ","'Men' ",12320
2015 ,"'C6 - Sport and Exercise Science' ","'19' ","'Women' ",3400
2015 ,"'C6 - Sport and Exercise Science' ","'20' ","'Men' ",4600
2015 ,"'C6 - Sport and Exercise Science' ","'20' ","'Women' ",1240
2015 ,"'C6 - Sport and Exercise Science' ","'21 and over' ","'Men' ",6010
2015 ,"'C6 - Sport and Exercise Science' ","'21 and over' ","'Women' ",1705
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'17 and under' ","'Men' ",230
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'17 and under' ","'Women' ",460
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'18' ","'Men' ",5890
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'18' ","'Women' ",8360
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'19' ","'Men' ",2330
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'19' ","'Women' ",2920
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'20' ","'Men' ",590
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'20' ","'Women' ",695
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'21 and over' ","'Men' ",810
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'21 and over' ","'Women' ",1095
2015 ,"'C8 - Psychology' ","'17 and under' ","'Men' ",195
2015 ,"'C8 - Psychology' ","'17 and under' ","'Women' ",1355
2015 ,"'C8 - Psychology' ","'18' ","'Men' ",11430
2015 ,"'C8 - Psychology' ","'18' ","'Women' ",57705
2015 ,"'C8 - Psychology' ","'19' ","'Men' ",4680
2015 ,"'C8 - Psychology' ","'19' ","'Women' ",16710
2015 ,"'C8 - Psychology' ","'20' ","'Men' ",1690
2015 ,"'C8 - Psychology' ","'20' ","'Women' ",4950
2015 ,"'C8 - Psychology' ","'21 and over' ","'Men' ",3670
2015 ,"'C8 - Psychology' ","'21 and over' ","'Women' ",10250
2015 ,"'C9 - Others in Biological Sciences' ","'17 and under' ","'Men' ",60
2015 ,"'C9 - Others in Biological Sciences' ","'17 and under' ","'Women' ",130
2015 ,"'C9 - Others in Biological Sciences' ","'18' ","'Men' ",1545
2015 ,"'C9 - Others in Biological Sciences' ","'18' ","'Women' ",2850
2015 ,"'C9 - Others in Biological Sciences' ","'19' ","'Men' ",850
2015 ,"'C9 - Others in Biological Sciences' ","'19' ","'Women' ",1195
2015 ,"'C9 - Others in Biological Sciences' ","'20' ","'Men' ",280
2015 ,"'C9 - Others in Biological Sciences' ","'20' ","'Women' ",390
2015 ,"'C9 - Others in Biological Sciences' ","'21 and over' ","'Men' ",515
2015 ,"'C9 - Others in Biological Sciences' ","'21 and over' ","'Women' ",750
2015 ,"'CC - Combinations within Biological Sciences' ","'17 and under' ","'Men' ",20
2015 ,"'CC - Combinations within Biological Sciences' ","'17 and under' ","'Women' ",45
2015 ,"'CC - Combinations within Biological Sciences' ","'18' ","'Men' ",960
2015 ,"'CC - Combinations within Biological Sciences' ","'18' ","'Women' ",1110
2015 ,"'CC - Combinations within Biological Sciences' ","'19' ","'Men' ",385
2015 ,"'CC - Combinations within Biological Sciences' ","'19' ","'Women' ",345
2015 ,"'CC - Combinations within Biological Sciences' ","'20' ","'Men' ",170
2015 ,"'CC - Combinations within Biological Sciences' ","'20' ","'Women' ",130
2015 ,"'CC - Combinations within Biological Sciences' ","'21 and over' ","'Men' ",320
2015 ,"'CC - Combinations within Biological Sciences' ","'21 and over' ","'Women' ",295
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'17 and under' ","'Men' ",30
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'17 and under' ","'Women' ",110
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'18' ","'Men' ",760
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'18' ","'Women' ",3545
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'19' ","'Men' ",405
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'19' ","'Women' ",1405
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'20' ","'Men' ",80
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'20' ","'Women' ",365
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'21 and over' ","'Men' ",345
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'21 and over' ","'Women' ",1295
2015 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'18' ","'Men' ",5
2015 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'18' ","'Women' ",10
2015 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'19' ","'Men' ",5
2015 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'19' ","'Women' ",15
2015 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'20' ","'Women' ",5
2015 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'21 and over' ","'Men' ",10
2015 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'21 and over' ","'Women' ",65
2015 ,"'D3 - Animal Science' ","'17 and under' ","'Men' ",10
2015 ,"'D3 - Animal Science' ","'17 and under' ","'Women' ",80
2015 ,"'D3 - Animal Science' ","'18' ","'Men' ",590
2015 ,"'D3 - Animal Science' ","'18' ","'Women' ",4780
2015 ,"'D3 - Animal Science' ","'19' ","'Men' ",355
2015 ,"'D3 - Animal Science' ","'19' ","'Women' ",2455
2015 ,"'D3 - Animal Science' ","'20' ","'Men' ",175
2015 ,"'D3 - Animal Science' ","'20' ","'Women' ",1070
2015 ,"'D3 - Animal Science' ","'21 and over' ","'Men' ",345
2015 ,"'D3 - Animal Science' ","'21 and over' ","'Women' ",1825
2015 ,"'D4 - Agriculture' ","'17 and under' ","'Men' ",65
2015 ,"'D4 - Agriculture' ","'17 and under' ","'Women' ",65
2015 ,"'D4 - Agriculture' ","'18' ","'Men' ",1785
2015 ,"'D4 - Agriculture' ","'18' ","'Women' ",2400
2015 ,"'D4 - Agriculture' ","'19' ","'Men' ",730
2015 ,"'D4 - Agriculture' ","'19' ","'Women' ",1055
2015 ,"'D4 - Agriculture' ","'20' ","'Men' ",290
2015 ,"'D4 - Agriculture' ","'20' ","'Women' ",360
2015 ,"'D4 - Agriculture' ","'21 and over' ","'Men' ",580
2015 ,"'D4 - Agriculture' ","'21 and over' ","'Women' ",620
2015 ,"'D5 - Forestry & arboriculture' ","'18' ","'Men' ",70
2015 ,"'D5 - Forestry & arboriculture' ","'18' ","'Women' ",20
2015 ,"'D5 - Forestry & arboriculture' ","'19' ","'Men' ",40
2015 ,"'D5 - Forestry & arboriculture' ","'20' ","'Men' ",15
2015 ,"'D5 - Forestry & arboriculture' ","'20' ","'Women' ",5
2015 ,"'D5 - Forestry & arboriculture' ","'21 and over' ","'Men' ",85
2015 ,"'D5 - Forestry & arboriculture' ","'21 and over' ","'Women' ",25
2015 ,"'D6 - Food and Beverage studies' ","'17 and under' ","'Men' ",5
2015 ,"'D6 - Food and Beverage studies' ","'17 and under' ","'Women' ",25
2015 ,"'D6 - Food and Beverage studies' ","'18' ","'Men' ",275
2015 ,"'D6 - Food and Beverage studies' ","'18' ","'Women' ",920
2015 ,"'D6 - Food and Beverage studies' ","'19' ","'Men' ",145
2015 ,"'D6 - Food and Beverage studies' ","'19' ","'Women' ",315
2015 ,"'D6 - Food and Beverage studies' ","'20' ","'Men' ",75
2015 ,"'D6 - Food and Beverage studies' ","'20' ","'Women' ",105
2015 ,"'D6 - Food and Beverage studies' ","'21 and over' ","'Men' ",215
2015 ,"'D6 - Food and Beverage studies' ","'21 and over' ","'Women' ",275
2015 ,"'D7 - Agricultural Sciences' ","'17 and under' ","'Women' ",5
2015 ,"'D7 - Agricultural Sciences' ","'18' ","'Men' ",110
2015 ,"'D7 - Agricultural Sciences' ","'18' ","'Women' ",95
2015 ,"'D7 - Agricultural Sciences' ","'19' ","'Men' ",45
2015 ,"'D7 - Agricultural Sciences' ","'19' ","'Women' ",40
2015 ,"'D7 - Agricultural Sciences' ","'20' ","'Men' ",20
2015 ,"'D7 - Agricultural Sciences' ","'20' ","'Women' ",5
2015 ,"'D7 - Agricultural Sciences' ","'21 and over' ","'Men' ",15
2015 ,"'D7 - Agricultural Sciences' ","'21 and over' ","'Women' ",15
2015 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'18' ","'Men' ",20
2015 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'18' ","'Women' ",110
2015 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'19' ","'Men' ",10
2015 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'19' ","'Women' ",65
2015 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'20' ","'Women' ",10
2015 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'21 and over' ","'Women' ",10
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'17 and under' ","'Men' ",5
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'18' ","'Men' ",30
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'18' ","'Women' ",200
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'19' ","'Men' ",10
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'19' ","'Women' ",85
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'20' ","'Men' ",5
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'20' ","'Women' ",40
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'21 and over' ","'Men' ",15
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'21 and over' ","'Women' ",55
2015 ,"'F1 - Chemistry' ","'17 and under' ","'Men' ",300
2015 ,"'F1 - Chemistry' ","'17 and under' ","'Women' ",310
2015 ,"'F1 - Chemistry' ","'18' ","'Men' ",12155
2015 ,"'F1 - Chemistry' ","'18' ","'Women' ",9235
2015 ,"'F1 - Chemistry' ","'19' ","'Men' ",3725
2015 ,"'F1 - Chemistry' ","'19' ","'Women' ",2450
2015 ,"'F1 - Chemistry' ","'20' ","'Men' ",685
2015 ,"'F1 - Chemistry' ","'20' ","'Women' ",580
2015 ,"'F1 - Chemistry' ","'21 and over' ","'Men' ",1030
2015 ,"'F1 - Chemistry' ","'21 and over' ","'Women' ",635
2015 ,"'F2 - Materials Science' ","'17 and under' ","'Men' ",5
2015 ,"'F2 - Materials Science' ","'17 and under' ","'Women' ",5
2015 ,"'F2 - Materials Science' ","'18' ","'Men' ",100
2015 ,"'F2 - Materials Science' ","'18' ","'Women' ",35
2015 ,"'F2 - Materials Science' ","'19' ","'Men' ",20
2015 ,"'F2 - Materials Science' ","'19' ","'Women' ",15
2015 ,"'F2 - Materials Science' ","'20' ","'Men' ",10
2015 ,"'F2 - Materials Science' ","'20' ","'Women' ",5
2015 ,"'F3 - Physics' ","'17 and under' ","'Men' ",470
2015 ,"'F3 - Physics' ","'17 and under' ","'Women' ",230
2015 ,"'F3 - Physics' ","'18' ","'Men' ",15930
2015 ,"'F3 - Physics' ","'18' ","'Women' ",4735
2015 ,"'F3 - Physics' ","'19' ","'Men' ",3555
2015 ,"'F3 - Physics' ","'19' ","'Women' ",950
2015 ,"'F3 - Physics' ","'20' ","'Men' ",850
2015 ,"'F3 - Physics' ","'20' ","'Women' ",205
2015 ,"'F3 - Physics' ","'21 and over' ","'Men' ",1415
2015 ,"'F3 - Physics' ","'21 and over' ","'Women' ",240
2015 ,"'F4 - Forensic and Archaeological Science' ","'17 and under' ","'Men' ",25
2015 ,"'F4 - Forensic and Archaeological Science' ","'17 and under' ","'Women' ",65
2015 ,"'F4 - Forensic and Archaeological Science' ","'18' ","'Men' ",1850
2015 ,"'F4 - Forensic and Archaeological Science' ","'18' ","'Women' ",3565
2015 ,"'F4 - Forensic and Archaeological Science' ","'19' ","'Men' ",895
2015 ,"'F4 - Forensic and Archaeological Science' ","'19' ","'Women' ",1310
2015 ,"'F4 - Forensic and Archaeological Science' ","'20' ","'Men' ",290
2015 ,"'F4 - Forensic and Archaeological Science' ","'20' ","'Women' ",485
2015 ,"'F4 - Forensic and Archaeological Science' ","'21 and over' ","'Men' ",450
2015 ,"'F4 - Forensic and Archaeological Science' ","'21 and over' ","'Women' ",735
2015 ,"'F5 - Astronomy' ","'17 and under' ","'Men' ",20
2015 ,"'F5 - Astronomy' ","'17 and under' ","'Women' ",20
2015 ,"'F5 - Astronomy' ","'18' ","'Men' ",545
2015 ,"'F5 - Astronomy' ","'18' ","'Women' ",250
2015 ,"'F5 - Astronomy' ","'19' ","'Men' ",200
2015 ,"'F5 - Astronomy' ","'19' ","'Women' ",95
2015 ,"'F5 - Astronomy' ","'20' ","'Men' ",25
2015 ,"'F5 - Astronomy' ","'20' ","'Women' ",15
2015 ,"'F5 - Astronomy' ","'21 and over' ","'Men' ",85
2015 ,"'F5 - Astronomy' ","'21 and over' ","'Women' ",30
2015 ,"'F6 - Geology' ","'17 and under' ","'Men' ",60
2015 ,"'F6 - Geology' ","'17 and under' ","'Women' ",75
2015 ,"'F6 - Geology' ","'18' ","'Men' ",4400
2015 ,"'F6 - Geology' ","'18' ","'Women' ",2375
2015 ,"'F6 - Geology' ","'19' ","'Men' ",1365
2015 ,"'F6 - Geology' ","'19' ","'Women' ",665
2015 ,"'F6 - Geology' ","'20' ","'Men' ",300
2015 ,"'F6 - Geology' ","'20' ","'Women' ",210
2015 ,"'F6 - Geology' ","'21 and over' ","'Men' ",375
2015 ,"'F6 - Geology' ","'21 and over' ","'Women' ",210
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'17 and under' ","'Men' ",35
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'17 and under' ","'Women' ",45
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'18' ","'Men' ",1855
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'18' ","'Women' ",2075
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'19' ","'Men' ",740
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'19' ","'Women' ",700
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'20' ","'Men' ",265
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'20' ","'Women' ",225
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'21 and over' ","'Men' ",575
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'21 and over' ","'Women' ",405
2015 ,"'F8 - Physical geographical sciences' ","'17 and under' ","'Men' ",30
2015 ,"'F8 - Physical geographical sciences' ","'17 and under' ","'Women' ",75
2015 ,"'F8 - Physical geographical sciences' ","'18' ","'Men' ",7805
2015 ,"'F8 - Physical geographical sciences' ","'18' ","'Women' ",8930
2015 ,"'F8 - Physical geographical sciences' ","'19' ","'Men' ",1775
2015 ,"'F8 - Physical geographical sciences' ","'19' ","'Women' ",1495
2015 ,"'F8 - Physical geographical sciences' ","'20' ","'Men' ",295
2015 ,"'F8 - Physical geographical sciences' ","'20' ","'Women' ",205
2015 ,"'F8 - Physical geographical sciences' ","'21 and over' ","'Men' ",270
2015 ,"'F8 - Physical geographical sciences' ","'21 and over' ","'Women' ",175
2015 ,"'F9 - Others in Physical Sciences' ","'17 and under' ","'Men' ",5
2015 ,"'F9 - Others in Physical Sciences' ","'17 and under' ","'Women' ",5
2015 ,"'F9 - Others in Physical Sciences' ","'18' ","'Men' ",60
2015 ,"'F9 - Others in Physical Sciences' ","'18' ","'Women' ",75
2015 ,"'F9 - Others in Physical Sciences' ","'19' ","'Men' ",30
2015 ,"'F9 - Others in Physical Sciences' ","'19' ","'Women' ",50
2015 ,"'F9 - Others in Physical Sciences' ","'20' ","'Men' ",15
2015 ,"'F9 - Others in Physical Sciences' ","'20' ","'Women' ",15
2015 ,"'F9 - Others in Physical Sciences' ","'21 and over' ","'Men' ",35
2015 ,"'F9 - Others in Physical Sciences' ","'21 and over' ","'Women' ",55
2015 ,"'FF - Combinations within Physical Sciences' ","'17 and under' ","'Men' ",40
2015 ,"'FF - Combinations within Physical Sciences' ","'17 and under' ","'Women' ",25
2015 ,"'FF - Combinations within Physical Sciences' ","'18' ","'Men' ",1160
2015 ,"'FF - Combinations within Physical Sciences' ","'18' ","'Women' ",1050
2015 ,"'FF - Combinations within Physical Sciences' ","'19' ","'Men' ",345
2015 ,"'FF - Combinations within Physical Sciences' ","'19' ","'Women' ",275
2015 ,"'FF - Combinations within Physical Sciences' ","'20' ","'Men' ",85
2015 ,"'FF - Combinations within Physical Sciences' ","'20' ","'Women' ",60
2015 ,"'FF - Combinations within Physical Sciences' ","'21 and over' ","'Men' ",140
2015 ,"'FF - Combinations within Physical Sciences' ","'21 and over' ","'Women' ",90
2015 ,"'G1 - Mathematics' ","'17 and under' ","'Men' ",585
2015 ,"'G1 - Mathematics' ","'17 and under' ","'Women' ",445
2015 ,"'G1 - Mathematics' ","'18' ","'Men' ",19735
2015 ,"'G1 - Mathematics' ","'18' ","'Women' ",11010
