"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Ethnic Group (Summary Level) , Cycle Year"
"Coverage:   Applications through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_028_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Ethnic Group (Summary Level),Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'Asian' ",14175
2014 ,"'N4 - Accounting' ","'Unknown' ",160
2014 ,"'N5 - Marketing' ","'Asian' ",1795
2014 ,"'N5 - Marketing' ","'Black' ",1730
2014 ,"'N5 - Marketing' ","'Mixed' ",940
2014 ,"'N5 - Marketing' ","'White' ",13805
2014 ,"'N5 - Marketing' ","'Other' ",305
2014 ,"'N5 - Marketing' ","'Unknown' ",75
2014 ,"'N6 - Human Resource Management' ","'Asian' ",455
2014 ,"'N6 - Human Resource Management' ","'Black' ",465
2014 ,"'N6 - Human Resource Management' ","'Mixed' ",75
2014 ,"'N6 - Human Resource Management' ","'White' ",1420
2014 ,"'N6 - Human Resource Management' ","'Other' ",80
2014 ,"'N6 - Human Resource Management' ","'Unknown' ",20
2014 ,"'N7 - Office Skills' ","'Asian' ",15
2014 ,"'N7 - Office Skills' ","'Black' ",5
2014 ,"'N7 - Office Skills' ","'Mixed' ",5
2014 ,"'N7 - Office Skills' ","'White' ",115
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Asian' ",2220
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Black' ",2795
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Mixed' ",1485
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'White' ",25935
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Other' ",485
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Unknown' ",125
2014 ,"'N9 - Others in Business & Admin Studies' ","'Asian' ",525
2014 ,"'N9 - Others in Business & Admin Studies' ","'Black' ",280
2014 ,"'N9 - Others in Business & Admin Studies' ","'Mixed' ",90
2014 ,"'N9 - Others in Business & Admin Studies' ","'White' ",955
2014 ,"'N9 - Others in Business & Admin Studies' ","'Other' ",135
2014 ,"'N9 - Others in Business & Admin Studies' ","'Unknown' ",10
2014 ,"'NN - Combinations within Business & Admin Studies' ","'Asian' ",12595
2014 ,"'NN - Combinations within Business & Admin Studies' ","'Black' ",6380
2014 ,"'NN - Combinations within Business & Admin Studies' ","'Mixed' ",2015
2014 ,"'NN - Combinations within Business & Admin Studies' ","'White' ",31835
2014 ,"'NN - Combinations within Business & Admin Studies' ","'Other' ",1220
2014 ,"'NN - Combinations within Business & Admin Studies' ","'Unknown' ",300
2014 ,"'P1 - Information Services' ","'Asian' ",125
2014 ,"'P1 - Information Services' ","'Black' ",15
2014 ,"'P1 - Information Services' ","'Mixed' ",10
2014 ,"'P1 - Information Services' ","'White' ",100
2014 ,"'P1 - Information Services' ","'Other' ",10
2014 ,"'P2 - Publicity studies' ","'Asian' ",80
2014 ,"'P2 - Publicity studies' ","'Black' ",160
2014 ,"'P2 - Publicity studies' ","'Mixed' ",90
2014 ,"'P2 - Publicity studies' ","'White' ",1395
2014 ,"'P2 - Publicity studies' ","'Other' ",20
2014 ,"'P3 - Media studies' ","'Asian' ",1520
2014 ,"'P3 - Media studies' ","'Black' ",2135
2014 ,"'P3 - Media studies' ","'Mixed' ",1535
2014 ,"'P3 - Media studies' ","'White' ",23585
2014 ,"'P3 - Media studies' ","'Other' ",445
2014 ,"'P3 - Media studies' ","'Unknown' ",145
2014 ,"'P4 - Publishing' ","'Black' ",5
2014 ,"'P4 - Publishing' ","'White' ",105
2014 ,"'P5 - Journalism' ","'Asian' ",565
2014 ,"'P5 - Journalism' ","'Black' ",970
2014 ,"'P5 - Journalism' ","'Mixed' ",685
2014 ,"'P5 - Journalism' ","'White' ",11990
2014 ,"'P5 - Journalism' ","'Other' ",140
2014 ,"'P5 - Journalism' ","'Unknown' ",45
2014 ,"'P9 - Others in Mass Comms & Documentation' ","'Asian' ",160
2014 ,"'P9 - Others in Mass Comms & Documentation' ","'Black' ",205
2014 ,"'P9 - Others in Mass Comms & Documentation' ","'Mixed' ",75
2014 ,"'P9 - Others in Mass Comms & Documentation' ","'White' ",1760
2014 ,"'P9 - Others in Mass Comms & Documentation' ","'Other' ",20
2014 ,"'P9 - Others in Mass Comms & Documentation' ","'Unknown' ",10
2014 ,"'PP - Combinations within Mass Comms & Documentation' ","'Asian' ",210
2014 ,"'PP - Combinations within Mass Comms & Documentation' ","'Black' ",325
2014 ,"'PP - Combinations within Mass Comms & Documentation' ","'Mixed' ",185
2014 ,"'PP - Combinations within Mass Comms & Documentation' ","'White' ",2845
2014 ,"'PP - Combinations within Mass Comms & Documentation' ","'Other' ",55
2014 ,"'PP - Combinations within Mass Comms & Documentation' ","'Unknown' ",15
2014 ,"'Q1 - Linguistics' ","'Asian' ",190
2014 ,"'Q1 - Linguistics' ","'Black' ",95
2014 ,"'Q1 - Linguistics' ","'Mixed' ",120
2014 ,"'Q1 - Linguistics' ","'White' ",2110
2014 ,"'Q1 - Linguistics' ","'Other' ",35
2014 ,"'Q1 - Linguistics' ","'Unknown' ",10
2014 ,"'Q2 - Comparative Literary studies' ","'Asian' ",75
2014 ,"'Q2 - Comparative Literary studies' ","'Black' ",40
2014 ,"'Q2 - Comparative Literary studies' ","'Mixed' ",35
2014 ,"'Q2 - Comparative Literary studies' ","'White' ",475
2014 ,"'Q2 - Comparative Literary studies' ","'Other' ",10
2014 ,"'Q2 - Comparative Literary studies' ","'Unknown' ",5
2014 ,"'Q3 - English studies' ","'Asian' ",3025
2014 ,"'Q3 - English studies' ","'Black' ",1370
2014 ,"'Q3 - English studies' ","'Mixed' ",2130
2014 ,"'Q3 - English studies' ","'White' ",39765
2014 ,"'Q3 - English studies' ","'Other' ",380
2014 ,"'Q3 - English studies' ","'Unknown' ",325
2014 ,"'Q4 - Ancient Language studies' ","'Mixed' ",5
2014 ,"'Q4 - Ancient Language studies' ","'White' ",30
2014 ,"'Q5 - Celtic studies' ","'White' ",620
2014 ,"'Q6 - Latin studies' ","'White' ",25
2014 ,"'Q7 - Classical Greek studies' ","'White' ",5
2014 ,"'Q8 - Classical studies' ","'Asian' ",260
2014 ,"'Q8 - Classical studies' ","'Black' ",75
2014 ,"'Q8 - Classical studies' ","'Mixed' ",300
2014 ,"'Q8 - Classical studies' ","'White' ",4355
2014 ,"'Q8 - Classical studies' ","'Other' ",15
2014 ,"'Q8 - Classical studies' ","'Unknown' ",55
2014 ,"'Q9 - Others in Linguistics,Classics & related' ","'Asian' ",15
2014 ,"'Q9 - Others in Linguistics,Classics & related' ","'Black' ",40
2014 ,"'Q9 - Others in Linguistics,Classics & related' ","'Mixed' ",30
2014 ,"'Q9 - Others in Linguistics,Classics & related' ","'White' ",325
2014 ,"'Q9 - Others in Linguistics,Classics & related' ","'Other' ",15
2014 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Asian' ",260
2014 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Black' ",115
2014 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Mixed' ",165
2014 ,"'QQ - Combinations within Linguistics,Classics & related' ","'White' ",2710
2014 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Other' ",25
2014 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Unknown' ",20
2014 ,"'R1 - French studies' ","'Asian' ",80
2014 ,"'R1 - French studies' ","'Black' ",125
2014 ,"'R1 - French studies' ","'Mixed' ",90
2014 ,"'R1 - French studies' ","'White' ",2300
2014 ,"'R1 - French studies' ","'Other' ",40
2014 ,"'R1 - French studies' ","'Unknown' ",30
2014 ,"'R2 - German studies' ","'Asian' ",50
2014 ,"'R2 - German studies' ","'Black' ",20
2014 ,"'R2 - German studies' ","'Mixed' ",40
2014 ,"'R2 - German studies' ","'White' ",870
2014 ,"'R2 - German studies' ","'Other' ",5
2014 ,"'R2 - German studies' ","'Unknown' ",5
2014 ,"'R3 - Italian studies' ","'Asian' ",10
2014 ,"'R3 - Italian studies' ","'Mixed' ",5
2014 ,"'R3 - Italian studies' ","'White' ",135
2014 ,"'R4 - Spanish studies' ","'Asian' ",40
2014 ,"'R4 - Spanish studies' ","'Black' ",30
2014 ,"'R4 - Spanish studies' ","'Mixed' ",65
2014 ,"'R4 - Spanish studies' ","'White' ",1500
2014 ,"'R4 - Spanish studies' ","'Other' ",40
2014 ,"'R4 - Spanish studies' ","'Unknown' ",5
2014 ,"'R6 - Scandinavian studies' ","'White' ",45
2014 ,"'R7 - Russian and East European studies' ","'Asian' ",5
2014 ,"'R7 - Russian and East European studies' ","'Black' ",10
2014 ,"'R7 - Russian and East European studies' ","'Mixed' ",10
2014 ,"'R7 - Russian and East European studies' ","'White' ",220
2014 ,"'R8 - European studies' ","'Asian' ",30
2014 ,"'R8 - European studies' ","'Black' ",15
2014 ,"'R8 - European studies' ","'Mixed' ",25
2014 ,"'R8 - European studies' ","'White' ",345
2014 ,"'R8 - European studies' ","'Other' ",10
2014 ,"'R9 - Others in European Langs,Lit and related' ","'Asian' ",150
2014 ,"'R9 - Others in European Langs,Lit and related' ","'Black' ",65
2014 ,"'R9 - Others in European Langs,Lit and related' ","'Mixed' ",205
2014 ,"'R9 - Others in European Langs,Lit and related' ","'White' ",3250
2014 ,"'R9 - Others in European Langs,Lit and related' ","'Other' ",35
2014 ,"'R9 - Others in European Langs,Lit and related' ","'Unknown' ",30
2014 ,"'RR - Combinations within European Langs,Lit and related' ","'Asian' ",180
2014 ,"'RR - Combinations within European Langs,Lit and related' ","'Black' ",105
2014 ,"'RR - Combinations within European Langs,Lit and related' ","'Mixed' ",315
2014 ,"'RR - Combinations within European Langs,Lit and related' ","'White' ",6780
2014 ,"'RR - Combinations within European Langs,Lit and related' ","'Other' ",75
2014 ,"'RR - Combinations within European Langs,Lit and related' ","'Unknown' ",50
2014 ,"'T1 - Chinese studies' ","'Asian' ",45
2014 ,"'T1 - Chinese studies' ","'Black' ",30
2014 ,"'T1 - Chinese studies' ","'Mixed' ",65
2014 ,"'T1 - Chinese studies' ","'White' ",425
2014 ,"'T1 - Chinese studies' ","'Unknown' ",20
2014 ,"'T2 - Japanese studies' ","'Asian' ",65
2014 ,"'T2 - Japanese studies' ","'Black' ",30
2014 ,"'T2 - Japanese studies' ","'Mixed' ",90
2014 ,"'T2 - Japanese studies' ","'White' ",690
2014 ,"'T2 - Japanese studies' ","'Other' ",10
2014 ,"'T2 - Japanese studies' ","'Unknown' ",15
2014 ,"'T3 - South Asian studies' ","'Asian' ",20
2014 ,"'T3 - South Asian studies' ","'Black' ",5
2014 ,"'T3 - South Asian studies' ","'Mixed' ",20
2014 ,"'T3 - South Asian studies' ","'White' ",100
2014 ,"'T3 - South Asian studies' ","'Other' ",5
2014 ,"'T4 - Other Asian studies' ","'Asian' ",20
2014 ,"'T4 - Other Asian studies' ","'Black' ",10
2014 ,"'T4 - Other Asian studies' ","'Mixed' ",15
2014 ,"'T4 - Other Asian studies' ","'White' ",80
2014 ,"'T4 - Other Asian studies' ","'Unknown' ",5
2014 ,"'T5 - African studies' ","'Asian' ",5
2014 ,"'T5 - African studies' ","'Black' ",10
2014 ,"'T5 - African studies' ","'Mixed' ",5
2014 ,"'T5 - African studies' ","'White' ",25
2014 ,"'T6 - Modern Middle Eastern studies' ","'Asian' ",80
2014 ,"'T6 - Modern Middle Eastern studies' ","'Black' ",20
2014 ,"'T6 - Modern Middle Eastern studies' ","'Mixed' ",45
2014 ,"'T6 - Modern Middle Eastern studies' ","'White' ",240
2014 ,"'T6 - Modern Middle Eastern studies' ","'Other' ",30
2014 ,"'T6 - Modern Middle Eastern studies' ","'Unknown' ",25
2014 ,"'T7 - American studies' ","'Asian' ",30
2014 ,"'T7 - American studies' ","'Black' ",65
2014 ,"'T7 - American studies' ","'Mixed' ",105
2014 ,"'T7 - American studies' ","'White' ",1690
2014 ,"'T7 - American studies' ","'Other' ",15
2014 ,"'T7 - American studies' ","'Unknown' ",5
2014 ,"'T9 - Others in non-European Langs, Lit & related' ","'Asian' ",15
2014 ,"'T9 - Others in non-European Langs, Lit & related' ","'Black' ",5
2014 ,"'T9 - Others in non-European Langs, Lit & related' ","'Mixed' ",25
2014 ,"'T9 - Others in non-European Langs, Lit & related' ","'White' ",375
2014 ,"'T9 - Others in non-European Langs, Lit & related' ","'Other' ",5
2014 ,"'TT - Combinations within non-European Langs & related' ","'Asian' ",15
2014 ,"'TT - Combinations within non-European Langs & related' ","'Black' ",10
2014 ,"'TT - Combinations within non-European Langs & related' ","'Mixed' ",20
2014 ,"'TT - Combinations within non-European Langs & related' ","'White' ",195
2014 ,"'TT - Combinations within non-European Langs & related' ","'Other' ",5
2014 ,"'TT - Combinations within non-European Langs & related' ","'Unknown' ",10
2014 ,"'V1 - History by Period' ","'Asian' ",2070
2014 ,"'V1 - History by Period' ","'Black' ",865
2014 ,"'V1 - History by Period' ","'Mixed' ",1710
2014 ,"'V1 - History by Period' ","'White' ",44935
2014 ,"'V1 - History by Period' ","'Other' ",345
2014 ,"'V1 - History by Period' ","'Unknown' ",235
2014 ,"'V2 - History by Area' ","'Asian' ",30
2014 ,"'V2 - History by Area' ","'Black' ",20
2014 ,"'V2 - History by Area' ","'Mixed' ",20
2014 ,"'V2 - History by Area' ","'White' ",445
2014 ,"'V2 - History by Area' ","'Other' ",5
2014 ,"'V2 - History by Area' ","'Unknown' ",5
2014 ,"'V3 - History by Topic' ","'Asian' ",160
2014 ,"'V3 - History by Topic' ","'Black' ",75
2014 ,"'V3 - History by Topic' ","'Mixed' ",205
2014 ,"'V3 - History by Topic' ","'White' ",3600
2014 ,"'V3 - History by Topic' ","'Other' ",40
2014 ,"'V3 - History by Topic' ","'Unknown' ",20
2014 ,"'V4 - Archaeology' ","'Asian' ",45
2014 ,"'V4 - Archaeology' ","'Black' ",10
2014 ,"'V4 - Archaeology' ","'Mixed' ",55
2014 ,"'V4 - Archaeology' ","'White' ",1780
2014 ,"'V4 - Archaeology' ","'Other' ",20
2014 ,"'V4 - Archaeology' ","'Unknown' ",10
2014 ,"'V5 - Philosophy' ","'Asian' ",385
2014 ,"'V5 - Philosophy' ","'Black' ",300
2014 ,"'V5 - Philosophy' ","'Mixed' ",430
2014 ,"'V5 - Philosophy' ","'White' ",6435
2014 ,"'V5 - Philosophy' ","'Other' ",70
2014 ,"'V5 - Philosophy' ","'Unknown' ",120
2014 ,"'V6 - Theology and Religious studies' ","'Asian' ",400
2014 ,"'V6 - Theology and Religious studies' ","'Black' ",285
2014 ,"'V6 - Theology and Religious studies' ","'Mixed' ",135
2014 ,"'V6 - Theology and Religious studies' ","'White' ",3615
2014 ,"'V6 - Theology and Religious studies' ","'Other' ",20
2014 ,"'V6 - Theology and Religious studies' ","'Unknown' ",25
2014 ,"'V7 - Heritage studies' ","'White' ",35
2014 ,"'V9 - Others in Hist & Philosophical studies' ","'Asian' ",20
2014 ,"'V9 - Others in Hist & Philosophical studies' ","'Black' ",5
2014 ,"'V9 - Others in Hist & Philosophical studies' ","'Mixed' ",15
2014 ,"'V9 - Others in Hist & Philosophical studies' ","'White' ",170
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'Asian' ",300
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'Black' ",80
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'Mixed' ",215
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'White' ",5430
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'Other' ",40
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'Unknown' ",40
2014 ,"'W1 - Fine Art' ","'Asian' ",800
2014 ,"'W1 - Fine Art' ","'Black' ",525
2014 ,"'W1 - Fine Art' ","'Mixed' ",995
2014 ,"'W1 - Fine Art' ","'White' ",18995
2014 ,"'W1 - Fine Art' ","'Other' ",185
2014 ,"'W1 - Fine Art' ","'Unknown' ",155
2014 ,"'W2 - Design studies' ","'Asian' ",6550
2014 ,"'W2 - Design studies' ","'Black' ",4790
2014 ,"'W2 - Design studies' ","'Mixed' ",4085
2014 ,"'W2 - Design studies' ","'White' ",63670
2014 ,"'W2 - Design studies' ","'Other' ",1370
2014 ,"'W2 - Design studies' ","'Unknown' ",430
2014 ,"'W3 - Music' ","'Asian' ",555
2014 ,"'W3 - Music' ","'Black' ",1475
2014 ,"'W3 - Music' ","'Mixed' ",1695
2014 ,"'W3 - Music' ","'White' ",28775
2014 ,"'W3 - Music' ","'Other' ",200
2014 ,"'W3 - Music' ","'Unknown' ",195
2014 ,"'W4 - Drama' ","'Asian' ",715
2014 ,"'W4 - Drama' ","'Black' ",2285
2014 ,"'W4 - Drama' ","'Mixed' ",2330
2014 ,"'W4 - Drama' ","'White' ",39815
2014 ,"'W4 - Drama' ","'Other' ",305
2014 ,"'W4 - Drama' ","'Unknown' ",155
2014 ,"'W5 - Dance' ","'Asian' ",75
2014 ,"'W5 - Dance' ","'Black' ",440
2014 ,"'W5 - Dance' ","'Mixed' ",500
2014 ,"'W5 - Dance' ","'White' ",6270
2014 ,"'W5 - Dance' ","'Other' ",55
2014 ,"'W5 - Dance' ","'Unknown' ",5
2014 ,"'W6 - Cinematics and Photography' ","'Asian' ",1365
2014 ,"'W6 - Cinematics and Photography' ","'Black' ",1590
2014 ,"'W6 - Cinematics and Photography' ","'Mixed' ",1505
2014 ,"'W6 - Cinematics and Photography' ","'White' ",25640
2014 ,"'W6 - Cinematics and Photography' ","'Other' ",425
2014 ,"'W6 - Cinematics and Photography' ","'Unknown' ",200
2014 ,"'W7 - Crafts' ","'Asian' ",50
2014 ,"'W7 - Crafts' ","'Black' ",10
2014 ,"'W7 - Crafts' ","'Mixed' ",30
2014 ,"'W7 - Crafts' ","'White' ",890
2014 ,"'W7 - Crafts' ","'Other' ",10
2014 ,"'W7 - Crafts' ","'Unknown' ",5
2014 ,"'W8 - Imaginative Writing' ","'Asian' ",90
2014 ,"'W8 - Imaginative Writing' ","'Black' ",100
2014 ,"'W8 - Imaginative Writing' ","'Mixed' ",140
2014 ,"'W8 - Imaginative Writing' ","'White' ",2705
2014 ,"'W8 - Imaginative Writing' ","'Other' ",25
2014 ,"'W8 - Imaginative Writing' ","'Unknown' ",20
2014 ,"'W9 - Others in Creative Arts and Design' ","'Asian' ",100
2014 ,"'W9 - Others in Creative Arts and Design' ","'Black' ",80
2014 ,"'W9 - Others in Creative Arts and Design' ","'Mixed' ",75
2014 ,"'W9 - Others in Creative Arts and Design' ","'White' ",1460
2014 ,"'W9 - Others in Creative Arts and Design' ","'Other' ",25
2014 ,"'W9 - Others in Creative Arts and Design' ","'Unknown' ",5
2014 ,"'WW - Combinations within Creative Arts and Design' ","'Asian' ",360
2014 ,"'WW - Combinations within Creative Arts and Design' ","'Black' ",500
2014 ,"'WW - Combinations within Creative Arts and Design' ","'Mixed' ",525
2014 ,"'WW - Combinations within Creative Arts and Design' ","'White' ",10310
2014 ,"'WW - Combinations within Creative Arts and Design' ","'Other' ",85
2014 ,"'WW - Combinations within Creative Arts and Design' ","'Unknown' ",55
2014 ,"'X1 - Training Teachers' ","'Asian' ",2875
2014 ,"'X1 - Training Teachers' ","'Black' ",935
2014 ,"'X1 - Training Teachers' ","'Mixed' ",910
2014 ,"'X1 - Training Teachers' ","'White' ",36460
2014 ,"'X1 - Training Teachers' ","'Other' ",260
2014 ,"'X1 - Training Teachers' ","'Unknown' ",95
2014 ,"'X2 - Research and Study Skills in Education' ","'Asian' ",5
2014 ,"'X2 - Research and Study Skills in Education' ","'Mixed' ",5
2014 ,"'X2 - Research and Study Skills in Education' ","'White' ",75
2014 ,"'X3 - Academic studies in Education' ","'Asian' ",4485
2014 ,"'X3 - Academic studies in Education' ","'Black' ",2295
2014 ,"'X3 - Academic studies in Education' ","'Mixed' ",1010
2014 ,"'X3 - Academic studies in Education' ","'White' ",28685
2014 ,"'X3 - Academic studies in Education' ","'Other' ",640
2014 ,"'X3 - Academic studies in Education' ","'Unknown' ",145
2014 ,"'X9 - Others in Education' ","'Asian' ",60
2014 ,"'X9 - Others in Education' ","'Black' ",60
2014 ,"'X9 - Others in Education' ","'Mixed' ",10
2014 ,"'X9 - Others in Education' ","'White' ",500
2014 ,"'X9 - Others in Education' ","'Other' ",10
2014 ,"'XX - Combinations within Education' ","'Asian' ",45
2014 ,"'XX - Combinations within Education' ","'Black' ",25
2014 ,"'XX - Combinations within Education' ","'Mixed' ",35
2014 ,"'XX - Combinations within Education' ","'White' ",1710
2014 ,"'XX - Combinations within Education' ","'Other' ",10
2014 ,"'XX - Combinations within Education' ","'Unknown' ",10
2014 ,"'Y Combs of arts/humanities' ","'Asian' ",470
2014 ,"'Y Combs of arts/humanities' ","'Black' ",575
2014 ,"'Y Combs of arts/humanities' ","'Mixed' ",615
2014 ,"'Y Combs of arts/humanities' ","'White' ",10175
2014 ,"'Y Combs of arts/humanities' ","'Other' ",125
2014 ,"'Y Combs of arts/humanities' ","'Unknown' ",70
2014 ,"'Y Combs of engin/tech/building studies' ","'Asian' ",90
2014 ,"'Y Combs of engin/tech/building studies' ","'Black' ",60
2014 ,"'Y Combs of engin/tech/building studies' ","'Mixed' ",40
2014 ,"'Y Combs of engin/tech/building studies' ","'White' ",670
2014 ,"'Y Combs of engin/tech/building studies' ","'Other' ",20
2014 ,"'Y Combs of engin/tech/building studies' ","'Unknown' ",5
2014 ,"'Y Combs of engineering/technology' ","'Asian' ",90
2014 ,"'Y Combs of engineering/technology' ","'Black' ",45
2014 ,"'Y Combs of engineering/technology' ","'Mixed' ",40
2014 ,"'Y Combs of engineering/technology' ","'White' ",960
2014 ,"'Y Combs of engineering/technology' ","'Other' ",10
2014 ,"'Y Combs of engineering/technology' ","'Unknown' ",5
2014 ,"'Y Combs of languages' ","'Asian' ",330
2014 ,"'Y Combs of languages' ","'Black' ",230
2014 ,"'Y Combs of languages' ","'Mixed' ",420
2014 ,"'Y Combs of languages' ","'White' ",5225
2014 ,"'Y Combs of languages' ","'Other' ",100
2014 ,"'Y Combs of languages' ","'Unknown' ",65
2014 ,"'Y Combs of languages with arts/humanities' ","'Asian' ",1560
2014 ,"'Y Combs of languages with arts/humanities' ","'Black' ",1095
2014 ,"'Y Combs of languages with arts/humanities' ","'Mixed' ",1405
2014 ,"'Y Combs of languages with arts/humanities' ","'White' ",25505
2014 ,"'Y Combs of languages with arts/humanities' ","'Other' ",255
2014 ,"'Y Combs of languages with arts/humanities' ","'Unknown' ",210
2014 ,"'Y Combs of med/bio/agric sciences' ","'Asian' ",1695
2014 ,"'Y Combs of med/bio/agric sciences' ","'Black' ",1290
2014 ,"'Y Combs of med/bio/agric sciences' ","'Mixed' ",750
2014 ,"'Y Combs of med/bio/agric sciences' ","'White' ",12890
2014 ,"'Y Combs of med/bio/agric sciences' ","'Other' ",250
2014 ,"'Y Combs of med/bio/agric sciences' ","'Unknown' ",90
2014 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Asian' ",525
2014 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Black' ",240
