"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Apply Centre Type , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled and 18/19 year olds"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_030_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Apply Centre Type , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'Academy' ","'Firm choice' ",1240
2014 ,"'C4 - Genetics' ","'State' ","'Main scheme Clearing' ",10
2014 ,"'C4 - Genetics' ","'Other' ","'Firm choice' ",15
2014 ,"'C4 - Genetics' ","'Other' ","'RPA' ",5
2014 ,"'C5 - Microbiology' ","'Academy' ","'Firm choice' ",35
2014 ,"'C5 - Microbiology' ","'Academy' ","'Insurance choice' ",10
2014 ,"'C5 - Microbiology' ","'Academy' ","'Main scheme Clearing' ",5
2014 ,"'C5 - Microbiology' ","'Further education' ","'Firm choice' ",35
2014 ,"'C5 - Microbiology' ","'Further education' ","'Main scheme Clearing' ",5
2014 ,"'C5 - Microbiology' ","'Grammar' ","'Firm choice' ",15
2014 ,"'C5 - Microbiology' ","'Grammar' ","'Insurance choice' ",5
2014 ,"'C5 - Microbiology' ","'Independent' ","'Firm choice' ",15
2014 ,"'C5 - Microbiology' ","'Independent' ","'Insurance choice' ",5
2014 ,"'C5 - Microbiology' ","'Independent' ","'Main scheme Clearing' ",5
2014 ,"'C5 - Microbiology' ","'Sixth form college' ","'Firm choice' ",25
2014 ,"'C5 - Microbiology' ","'Sixth form college' ","'Insurance choice' ",5
2014 ,"'C5 - Microbiology' ","'State' ","'Firm choice' ",70
2014 ,"'C5 - Microbiology' ","'State' ","'Insurance choice' ",10
2014 ,"'C5 - Microbiology' ","'State' ","'Main scheme Clearing' ",10
2014 ,"'C5 - Microbiology' ","'Other' ","'Firm choice' ",10
2014 ,"'C5 - Microbiology' ","'Other' ","'Direct Clearing' ",5
2014 ,"'C5 - Microbiology' ","'Other' ","'RPA' ",5
2014 ,"'C6 - Sport and Exercise Science' ","'Academy' ","'Firm choice' ",1780
2014 ,"'C6 - Sport and Exercise Science' ","'Academy' ","'Insurance choice' ",200
2014 ,"'C6 - Sport and Exercise Science' ","'Academy' ","'Other main scheme choice' ",10
2014 ,"'C6 - Sport and Exercise Science' ","'Academy' ","'Extra' ",25
2014 ,"'C6 - Sport and Exercise Science' ","'Academy' ","'Main scheme Clearing' ",225
2014 ,"'C6 - Sport and Exercise Science' ","'Academy' ","'Direct Clearing' ",5
2014 ,"'C6 - Sport and Exercise Science' ","'Further education' ","'Firm choice' ",1845
2014 ,"'C6 - Sport and Exercise Science' ","'Further education' ","'Insurance choice' ",70
2014 ,"'C6 - Sport and Exercise Science' ","'Further education' ","'Other main scheme choice' ",25
2014 ,"'C6 - Sport and Exercise Science' ","'Further education' ","'Extra' ",50
2014 ,"'C6 - Sport and Exercise Science' ","'Further education' ","'Main scheme Clearing' ",120
2014 ,"'C6 - Sport and Exercise Science' ","'Further education' ","'Direct Clearing' ",20
2014 ,"'C6 - Sport and Exercise Science' ","'Grammar' ","'Firm choice' ",110
2014 ,"'C6 - Sport and Exercise Science' ","'Grammar' ","'Insurance choice' ",20
2014 ,"'C6 - Sport and Exercise Science' ","'Grammar' ","'Main scheme Clearing' ",15
2014 ,"'C6 - Sport and Exercise Science' ","'Independent' ","'Firm choice' ",275
2014 ,"'C6 - Sport and Exercise Science' ","'Independent' ","'Insurance choice' ",50
2014 ,"'C6 - Sport and Exercise Science' ","'Independent' ","'Extra' ",5
2014 ,"'C6 - Sport and Exercise Science' ","'Independent' ","'Main scheme Clearing' ",40
2014 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ","'Firm choice' ",1650
2014 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ","'Insurance choice' ",105
2014 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ","'Other main scheme choice' ",15
2014 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ","'Extra' ",30
2014 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ","'Adjustment' ",5
2014 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ","'Main scheme Clearing' ",150
2014 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ","'Direct Clearing' ",15
2014 ,"'C6 - Sport and Exercise Science' ","'State' ","'Firm choice' ",1615
2014 ,"'C6 - Sport and Exercise Science' ","'State' ","'Insurance choice' ",140
2014 ,"'C6 - Sport and Exercise Science' ","'State' ","'Other main scheme choice' ",10
2014 ,"'C6 - Sport and Exercise Science' ","'State' ","'Extra' ",40
2014 ,"'C6 - Sport and Exercise Science' ","'State' ","'Adjustment' ",5
2014 ,"'C6 - Sport and Exercise Science' ","'State' ","'Main scheme Clearing' ",185
2014 ,"'C6 - Sport and Exercise Science' ","'State' ","'Direct Clearing' ",10
2014 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Firm choice' ",845
2014 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Insurance choice' ",20
2014 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Other main scheme choice' ",40
2014 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Extra' ",30
2014 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Main scheme Clearing' ",85
2014 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Direct Clearing' ",110
2014 ,"'C6 - Sport and Exercise Science' ","'Other' ","'RPA' ",160
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Academy' ","'Firm choice' ",550
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Academy' ","'Insurance choice' ",95
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Academy' ","'Extra' ",15
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Academy' ","'Main scheme Clearing' ",105
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Further education' ","'Firm choice' ",100
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Further education' ","'Insurance choice' ",20
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Further education' ","'Extra' ",10
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Further education' ","'Main scheme Clearing' ",20
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Grammar' ","'Firm choice' ",70
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Grammar' ","'Insurance choice' ",5
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Grammar' ","'Main scheme Clearing' ",5
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Independent' ","'Firm choice' ",230
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Independent' ","'Insurance choice' ",30
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Independent' ","'Extra' ",5
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Independent' ","'Main scheme Clearing' ",40
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Sixth form college' ","'Firm choice' ",305
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Sixth form college' ","'Insurance choice' ",65
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Sixth form college' ","'Extra' ",10
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Sixth form college' ","'Main scheme Clearing' ",70
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'State' ","'Firm choice' ",370
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'State' ","'Insurance choice' ",80
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'State' ","'Extra' ",10
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'State' ","'Adjustment' ",5
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'State' ","'Main scheme Clearing' ",105
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ","'Firm choice' ",75
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ","'Insurance choice' ",10
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ","'Other main scheme choice' ",5
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ","'Main scheme Clearing' ",15
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ","'Direct Clearing' ",20
2014 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ","'RPA' ",10
2014 ,"'C8 - Psychology' ","'Academy' ","'Firm choice' ",2770
2014 ,"'C8 - Psychology' ","'Academy' ","'Insurance choice' ",525
2014 ,"'C8 - Psychology' ","'Academy' ","'Extra' ",30
2014 ,"'C8 - Psychology' ","'Academy' ","'Adjustment' ",15
2014 ,"'C8 - Psychology' ","'Academy' ","'Main scheme Clearing' ",510
2014 ,"'C8 - Psychology' ","'Academy' ","'Direct Clearing' ",5
2014 ,"'C8 - Psychology' ","'Further education' ","'Firm choice' ",995
2014 ,"'C8 - Psychology' ","'Further education' ","'Insurance choice' ",125
2014 ,"'C8 - Psychology' ","'Further education' ","'Other main scheme choice' ",5
2014 ,"'C8 - Psychology' ","'Further education' ","'Extra' ",40
2014 ,"'C8 - Psychology' ","'Further education' ","'Adjustment' ",5
2014 ,"'C8 - Psychology' ","'Further education' ","'Main scheme Clearing' ",150
2014 ,"'C8 - Psychology' ","'Grammar' ","'Firm choice' ",275
2014 ,"'C8 - Psychology' ","'Grammar' ","'Insurance choice' ",65
2014 ,"'C8 - Psychology' ","'Grammar' ","'Extra' ",5
2014 ,"'C8 - Psychology' ","'Grammar' ","'Adjustment' ",5
2014 ,"'C8 - Psychology' ","'Grammar' ","'Main scheme Clearing' ",30
2014 ,"'C8 - Psychology' ","'Independent' ","'Firm choice' ",725
2014 ,"'C8 - Psychology' ","'Independent' ","'Insurance choice' ",150
2014 ,"'C8 - Psychology' ","'Independent' ","'Extra' ",5
2014 ,"'C8 - Psychology' ","'Independent' ","'Adjustment' ",5
2014 ,"'C8 - Psychology' ","'Independent' ","'Main scheme Clearing' ",130
2014 ,"'C8 - Psychology' ","'Independent' ","'Direct Clearing' ",5
2014 ,"'C8 - Psychology' ","'Sixth form college' ","'Firm choice' ",1895
2014 ,"'C8 - Psychology' ","'Sixth form college' ","'Insurance choice' ",345
2014 ,"'C8 - Psychology' ","'Sixth form college' ","'Other main scheme choice' ",5
2014 ,"'C8 - Psychology' ","'Sixth form college' ","'Extra' ",50
2014 ,"'C8 - Psychology' ","'Sixth form college' ","'Adjustment' ",10
2014 ,"'C8 - Psychology' ","'Sixth form college' ","'Main scheme Clearing' ",340
2014 ,"'C8 - Psychology' ","'Sixth form college' ","'Direct Clearing' ",5
2014 ,"'C8 - Psychology' ","'State' ","'Firm choice' ",2415
2014 ,"'C8 - Psychology' ","'State' ","'Insurance choice' ",415
2014 ,"'C8 - Psychology' ","'State' ","'Other main scheme choice' ",5
2014 ,"'C8 - Psychology' ","'State' ","'Extra' ",55
2014 ,"'C8 - Psychology' ","'State' ","'Adjustment' ",10
2014 ,"'C8 - Psychology' ","'State' ","'Main scheme Clearing' ",415
2014 ,"'C8 - Psychology' ","'State' ","'Direct Clearing' ",10
2014 ,"'C8 - Psychology' ","'Other' ","'Firm choice' ",620
2014 ,"'C8 - Psychology' ","'Other' ","'Insurance choice' ",40
2014 ,"'C8 - Psychology' ","'Other' ","'Other main scheme choice' ",40
2014 ,"'C8 - Psychology' ","'Other' ","'Extra' ",15
2014 ,"'C8 - Psychology' ","'Other' ","'Main scheme Clearing' ",80
2014 ,"'C8 - Psychology' ","'Other' ","'Direct Clearing' ",75
2014 ,"'C8 - Psychology' ","'Other' ","'RPA' ",80
2014 ,"'C9 - Others in Biological Sciences' ","'Academy' ","'Firm choice' ",130
2014 ,"'C9 - Others in Biological Sciences' ","'Academy' ","'Insurance choice' ",30
2014 ,"'C9 - Others in Biological Sciences' ","'Academy' ","'Extra' ",5
2014 ,"'C9 - Others in Biological Sciences' ","'Academy' ","'Main scheme Clearing' ",85
2014 ,"'C9 - Others in Biological Sciences' ","'Academy' ","'Direct Clearing' ",5
2014 ,"'C9 - Others in Biological Sciences' ","'Further education' ","'Firm choice' ",50
2014 ,"'C9 - Others in Biological Sciences' ","'Further education' ","'Insurance choice' ",15
2014 ,"'C9 - Others in Biological Sciences' ","'Further education' ","'Extra' ",5
2014 ,"'C9 - Others in Biological Sciences' ","'Further education' ","'Main scheme Clearing' ",20
2014 ,"'C9 - Others in Biological Sciences' ","'Grammar' ","'Firm choice' ",10
2014 ,"'C9 - Others in Biological Sciences' ","'Grammar' ","'Main scheme Clearing' ",5
2014 ,"'C9 - Others in Biological Sciences' ","'Independent' ","'Firm choice' ",45
2014 ,"'C9 - Others in Biological Sciences' ","'Independent' ","'Insurance choice' ",10
2014 ,"'C9 - Others in Biological Sciences' ","'Independent' ","'Main scheme Clearing' ",15
2014 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ","'Firm choice' ",120
2014 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ","'Insurance choice' ",35
2014 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ","'Extra' ",10
2014 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ","'Main scheme Clearing' ",60
2014 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ","'Direct Clearing' ",5
2014 ,"'C9 - Others in Biological Sciences' ","'State' ","'Firm choice' ",105
2014 ,"'C9 - Others in Biological Sciences' ","'State' ","'Insurance choice' ",35
2014 ,"'C9 - Others in Biological Sciences' ","'State' ","'Extra' ",10
2014 ,"'C9 - Others in Biological Sciences' ","'State' ","'Main scheme Clearing' ",65
2014 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Firm choice' ",60
2014 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Insurance choice' ",5
2014 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Other main scheme choice' ",5
2014 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Extra' ",5
2014 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Main scheme Clearing' ",15
2014 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Direct Clearing' ",10
2014 ,"'C9 - Others in Biological Sciences' ","'Other' ","'RPA' ",20
2014 ,"'CC - Combinations within Biological Sciences' ","'Academy' ","'Firm choice' ",55
2014 ,"'CC - Combinations within Biological Sciences' ","'Academy' ","'Insurance choice' ",10
2014 ,"'CC - Combinations within Biological Sciences' ","'Academy' ","'Main scheme Clearing' ",15
2014 ,"'CC - Combinations within Biological Sciences' ","'Further education' ","'Firm choice' ",30
2014 ,"'CC - Combinations within Biological Sciences' ","'Further education' ","'Main scheme Clearing' ",5
2014 ,"'CC - Combinations within Biological Sciences' ","'Grammar' ","'Firm choice' ",10
2014 ,"'CC - Combinations within Biological Sciences' ","'Independent' ","'Firm choice' ",35
2014 ,"'CC - Combinations within Biological Sciences' ","'Independent' ","'Insurance choice' ",5
2014 ,"'CC - Combinations within Biological Sciences' ","'Independent' ","'Main scheme Clearing' ",5
2014 ,"'CC - Combinations within Biological Sciences' ","'Sixth form college' ","'Firm choice' ",30
2014 ,"'CC - Combinations within Biological Sciences' ","'Sixth form college' ","'Insurance choice' ",5
2014 ,"'CC - Combinations within Biological Sciences' ","'Sixth form college' ","'Main scheme Clearing' ",5
2014 ,"'CC - Combinations within Biological Sciences' ","'State' ","'Firm choice' ",145
2014 ,"'CC - Combinations within Biological Sciences' ","'State' ","'Insurance choice' ",15
2014 ,"'CC - Combinations within Biological Sciences' ","'State' ","'Main scheme Clearing' ",25
2014 ,"'CC - Combinations within Biological Sciences' ","'Other' ","'Firm choice' ",20
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Academy' ","'Firm choice' ",180
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Academy' ","'Main scheme Clearing' ",10
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Further education' ","'Firm choice' ",20
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Grammar' ","'Firm choice' ",35
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Grammar' ","'Main scheme Clearing' ",5
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Independent' ","'Firm choice' ",160
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Independent' ","'Main scheme Clearing' ",15
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Sixth form college' ","'Firm choice' ",80
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Sixth form college' ","'Main scheme Clearing' ",5
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'State' ","'Firm choice' ",135
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'State' ","'Insurance choice' ",5
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'State' ","'Main scheme Clearing' ",10
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Other' ","'Firm choice' ",35
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Other' ","'Main scheme Clearing' ",5
2014 ,"'D3 - Animal Science' ","'Academy' ","'Firm choice' ",200
2014 ,"'D3 - Animal Science' ","'Academy' ","'Insurance choice' ",25
2014 ,"'D3 - Animal Science' ","'Academy' ","'Extra' ",10
2014 ,"'D3 - Animal Science' ","'Academy' ","'Main scheme Clearing' ",35
2014 ,"'D3 - Animal Science' ","'Further education' ","'Firm choice' ",400
2014 ,"'D3 - Animal Science' ","'Further education' ","'Insurance choice' ",15
2014 ,"'D3 - Animal Science' ","'Further education' ","'Other main scheme choice' ",5
2014 ,"'D3 - Animal Science' ","'Further education' ","'Extra' ",5
2014 ,"'D3 - Animal Science' ","'Further education' ","'Main scheme Clearing' ",25
2014 ,"'D3 - Animal Science' ","'Further education' ","'Direct Clearing' ",5
2014 ,"'D3 - Animal Science' ","'Grammar' ","'Firm choice' ",10
2014 ,"'D3 - Animal Science' ","'Grammar' ","'Main scheme Clearing' ",5
2014 ,"'D3 - Animal Science' ","'Independent' ","'Firm choice' ",65
2014 ,"'D3 - Animal Science' ","'Independent' ","'Insurance choice' ",10
2014 ,"'D3 - Animal Science' ","'Independent' ","'Main scheme Clearing' ",10
2014 ,"'D3 - Animal Science' ","'Sixth form college' ","'Firm choice' ",195
2014 ,"'D3 - Animal Science' ","'Sixth form college' ","'Insurance choice' ",15
2014 ,"'D3 - Animal Science' ","'Sixth form college' ","'Other main scheme choice' ",5
2014 ,"'D3 - Animal Science' ","'Sixth form college' ","'Extra' ",10
2014 ,"'D3 - Animal Science' ","'Sixth form college' ","'Main scheme Clearing' ",20
2014 ,"'D3 - Animal Science' ","'State' ","'Firm choice' ",160
2014 ,"'D3 - Animal Science' ","'State' ","'Insurance choice' ",20
2014 ,"'D3 - Animal Science' ","'State' ","'Extra' ",5
2014 ,"'D3 - Animal Science' ","'State' ","'Main scheme Clearing' ",30
2014 ,"'D3 - Animal Science' ","'Other' ","'Firm choice' ",195
2014 ,"'D3 - Animal Science' ","'Other' ","'Insurance choice' ",5
2014 ,"'D3 - Animal Science' ","'Other' ","'Other main scheme choice' ",10
2014 ,"'D3 - Animal Science' ","'Other' ","'Extra' ",5
2014 ,"'D3 - Animal Science' ","'Other' ","'Main scheme Clearing' ",15
2014 ,"'D3 - Animal Science' ","'Other' ","'Direct Clearing' ",25
2014 ,"'D3 - Animal Science' ","'Other' ","'RPA' ",15
2014 ,"'D4 - Agriculture' ","'Academy' ","'Firm choice' ",150
2014 ,"'D4 - Agriculture' ","'Academy' ","'Insurance choice' ",20
2014 ,"'D4 - Agriculture' ","'Academy' ","'Extra' ",5
2014 ,"'D4 - Agriculture' ","'Academy' ","'Main scheme Clearing' ",15
2014 ,"'D4 - Agriculture' ","'Further education' ","'Firm choice' ",290
2014 ,"'D4 - Agriculture' ","'Further education' ","'Insurance choice' ",10
2014 ,"'D4 - Agriculture' ","'Further education' ","'Other main scheme choice' ",5
2014 ,"'D4 - Agriculture' ","'Further education' ","'Extra' ",5
2014 ,"'D4 - Agriculture' ","'Further education' ","'Main scheme Clearing' ",10
2014 ,"'D4 - Agriculture' ","'Further education' ","'Direct Clearing' ",5
2014 ,"'D4 - Agriculture' ","'Grammar' ","'Firm choice' ",60
2014 ,"'D4 - Agriculture' ","'Grammar' ","'Insurance choice' ",15
2014 ,"'D4 - Agriculture' ","'Grammar' ","'Main scheme Clearing' ",5
2014 ,"'D4 - Agriculture' ","'Independent' ","'Firm choice' ",90
2014 ,"'D4 - Agriculture' ","'Independent' ","'Insurance choice' ",10
2014 ,"'D4 - Agriculture' ","'Independent' ","'Main scheme Clearing' ",10
2014 ,"'D4 - Agriculture' ","'Sixth form college' ","'Firm choice' ",140
2014 ,"'D4 - Agriculture' ","'Sixth form college' ","'Insurance choice' ",5
2014 ,"'D4 - Agriculture' ","'Sixth form college' ","'Main scheme Clearing' ",10
2014 ,"'D4 - Agriculture' ","'Sixth form college' ","'Direct Clearing' ",5
2014 ,"'D4 - Agriculture' ","'State' ","'Firm choice' ",165
2014 ,"'D4 - Agriculture' ","'State' ","'Insurance choice' ",25
2014 ,"'D4 - Agriculture' ","'State' ","'Main scheme Clearing' ",15
2014 ,"'D4 - Agriculture' ","'State' ","'Direct Clearing' ",5
2014 ,"'D4 - Agriculture' ","'Other' ","'Firm choice' ",145
2014 ,"'D4 - Agriculture' ","'Other' ","'Insurance choice' ",5
2014 ,"'D4 - Agriculture' ","'Other' ","'Other main scheme choice' ",5
2014 ,"'D4 - Agriculture' ","'Other' ","'Main scheme Clearing' ",5
2014 ,"'D4 - Agriculture' ","'Other' ","'Direct Clearing' ",35
2014 ,"'D4 - Agriculture' ","'Other' ","'RPA' ",10
2014 ,"'D5 - Forestry & arboriculture' ","'Academy' ","'Firm choice' ",5
2014 ,"'D5 - Forestry & arboriculture' ","'Further education' ","'Firm choice' ",5
2014 ,"'D5 - Forestry & arboriculture' ","'Sixth form college' ","'Firm choice' ",5
2014 ,"'D5 - Forestry & arboriculture' ","'State' ","'Firm choice' ",5
2014 ,"'D5 - Forestry & arboriculture' ","'Other' ","'Firm choice' ",5
