"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Applicant Domicile (Region) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_021_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Applicant Domicile (Region) , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'North East' ","'Firm choice' ",210
2013 ,"'Z General, other combined and unknown' ","'Scotland' ","'Main scheme Clearing' ",30
2013 ,"'Z General, other combined and unknown' ","'Scotland' ","'Direct Clearing' ",10
2013 ,"'Z General, other combined and unknown' ","'Scotland' ","'RPA' ",35
2013 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Firm choice' ",80
2013 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Insurance choice' ",5
2013 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Other main scheme choice' ",5
2013 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Main scheme Clearing' ",10
2013 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group A Medicine and Dentistry' ","'North East' ","'Firm choice' ",190
2014 ,"'Group A Medicine and Dentistry' ","'North East' ","'Insurance choice' ",5
2014 ,"'Group A Medicine and Dentistry' ","'North East' ","'Extra' ",10
2014 ,"'Group A Medicine and Dentistry' ","'North East' ","'Main scheme Clearing' ",20
2014 ,"'Group A Medicine and Dentistry' ","'North East' ","'RPA' ",5
2014 ,"'Group A Medicine and Dentistry' ","'Yorkshire and The Humber' ","'Firm choice' ",505
2014 ,"'Group A Medicine and Dentistry' ","'Yorkshire and The Humber' ","'Insurance choice' ",10
2014 ,"'Group A Medicine and Dentistry' ","'Yorkshire and The Humber' ","'Extra' ",5
2014 ,"'Group A Medicine and Dentistry' ","'Yorkshire and The Humber' ","'Main scheme Clearing' ",25
2014 ,"'Group A Medicine and Dentistry' ","'Yorkshire and The Humber' ","'RPA' ",25
2014 ,"'Group A Medicine and Dentistry' ","'North West' ","'Firm choice' ",755
2014 ,"'Group A Medicine and Dentistry' ","'North West' ","'Insurance choice' ",5
2014 ,"'Group A Medicine and Dentistry' ","'North West' ","'Other main scheme choice' ",5
2014 ,"'Group A Medicine and Dentistry' ","'North West' ","'Extra' ",10
2014 ,"'Group A Medicine and Dentistry' ","'North West' ","'Main scheme Clearing' ",40
2014 ,"'Group A Medicine and Dentistry' ","'North West' ","'RPA' ",25
2014 ,"'Group A Medicine and Dentistry' ","'East Midlands' ","'Firm choice' ",405
2014 ,"'Group A Medicine and Dentistry' ","'East Midlands' ","'Insurance choice' ",5
2014 ,"'Group A Medicine and Dentistry' ","'East Midlands' ","'Main scheme Clearing' ",30
2014 ,"'Group A Medicine and Dentistry' ","'East Midlands' ","'RPA' ",10
2014 ,"'Group A Medicine and Dentistry' ","'West Midlands' ","'Firm choice' ",580
2014 ,"'Group A Medicine and Dentistry' ","'West Midlands' ","'Insurance choice' ",5
2014 ,"'Group A Medicine and Dentistry' ","'West Midlands' ","'Extra' ",5
2014 ,"'Group A Medicine and Dentistry' ","'West Midlands' ","'Main scheme Clearing' ",35
2014 ,"'Group A Medicine and Dentistry' ","'West Midlands' ","'RPA' ",5
2014 ,"'Group A Medicine and Dentistry' ","'East of England' ","'Firm choice' ",580
2014 ,"'Group A Medicine and Dentistry' ","'East of England' ","'Insurance choice' ",10
2014 ,"'Group A Medicine and Dentistry' ","'East of England' ","'Main scheme Clearing' ",35
2014 ,"'Group A Medicine and Dentistry' ","'East of England' ","'RPA' ",5
2014 ,"'Group A Medicine and Dentistry' ","'London' ","'Firm choice' ",1295
2014 ,"'Group A Medicine and Dentistry' ","'London' ","'Insurance choice' ",10
2014 ,"'Group A Medicine and Dentistry' ","'London' ","'Other main scheme choice' ",5
2014 ,"'Group A Medicine and Dentistry' ","'London' ","'Extra' ",10
2014 ,"'Group A Medicine and Dentistry' ","'London' ","'Main scheme Clearing' ",80
2014 ,"'Group A Medicine and Dentistry' ","'London' ","'RPA' ",5
2014 ,"'Group A Medicine and Dentistry' ","'South East' ","'Firm choice' ",1035
2014 ,"'Group A Medicine and Dentistry' ","'South East' ","'Insurance choice' ",10
2014 ,"'Group A Medicine and Dentistry' ","'South East' ","'Other main scheme choice' ",5
2014 ,"'Group A Medicine and Dentistry' ","'South East' ","'Extra' ",5
2014 ,"'Group A Medicine and Dentistry' ","'South East' ","'Main scheme Clearing' ",60
2014 ,"'Group A Medicine and Dentistry' ","'South East' ","'RPA' ",5
2014 ,"'Group A Medicine and Dentistry' ","'South West' ","'Firm choice' ",525
2014 ,"'Group A Medicine and Dentistry' ","'South West' ","'Insurance choice' ",5
2014 ,"'Group A Medicine and Dentistry' ","'South West' ","'Main scheme Clearing' ",30
2014 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Firm choice' ",310
2014 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Insurance choice' ",5
2014 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Extra' ",5
2014 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Main scheme Clearing' ",15
2014 ,"'Group A Medicine and Dentistry' ","'Wales' ","'RPA' ",5
2014 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Firm choice' ",565
2014 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Insurance choice' ",5
2014 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Extra' ",25
2014 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Main scheme Clearing' ",40
2014 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'RPA' ",45
2014 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Firm choice' ",375
2014 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Insurance choice' ",10
2014 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Extra' ",10
2014 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Main scheme Clearing' ",25
2014 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'RPA' ",5
2014 ,"'Group B Subjects allied to Medicine' ","'North East' ","'Firm choice' ",1765
2014 ,"'Group B Subjects allied to Medicine' ","'North East' ","'Insurance choice' ",85
2014 ,"'Group B Subjects allied to Medicine' ","'North East' ","'Other main scheme choice' ",30
2014 ,"'Group B Subjects allied to Medicine' ","'North East' ","'Extra' ",50
2014 ,"'Group B Subjects allied to Medicine' ","'North East' ","'Adjustment' ",5
2014 ,"'Group B Subjects allied to Medicine' ","'North East' ","'Main scheme Clearing' ",125
2014 ,"'Group B Subjects allied to Medicine' ","'North East' ","'Direct Clearing' ",20
2014 ,"'Group B Subjects allied to Medicine' ","'North East' ","'RPA' ",15
2014 ,"'Group B Subjects allied to Medicine' ","'Yorkshire and The Humber' ","'Firm choice' ",3105
2014 ,"'Group B Subjects allied to Medicine' ","'Yorkshire and The Humber' ","'Insurance choice' ",145
2014 ,"'Group B Subjects allied to Medicine' ","'Yorkshire and The Humber' ","'Other main scheme choice' ",110
2014 ,"'Group B Subjects allied to Medicine' ","'Yorkshire and The Humber' ","'Extra' ",130
2014 ,"'Group B Subjects allied to Medicine' ","'Yorkshire and The Humber' ","'Adjustment' ",10
2014 ,"'Group B Subjects allied to Medicine' ","'Yorkshire and The Humber' ","'Main scheme Clearing' ",370
2014 ,"'Group B Subjects allied to Medicine' ","'Yorkshire and The Humber' ","'Direct Clearing' ",50
2014 ,"'Group B Subjects allied to Medicine' ","'Yorkshire and The Humber' ","'RPA' ",65
2014 ,"'Group B Subjects allied to Medicine' ","'North West' ","'Firm choice' ",4520
2014 ,"'Group B Subjects allied to Medicine' ","'North West' ","'Insurance choice' ",235
2014 ,"'Group B Subjects allied to Medicine' ","'North West' ","'Other main scheme choice' ",140
2014 ,"'Group B Subjects allied to Medicine' ","'North West' ","'Extra' ",210
2014 ,"'Group B Subjects allied to Medicine' ","'North West' ","'Adjustment' ",5
2014 ,"'Group B Subjects allied to Medicine' ","'North West' ","'Main scheme Clearing' ",515
2014 ,"'Group B Subjects allied to Medicine' ","'North West' ","'Direct Clearing' ",50
2014 ,"'Group B Subjects allied to Medicine' ","'North West' ","'RPA' ",150
2014 ,"'Group B Subjects allied to Medicine' ","'East Midlands' ","'Firm choice' ",2535
2014 ,"'Group B Subjects allied to Medicine' ","'East Midlands' ","'Insurance choice' ",140
2014 ,"'Group B Subjects allied to Medicine' ","'East Midlands' ","'Other main scheme choice' ",85
2014 ,"'Group B Subjects allied to Medicine' ","'East Midlands' ","'Extra' ",80
2014 ,"'Group B Subjects allied to Medicine' ","'East Midlands' ","'Adjustment' ",5
2014 ,"'Group B Subjects allied to Medicine' ","'East Midlands' ","'Main scheme Clearing' ",300
2014 ,"'Group B Subjects allied to Medicine' ","'East Midlands' ","'Direct Clearing' ",35
2014 ,"'Group B Subjects allied to Medicine' ","'East Midlands' ","'RPA' ",10
2014 ,"'Group B Subjects allied to Medicine' ","'West Midlands' ","'Firm choice' ",3985
2014 ,"'Group B Subjects allied to Medicine' ","'West Midlands' ","'Insurance choice' ",205
2014 ,"'Group B Subjects allied to Medicine' ","'West Midlands' ","'Other main scheme choice' ",85
2014 ,"'Group B Subjects allied to Medicine' ","'West Midlands' ","'Extra' ",165
2014 ,"'Group B Subjects allied to Medicine' ","'West Midlands' ","'Adjustment' ",10
2014 ,"'Group B Subjects allied to Medicine' ","'West Midlands' ","'Main scheme Clearing' ",520
2014 ,"'Group B Subjects allied to Medicine' ","'West Midlands' ","'Direct Clearing' ",80
2014 ,"'Group B Subjects allied to Medicine' ","'West Midlands' ","'RPA' ",40
2014 ,"'Group B Subjects allied to Medicine' ","'East of England' ","'Firm choice' ",2830
2014 ,"'Group B Subjects allied to Medicine' ","'East of England' ","'Insurance choice' ",125
2014 ,"'Group B Subjects allied to Medicine' ","'East of England' ","'Other main scheme choice' ",125
2014 ,"'Group B Subjects allied to Medicine' ","'East of England' ","'Extra' ",130
2014 ,"'Group B Subjects allied to Medicine' ","'East of England' ","'Main scheme Clearing' ",355
2014 ,"'Group B Subjects allied to Medicine' ","'East of England' ","'Direct Clearing' ",55
2014 ,"'Group B Subjects allied to Medicine' ","'East of England' ","'RPA' ",80
2014 ,"'Group B Subjects allied to Medicine' ","'London' ","'Firm choice' ",4435
2014 ,"'Group B Subjects allied to Medicine' ","'London' ","'Insurance choice' ",470
2014 ,"'Group B Subjects allied to Medicine' ","'London' ","'Other main scheme choice' ",295
2014 ,"'Group B Subjects allied to Medicine' ","'London' ","'Extra' ",440
2014 ,"'Group B Subjects allied to Medicine' ","'London' ","'Adjustment' ",15
2014 ,"'Group B Subjects allied to Medicine' ","'London' ","'Main scheme Clearing' ",1430
2014 ,"'Group B Subjects allied to Medicine' ","'London' ","'Direct Clearing' ",225
2014 ,"'Group B Subjects allied to Medicine' ","'London' ","'RPA' ",115
2014 ,"'Group B Subjects allied to Medicine' ","'South East' ","'Firm choice' ",4420
2014 ,"'Group B Subjects allied to Medicine' ","'South East' ","'Insurance choice' ",225
2014 ,"'Group B Subjects allied to Medicine' ","'South East' ","'Other main scheme choice' ",130
2014 ,"'Group B Subjects allied to Medicine' ","'South East' ","'Extra' ",160
2014 ,"'Group B Subjects allied to Medicine' ","'South East' ","'Adjustment' ",10
2014 ,"'Group B Subjects allied to Medicine' ","'South East' ","'Main scheme Clearing' ",470
2014 ,"'Group B Subjects allied to Medicine' ","'South East' ","'Direct Clearing' ",85
2014 ,"'Group B Subjects allied to Medicine' ","'South East' ","'RPA' ",25
2014 ,"'Group B Subjects allied to Medicine' ","'South West' ","'Firm choice' ",3075
2014 ,"'Group B Subjects allied to Medicine' ","'South West' ","'Insurance choice' ",100
2014 ,"'Group B Subjects allied to Medicine' ","'South West' ","'Other main scheme choice' ",105
2014 ,"'Group B Subjects allied to Medicine' ","'South West' ","'Extra' ",95
2014 ,"'Group B Subjects allied to Medicine' ","'South West' ","'Adjustment' ",5
2014 ,"'Group B Subjects allied to Medicine' ","'South West' ","'Main scheme Clearing' ",275
2014 ,"'Group B Subjects allied to Medicine' ","'South West' ","'Direct Clearing' ",60
2014 ,"'Group B Subjects allied to Medicine' ","'South West' ","'RPA' ",15
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Firm choice' ",1750
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Insurance choice' ",55
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Other main scheme choice' ",30
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Extra' ",50
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Main scheme Clearing' ",225
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Direct Clearing' ",50
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'RPA' ",25
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Firm choice' ",3955
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Insurance choice' ",145
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Other main scheme choice' ",150
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Extra' ",50
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Main scheme Clearing' ",180
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Direct Clearing' ",25
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'RPA' ",55
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Firm choice' ",1520
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Insurance choice' ",120
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Extra' ",35
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Main scheme Clearing' ",180
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'RPA' ",5
2014 ,"'Group C Biological Sciences' ","'North East' ","'Firm choice' ",1245
2014 ,"'Group C Biological Sciences' ","'North East' ","'Insurance choice' ",115
2014 ,"'Group C Biological Sciences' ","'North East' ","'Other main scheme choice' ",20
2014 ,"'Group C Biological Sciences' ","'North East' ","'Extra' ",30
2014 ,"'Group C Biological Sciences' ","'North East' ","'Adjustment' ",10
2014 ,"'Group C Biological Sciences' ","'North East' ","'Main scheme Clearing' ",145
2014 ,"'Group C Biological Sciences' ","'North East' ","'Direct Clearing' ",55
2014 ,"'Group C Biological Sciences' ","'North East' ","'RPA' ",35
2014 ,"'Group C Biological Sciences' ","'Yorkshire and The Humber' ","'Firm choice' ",2650
2014 ,"'Group C Biological Sciences' ","'Yorkshire and The Humber' ","'Insurance choice' ",275
2014 ,"'Group C Biological Sciences' ","'Yorkshire and The Humber' ","'Other main scheme choice' ",55
2014 ,"'Group C Biological Sciences' ","'Yorkshire and The Humber' ","'Extra' ",85
2014 ,"'Group C Biological Sciences' ","'Yorkshire and The Humber' ","'Adjustment' ",5
2014 ,"'Group C Biological Sciences' ","'Yorkshire and The Humber' ","'Main scheme Clearing' ",315
2014 ,"'Group C Biological Sciences' ","'Yorkshire and The Humber' ","'Direct Clearing' ",90
2014 ,"'Group C Biological Sciences' ","'Yorkshire and The Humber' ","'RPA' ",85
2014 ,"'Group C Biological Sciences' ","'North West' ","'Firm choice' ",3575
2014 ,"'Group C Biological Sciences' ","'North West' ","'Insurance choice' ",450
2014 ,"'Group C Biological Sciences' ","'North West' ","'Other main scheme choice' ",100
2014 ,"'Group C Biological Sciences' ","'North West' ","'Extra' ",105
2014 ,"'Group C Biological Sciences' ","'North West' ","'Adjustment' ",10
2014 ,"'Group C Biological Sciences' ","'North West' ","'Main scheme Clearing' ",625
2014 ,"'Group C Biological Sciences' ","'North West' ","'Direct Clearing' ",100
2014 ,"'Group C Biological Sciences' ","'North West' ","'RPA' ",190
2014 ,"'Group C Biological Sciences' ","'East Midlands' ","'Firm choice' ",2360
2014 ,"'Group C Biological Sciences' ","'East Midlands' ","'Insurance choice' ",315
2014 ,"'Group C Biological Sciences' ","'East Midlands' ","'Other main scheme choice' ",50
2014 ,"'Group C Biological Sciences' ","'East Midlands' ","'Extra' ",65
2014 ,"'Group C Biological Sciences' ","'East Midlands' ","'Adjustment' ",10
2014 ,"'Group C Biological Sciences' ","'East Midlands' ","'Main scheme Clearing' ",300
2014 ,"'Group C Biological Sciences' ","'East Midlands' ","'Direct Clearing' ",60
2014 ,"'Group C Biological Sciences' ","'East Midlands' ","'RPA' ",35
2014 ,"'Group C Biological Sciences' ","'West Midlands' ","'Firm choice' ",3150
2014 ,"'Group C Biological Sciences' ","'West Midlands' ","'Insurance choice' ",330
2014 ,"'Group C Biological Sciences' ","'West Midlands' ","'Other main scheme choice' ",60
2014 ,"'Group C Biological Sciences' ","'West Midlands' ","'Extra' ",75
2014 ,"'Group C Biological Sciences' ","'West Midlands' ","'Adjustment' ",10
2014 ,"'Group C Biological Sciences' ","'West Midlands' ","'Main scheme Clearing' ",455
