"Statistic:   Number of Acceptances"
"Variables:   Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_009_07.pdf"
 
Cycle Year,Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex , Acceptance Route,Number of Acceptances,
2006 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Firm choice' ",375
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'RPA' ",630
2015 ,"'Scotland' ","'Wales' ","'18' ","'Men' ","'Firm choice' ",20
2015 ,"'Scotland' ","'Wales' ","'18' ","'Men' ","'Insurance choice' ",5
2015 ,"'Scotland' ","'Wales' ","'18' ","'Men' ","'Main scheme Clearing' ",5
2015 ,"'Scotland' ","'Wales' ","'18' ","'Women' ","'Firm choice' ",35
2015 ,"'Scotland' ","'Wales' ","'18' ","'Women' ","'Insurance choice' ",5
2015 ,"'Scotland' ","'Wales' ","'18' ","'Women' ","'Main scheme Clearing' ",5
2015 ,"'Scotland' ","'Wales' ","'19' ","'Men' ","'Firm choice' ",5
2015 ,"'Scotland' ","'Wales' ","'19' ","'Men' ","'Main scheme Clearing' ",5
2015 ,"'Scotland' ","'Wales' ","'19' ","'Women' ","'Firm choice' ",5
2015 ,"'Scotland' ","'Wales' ","'20' ","'Women' ","'Firm choice' ",5
2015 ,"'Scotland' ","'Wales' ","'21 and over' ","'Men' ","'Firm choice' ",5
2015 ,"'Scotland' ","'Wales' ","'21 and over' ","'Women' ","'Firm choice' ",10
2015 ,"'Wales' ","'England' ","'17 and under' ","'Women' ","'Firm choice' ",5
2015 ,"'Wales' ","'England' ","'18' ","'Men' ","'Firm choice' ",2035
2015 ,"'Wales' ","'England' ","'18' ","'Men' ","'Insurance choice' ",580
2015 ,"'Wales' ","'England' ","'18' ","'Men' ","'Other main scheme choice' ",10
2015 ,"'Wales' ","'England' ","'18' ","'Men' ","'Extra' ",10
2015 ,"'Wales' ","'England' ","'18' ","'Men' ","'Adjustment' ",10
2015 ,"'Wales' ","'England' ","'18' ","'Men' ","'Main scheme Clearing' ",490
2015 ,"'Wales' ","'England' ","'18' ","'Men' ","'Direct Clearing' ",15
2015 ,"'Wales' ","'England' ","'18' ","'Men' ","'RPA' ",5
2015 ,"'Wales' ","'England' ","'18' ","'Women' ","'Firm choice' ",2320
2015 ,"'Wales' ","'England' ","'18' ","'Women' ","'Insurance choice' ",470
2015 ,"'Wales' ","'England' ","'18' ","'Women' ","'Other main scheme choice' ",5
2015 ,"'Wales' ","'England' ","'18' ","'Women' ","'Extra' ",30
2015 ,"'Wales' ","'England' ","'18' ","'Women' ","'Adjustment' ",10
2015 ,"'Wales' ","'England' ","'18' ","'Women' ","'Main scheme Clearing' ",480
2015 ,"'Wales' ","'England' ","'18' ","'Women' ","'Direct Clearing' ",20
2015 ,"'Wales' ","'England' ","'18' ","'Women' ","'RPA' ",5
2015 ,"'Wales' ","'England' ","'19' ","'Men' ","'Firm choice' ",950
2015 ,"'Wales' ","'England' ","'19' ","'Men' ","'Insurance choice' ",140
2015 ,"'Wales' ","'England' ","'19' ","'Men' ","'Other main scheme choice' ",20
2015 ,"'Wales' ","'England' ","'19' ","'Men' ","'Extra' ",10
2015 ,"'Wales' ","'England' ","'19' ","'Men' ","'Adjustment' ",5
2015 ,"'Wales' ","'England' ","'19' ","'Men' ","'Main scheme Clearing' ",195
2015 ,"'Wales' ","'England' ","'19' ","'Men' ","'Direct Clearing' ",35
2015 ,"'Wales' ","'England' ","'19' ","'Men' ","'RPA' ",15
2015 ,"'Wales' ","'England' ","'19' ","'Women' ","'Firm choice' ",810
2015 ,"'Wales' ","'England' ","'19' ","'Women' ","'Insurance choice' ",65
2015 ,"'Wales' ","'England' ","'19' ","'Women' ","'Other main scheme choice' ",10
2015 ,"'Wales' ","'England' ","'19' ","'Women' ","'Extra' ",20
2015 ,"'Wales' ","'England' ","'19' ","'Women' ","'Main scheme Clearing' ",120
2015 ,"'Wales' ","'England' ","'19' ","'Women' ","'Direct Clearing' ",20
2015 ,"'Wales' ","'England' ","'19' ","'Women' ","'RPA' ",10
2015 ,"'Wales' ","'England' ","'20' ","'Men' ","'Firm choice' ",215
2015 ,"'Wales' ","'England' ","'20' ","'Men' ","'Insurance choice' ",15
2015 ,"'Wales' ","'England' ","'20' ","'Men' ","'Other main scheme choice' ",15
2015 ,"'Wales' ","'England' ","'20' ","'Men' ","'Extra' ",5
2015 ,"'Wales' ","'England' ","'20' ","'Men' ","'Main scheme Clearing' ",20
2015 ,"'Wales' ","'England' ","'20' ","'Men' ","'Direct Clearing' ",20
2015 ,"'Wales' ","'England' ","'20' ","'Men' ","'RPA' ",10
2015 ,"'Wales' ","'England' ","'20' ","'Women' ","'Firm choice' ",175
2015 ,"'Wales' ","'England' ","'20' ","'Women' ","'Insurance choice' ",5
2015 ,"'Wales' ","'England' ","'20' ","'Women' ","'Other main scheme choice' ",5
2015 ,"'Wales' ","'England' ","'20' ","'Women' ","'Extra' ",5
2015 ,"'Wales' ","'England' ","'20' ","'Women' ","'Main scheme Clearing' ",20
2015 ,"'Wales' ","'England' ","'20' ","'Women' ","'Direct Clearing' ",10
2015 ,"'Wales' ","'England' ","'20' ","'Women' ","'RPA' ",10
2015 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Firm choice' ",375
2015 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Insurance choice' ",15
2015 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Other main scheme choice' ",35
2015 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Extra' ",5
2015 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",55
2015 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Direct Clearing' ",35
2015 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'RPA' ",25
2015 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Firm choice' ",320
2015 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Insurance choice' ",10
2015 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Other main scheme choice' ",15
2015 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Extra' ",15
2015 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",35
2015 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Direct Clearing' ",15
2015 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'RPA' ",10
2015 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ","'Firm choice' ",25
2015 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ","'Insurance choice' ",10
2015 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ","'Main scheme Clearing' ",15
2015 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ","'Firm choice' ",35
2015 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ","'Insurance choice' ",10
2015 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ","'Main scheme Clearing' ",15
2015 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ","'Firm choice' ",5
2015 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ","'Main scheme Clearing' ",5
2015 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ","'Firm choice' ",10
2015 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ","'Main scheme Clearing' ",5
2015 ,"'Wales' ","'Northern Ireland' ","'20' ","'Women' ","'Firm choice' ",5
2015 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Firm choice' ",10
2015 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Firm choice' ",10
2015 ,"'Wales' ","'Scotland' ","'18' ","'Women' ","'Firm choice' ",5
2015 ,"'Wales' ","'Scotland' ","'19' ","'Men' ","'Firm choice' ",5
2015 ,"'Wales' ","'Scotland' ","'19' ","'Women' ","'Firm choice' ",5
2015 ,"'Wales' ","'Scotland' ","'19' ","'Women' ","'Extra' ",5
2015 ,"'Wales' ","'Scotland' ","'21 and over' ","'Men' ","'Firm choice' ",5
2015 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ","'Firm choice' ",5
2015 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Firm choice' ",1745
2015 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Insurance choice' ",235
2015 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Other main scheme choice' ",20
2015 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Extra' ",20
2015 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Adjustment' ",5
2015 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Main scheme Clearing' ",195
2015 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Direct Clearing' ",40
2015 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'RPA' ",50
2015 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Firm choice' ",2445
2015 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Insurance choice' ",210
2015 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Other main scheme choice' ",10
2015 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Extra' ",65
2015 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Adjustment' ",5
2015 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Main scheme Clearing' ",300
2015 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Direct Clearing' ",30
2015 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'RPA' ",40
2015 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Firm choice' ",720
2015 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Insurance choice' ",55
2015 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Other main scheme choice' ",20
2015 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Extra' ",15
2015 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Main scheme Clearing' ",80
2015 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Direct Clearing' ",40
2015 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'RPA' ",50
2015 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Firm choice' ",850
2015 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Insurance choice' ",45
2015 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Other main scheme choice' ",15
2015 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Extra' ",30
2015 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Main scheme Clearing' ",95
2015 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Direct Clearing' ",30
2015 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'RPA' ",40
2015 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Firm choice' ",285
2015 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Insurance choice' ",10
2015 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Other main scheme choice' ",15
2015 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Extra' ",5
2015 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Main scheme Clearing' ",25
2015 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Direct Clearing' ",30
2015 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'RPA' ",30
2015 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Firm choice' ",325
2015 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Insurance choice' ",5
2015 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Other main scheme choice' ",10
2015 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Extra' ",5
2015 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Main scheme Clearing' ",35
2015 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Direct Clearing' ",25
2015 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'RPA' ",30
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Firm choice' ",720
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Insurance choice' ",5
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Other main scheme choice' ",90
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Extra' ",10
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",75
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Direct Clearing' ",135
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'RPA' ",170
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Firm choice' ",1620
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Insurance choice' ",20
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Other main scheme choice' ",155
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Extra' ",15
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",160
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Direct Clearing' ",155
2015 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'RPA' ",310
2016 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Firm choice' ",265
2016 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Insurance choice' ",40
2016 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Other main scheme choice' ",15
2016 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Extra' ",5
2016 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Main scheme Clearing' ",40
2016 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Direct Clearing' ",10
2016 ,"'England' ","'England' ","'17 and under' ","'Men' ","'RPA' ",20
2016 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Firm choice' ",255
2016 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Insurance choice' ",35
2016 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Other main scheme choice' ",15
2016 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Extra' ",5
2016 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Main scheme Clearing' ",30
2016 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Direct Clearing' ",15
2016 ,"'England' ","'England' ","'17 and under' ","'Women' ","'RPA' ",25
2016 ,"'England' ","'England' ","'18' ","'Men' ","'Firm choice' ",62710
2016 ,"'England' ","'England' ","'18' ","'Men' ","'Insurance choice' ",10220
2016 ,"'England' ","'England' ","'18' ","'Men' ","'Other main scheme choice' ",420
2016 ,"'England' ","'England' ","'18' ","'Men' ","'Extra' ",670
2016 ,"'England' ","'England' ","'18' ","'Men' ","'Adjustment' ",245
2016 ,"'England' ","'England' ","'18' ","'Men' ","'Main scheme Clearing' ",9810
2016 ,"'England' ","'England' ","'18' ","'Men' ","'Direct Clearing' ",720
2016 ,"'England' ","'England' ","'18' ","'Men' ","'RPA' ",555
2016 ,"'England' ","'England' ","'18' ","'Women' ","'Firm choice' ",82445
2016 ,"'England' ","'England' ","'18' ","'Women' ","'Insurance choice' ",10505
2016 ,"'England' ","'England' ","'18' ","'Women' ","'Other main scheme choice' ",435
2016 ,"'England' ","'England' ","'18' ","'Women' ","'Extra' ",1600
2016 ,"'England' ","'England' ","'18' ","'Women' ","'Adjustment' ",310
2016 ,"'England' ","'England' ","'18' ","'Women' ","'Main scheme Clearing' ",12675
2016 ,"'England' ","'England' ","'18' ","'Women' ","'Direct Clearing' ",645
2016 ,"'England' ","'England' ","'18' ","'Women' ","'RPA' ",525
2016 ,"'England' ","'England' ","'19' ","'Men' ","'Firm choice' ",25775
2016 ,"'England' ","'England' ","'19' ","'Men' ","'Insurance choice' ",2515
2016 ,"'England' ","'England' ","'19' ","'Men' ","'Other main scheme choice' ",810
2016 ,"'England' ","'England' ","'19' ","'Men' ","'Extra' ",445
2016 ,"'England' ","'England' ","'19' ","'Men' ","'Adjustment' ",55
2016 ,"'England' ","'England' ","'19' ","'Men' ","'Main scheme Clearing' ",4285
2016 ,"'England' ","'England' ","'19' ","'Men' ","'Direct Clearing' ",1275
2016 ,"'England' ","'England' ","'19' ","'Men' ","'RPA' ",985
2016 ,"'England' ","'England' ","'19' ","'Women' ","'Firm choice' ",30990
2016 ,"'England' ","'England' ","'19' ","'Women' ","'Insurance choice' ",2035
2016 ,"'England' ","'England' ","'19' ","'Women' ","'Other main scheme choice' ",840
2016 ,"'England' ","'England' ","'19' ","'Women' ","'Extra' ",915
2016 ,"'England' ","'England' ","'19' ","'Women' ","'Adjustment' ",70
2016 ,"'England' ","'England' ","'19' ","'Women' ","'Main scheme Clearing' ",4480
2016 ,"'England' ","'England' ","'19' ","'Women' ","'Direct Clearing' ",1160
2016 ,"'England' ","'England' ","'19' ","'Women' ","'RPA' ",1050
2016 ,"'England' ","'England' ","'20' ","'Men' ","'Firm choice' ",8125
2016 ,"'England' ","'England' ","'20' ","'Men' ","'Insurance choice' ",410
2016 ,"'England' ","'England' ","'20' ","'Men' ","'Other main scheme choice' ",695
2016 ,"'England' ","'England' ","'20' ","'Men' ","'Extra' ",185
2016 ,"'England' ","'England' ","'20' ","'Men' ","'Adjustment' ",10
2016 ,"'England' ","'England' ","'20' ","'Men' ","'Main scheme Clearing' ",1125
2016 ,"'England' ","'England' ","'20' ","'Men' ","'Direct Clearing' ",1140
2016 ,"'England' ","'England' ","'20' ","'Men' ","'RPA' ",945
2016 ,"'England' ","'England' ","'20' ","'Women' ","'Firm choice' ",9320
2016 ,"'England' ","'England' ","'20' ","'Women' ","'Insurance choice' ",325
2016 ,"'England' ","'England' ","'20' ","'Women' ","'Other main scheme choice' ",695
2016 ,"'England' ","'England' ","'20' ","'Women' ","'Extra' ",375
2016 ,"'England' ","'England' ","'20' ","'Women' ","'Adjustment' ",10
2016 ,"'England' ","'England' ","'20' ","'Women' ","'Main scheme Clearing' ",1155
2016 ,"'England' ","'England' ","'20' ","'Women' ","'Direct Clearing' ",860
2016 ,"'England' ","'England' ","'20' ","'Women' ","'RPA' ",850
2016 ,"'England' ","'England' ","'21 and over' ","'Men' ","'Firm choice' ",17395
2016 ,"'England' ","'England' ","'21 and over' ","'Men' ","'Insurance choice' ",465
2016 ,"'England' ","'England' ","'21 and over' ","'Men' ","'Other main scheme choice' ",2520
2016 ,"'England' ","'England' ","'21 and over' ","'Men' ","'Extra' ",425
2016 ,"'England' ","'England' ","'21 and over' ","'Men' ","'Adjustment' ",5
2016 ,"'England' ","'England' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",1945
2016 ,"'England' ","'England' ","'21 and over' ","'Men' ","'Direct Clearing' ",3225
2016 ,"'England' ","'England' ","'21 and over' ","'Men' ","'RPA' ",3855
2016 ,"'England' ","'England' ","'21 and over' ","'Women' ","'Firm choice' ",32395
2016 ,"'England' ","'England' ","'21 and over' ","'Women' ","'Insurance choice' ",670
2016 ,"'England' ","'England' ","'21 and over' ","'Women' ","'Other main scheme choice' ",3450
2016 ,"'England' ","'England' ","'21 and over' ","'Women' ","'Extra' ",1025
2016 ,"'England' ","'England' ","'21 and over' ","'Women' ","'Adjustment' ",10
2016 ,"'England' ","'England' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",3280
2016 ,"'England' ","'England' ","'21 and over' ","'Women' ","'Direct Clearing' ",3390
2016 ,"'England' ","'England' ","'21 and over' ","'Women' ","'RPA' ",5090
2016 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Men' ","'Firm choice' ",5
2016 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Women' ","'Firm choice' ",10
2016 ,"'England' ","'Northern Ireland' ","'18' ","'Men' ","'Firm choice' ",640
2016 ,"'England' ","'Northern Ireland' ","'18' ","'Men' ","'Insurance choice' ",135
2016 ,"'England' ","'Northern Ireland' ","'18' ","'Men' ","'Other main scheme choice' ",5
2016 ,"'England' ","'Northern Ireland' ","'18' ","'Men' ","'Extra' ",5
2016 ,"'England' ","'Northern Ireland' ","'18' ","'Men' ","'Main scheme Clearing' ",110
2016 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ","'Firm choice' ",1095
2016 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ","'Insurance choice' ",180
2016 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ","'Extra' ",20
2016 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ","'Adjustment' ",5
2016 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ","'Main scheme Clearing' ",165
2016 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ","'Direct Clearing' ",5
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ","'Firm choice' ",295
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ","'Insurance choice' ",35
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ","'Other main scheme choice' ",5
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ","'Extra' ",5
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ","'Main scheme Clearing' ",40
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ","'Direct Clearing' ",5
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ","'Firm choice' ",390
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ","'Insurance choice' ",35
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ","'Other main scheme choice' ",5
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ","'Extra' ",15
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ","'Main scheme Clearing' ",65
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ","'Direct Clearing' ",5
2016 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ","'RPA' ",5
2016 ,"'England' ","'Northern Ireland' ","'20' ","'Men' ","'Firm choice' ",130
2016 ,"'England' ","'Northern Ireland' ","'20' ","'Men' ","'Insurance choice' ",5
2016 ,"'England' ","'Northern Ireland' ","'20' ","'Men' ","'Extra' ",5
2016 ,"'England' ","'Northern Ireland' ","'20' ","'Men' ","'Main scheme Clearing' ",15
2016 ,"'England' ","'Northern Ireland' ","'20' ","'Men' ","'Direct Clearing' ",5
2016 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ","'Firm choice' ",105
2016 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ","'Insurance choice' ",5
2016 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ","'Other main scheme choice' ",5
2016 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ","'Extra' ",5
2016 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ","'Main scheme Clearing' ",10
2016 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ","'RPA' ",5
2016 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Firm choice' ",190
2016 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Insurance choice' ",5
2016 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Other main scheme choice' ",5
2016 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Extra' ",10
2016 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",10
2016 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Direct Clearing' ",15
2016 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Firm choice' ",180
2016 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Insurance choice' ",5
2016 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Other main scheme choice' ",5
2016 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Extra' ",5
2016 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",15
